 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2wall       Qout
  528     163        2           -696.           -98.          1636.            74.           916.
  529     164        2          -1647.           536.          1617.            74.           581.
  530     165        2          -1054.            16.          1595.            75.           631.
  531     166        2             -0.          1820.          1537.            72.          3429.
  532     167        2          -1557.         -2674.          1555.            75.         -2601.
  533     168        2           -283.         -1010.          1538.            76.           321.
  534     169        2           -443.          1516.          1495.            73.          2641.
  535     170        2          -1557.         -2143.          1504.            76.         -2120.
  536     171        2          -1628.         -4287.          1537.            82.         -4296.
  537     172        2          -1524.         -4151.          1565.            86.         -4023.
  538     173        2          -1637.         -2793.          1579.            89.         -2762.
  539     174        2          -1628.         -1210.          1574.            90.         -1174.
  540     175        2          -1567.         -2400.          1579.            92.         -2297.
  541     176        2          -1609.         -5093.          1607.            96.         -4999.
  542     177        2          -1609.         -5625.          1638.           101.         -5495.
  543     178        2          -1628.         -4971.          1661.           104.         -4834.
  544     179        2          -1463.         -4799.          1677.           107.         -4479.
  545     180        2          -1181.         -4166.          1678.           109.         -3559.
  546     181        2          -1026.         -1579.          1661.           108.          -836.
  547     182        2           -828.          1930.          1614.           104.          2820.
  548     183        2          -1063.          1649.          1573.           100.          2259.
  549     184        2          -1002.          1643.          1533.            96.          2270.
  550     185        2          -1515.          1590.          1501.            92.          1669.
  551     186        2           -649.          2933.          1455.            86.          3825.
  552     187        2           -361.          1922.          1415.            81.          3057.
  553     188        2           -696.          1919.          1380.            76.          2680.
  554     189        2          -1228.          1446.          1351.            73.          1642.
  555     190        2          -1195.          3707.          1308.            69.          3888.
  556     191        2          -1444.          1222.          1282.            66.          1126.
  557     192        2           -790.          2560.          1241.            62.          3073.
  558     193        2           -964.          1305.          1212.            59.          1612.
  559     194        2          -1106.          1988.          1181.            55.          2118.
  560     195        2          -1209.          1715.          1148.            51.          1705.
  561     196        2          -1082.          -498.          1126.            48.          -406.
  562     197        2           -786.          -667.          1106.            45.          -301.
  563     198        2          -1317.         -1570.          1098.            44.         -1746.
  564     199        2          -1534.         -3784.          1103.            44.         -4170.
  565     200        2          -1167.         -3197.          1102.            44.         -3218.
  566     201        2          -1204.         -3916.          1102.            44.         -3974.
  567     202        2           -734.         -2923.          1093.            43.         -2521.
  568     203        2           -687.          1945.          1055.            38.          2352.
  569     204        2          -1482.          1525.          1025.            35.          1103.
  570     205        2          -1284.          2741.           985.            30.          2472.
  571     206        2          -1247.          1263.           954.            26.           996.
  572     207        2          -1275.           531.           928.            23.           207.
  573     208        2          -1345.         -1193.           914.            20.         -1604.
  574     209        2          -1294.         -2509.           907.            19.         -2877.
  575     210        2           -569.          -123.           889.            15.           213.
  576     211        2           -946.           302.           866.            12.           234.
  577     212        2           -734.           -67.           844.            11.            54.
  578     213        2          -1016.          -839.           832.            11.         -1013.
  579     214        2          -1374.         -1828.           825.            13.         -2363.
  580     215        2           -941.         -2625.           824.            15.         -2726.
  581     216        2          -1021.         -1161.           818.            15.         -1349.
  582     217        2          -1110.           253.           807.            13.           -38.
  583     218        2          -1054.           499.           793.            11.           249.
  584     219        2           -852.         -3052.           794.            11.         -3098.
  585     220        2          -1303.         -4661.           805.            13.         -5146.
  586     221        2          -1317.         -5358.           822.            16.         -5838.
  587     222        2          -1308.         -1391.           820.            16.         -1863.
  588     223        2          -1397.           810.           806.            13.           233.
  589     224        2          -1331.          1560.           790.            10.          1029.
  590     225        2          -1176.         -2197.           787.             8.         -2577.
  591     226        2          -1115.         -1614.           783.             7.         -1940.
  592     227        2          -1082.         -3034.           782.             7.         -3327.
  593     228        2          -1270.         -4318.           784.             7.         -4798.
  594     229        2          -1233.         -2806.           779.             5.         -3255.
  595     230        2          -1106.         -2382.           774.             4.         -2709.
  596     231        2          -1002.         -3097.           770.             3.         -3325.
  597     232        2          -1195.         -3095.           766.             4.         -3520.
  598     233        2           -837.         -1724.           755.             3.         -1803.
  599     234        2           -748.         -2038.           742.             2.         -2043.
  600     235        2           -649.         -2692.           733.             2.         -2607.
  601     236        2           -776.          -645.           720.             1.          -701.
  602     237        2           -612.          1424.           701.            -2.          1512.
  603     238        2          -1068.          3708.           675.            -4.          3311.
  604     239        2           -889.          3763.           649.            -7.          3516.
  605     240        2           -870.          4165.           621.            -9.          3906.
  606     241        2           -626.          4292.           591.           -13.          4245.
  607     242        2           -325.          3892.           561.           -16.          4112.
  608     243        2           -550.          2645.           536.           -18.          2613.
  609     244        2           -654.          5076.           508.           -20.          4909.
  610     245        2          -1011.          2689.           489.           -22.          2144.
  611     246        2           -513.          4254.           466.           -26.          4181.
  612     247        2           -311.           315.           455.           -28.           431.
  613     248        2           -437.           558.           445.           -30.           536.
  614     249        2           -875.          1586.           433.           -30.          1114.
  615     250        2           -833.          3022.           417.           -32.          2574.
  616     251        2           -979.          3385.           402.           -36.          2773.
  617     252        2           -569.          1649.           388.           -36.          1431.
  618     253        2           -302.          2554.           373.           -36.          2590.
  619     254        2           -983.          4669.           358.           -36.          4008.
  620     255        2           -809.          4213.           340.           -37.          3706.
  621     256        2           -185.          2105.           323.           -38.          2205.
  622     257        2           -880.          2325.           309.           -38.          1716.
  623     258        2           -382.           704.           299.           -35.           586.
  624     259        2           -167.          1551.           287.           -32.          1639.
  625     260        2           -227.          2205.           271.           -30.          2219.
  626     261        2           -781.          5109.           250.           -28.          4549.
  627     262        2           -819.          3619.           233.           -26.          3007.
  628     263        2           -870.          5922.           209.           -26.          5234.
  629     264        2           -296.          6048.           186.           -29.          5909.
  630     265        2           -371.          1280.           175.           -30.          1053.
  631     266        2           -706.          1264.           165.           -30.           693.
  632     267        2           -593.          1682.           153.           -30.          1213.
  633     268        2           -607.           352.           144.           -30.          -141.
  634     269        2           -654.          2272.           131.           -31.          1717.
  635     270        2           -132.           397.           120.           -32.           353.
  636     271        2           -150.          1784.           109.           -33.          1710.
  637     272        2           -179.          2184.            98.           -35.          2068.
  638     273        2            -76.          1530.            88.           -36.          1505.
  639     274        2           -448.          1246.            81.           -38.           841.
  640     275        2           -181.          2532.            70.           -39.          2382.
  641     276        2           -499.          1271.            63.           -40.           795.
  642     277        2           -218.          1600.            51.           -41.          1391.
  643     278        2            -43.           699.            41.           -41.           656.
  644     279        2           -513.           349.            33.           -40.          -171.
  645     280        2            -85.          1393.            20.           -39.          1290.
  646     281        2           -337.          1200.             9.           -36.           837.
  647     282        2           -307.          2058.            -3.           -33.          1715.
  648     283        2           -321.          3596.           -17.           -31.          3228.
  649     284        2           -138.          5057.           -35.           -30.          4855.
  650     285        2           -448.          5755.           -53.           -32.          5223.
  651     286        2           -184.          6053.           -72.           -34.          5763.
  652     287        2           -245.          6853.           -89.           -37.          6481.
  653     288        2           -269.          6592.          -107.           -39.          6177.
  654     289        2           -293.          6296.          -123.           -40.          5840.
  655     290        2           -252.          6134.          -263.           -10.          5608.
  656     291        2           -414.          4715.          -352.           -14.          3935.
  657     292        2           -322.          7504.          -492.           -21.          6669.
  658     293        2           -448.          7295.          -606.           -27.          6214.
  659     294        2           -155.          7259.          -712.           -33.          6359.
  660     295        2           -110.           662.          -677.           -32.          -157.
  661     296        2            -86.          -811.          -613.           -29.         -1538.
  662     297        2           -206.          5036.          -652.           -32.          4147.
  663     298        2            -45.          6916.          -722.           -37.          6113.
  664     299        2            -76.           830.          -692.           -35.            27.
  665     300        2           -146.         -1049.          -635.           -32.         -1861.
  666     301        2            -88.           203.          -599.           -29.          -513.
  667     302        2           -104.          1728.          -588.           -28.          1007.
  668     303        2           -253.          3585.          -602.           -28.          2702.
  669     304        2           -127.          6583.          -655.           -32.          5769.
  670     305        2            -74.          3248.          -663.           -33.          2478.
  671     306        2            -50.          -224.          -629.           -30.          -933.
  672     307        2            -42.         -2758.          -564.           -24.         -3388.
  673     308        2           -163.           115.          -538.           -21.          -606.
  674     309        2           -197.          3709.          -553.           -21.          2938.
  675     310        2           -250.          2320.          -551.           -20.          1498.
  676     311        2           -213.          1661.          -544.           -18.           886.
  677     312        2            -65.          1690.          -541.           -16.          1068.
  678     313        2           -167.          3128.          -547.           -15.          2399.
  679     314        2           -184.          4055.          -562.           -15.          3294.
  680     315        2            -37.          4808.          -583.           -16.          4172.
  681     316        2            -31.          2891.          -586.           -15.          2260.
  682     317        2            -13.          3485.          -593.           -14.          2865.
  683     318        2            -61.          2337.          -588.           -12.          1676.
  684     319        2            -49.          1981.          -579.           -11.          1342.
  685     320        2            -58.          1470.          -565.            -9.           837.
  686     321        2            -24.          -462.          -535.            -5.         -1028.
  687     322        2            -83.           809.          -515.            -3.           208.
  688     323        2            -39.         -1501.          -478.             1.         -2017.
  689     324        2            -35.          3352.          -479.             1.          2838.
  690     325        2           -180.          8664.          -521.            -4.          7960.
  691     326        2            -15.          6328.          -544.            -7.          5762.
  692     327        2           -142.          3051.          -540.            -6.          2363.
  693     328        2           -166.          5318.          -554.            -8.          4591.
  694     329        2            -30.          5699.          -571.            -9.          5090.
  695     330        2            -19.          1057.          -556.            -6.           477.
  696     331        2            -49.          3044.          -554.            -4.          2436.
  697     332        2           -152.          8255.          -581.            -7.          7514.
  698     333        2            -51.          6864.          -602.           -10.          6201.
  699     334        2            -24.          7991.          -630.           -12.          7325.
  700     335        2            -18.          7344.          -650.           -15.          6661.
  701     336        2            -29.          5051.          -652.           -15.          4355.
  702     337        2            -24.          5126.          -653.           -16.          4433.
  703     338        2             -7.          4171.          -650.           -15.          3500.
  704     339        2            -13.          3415.          -642.           -13.          2746.
  705     340        2            -18.          1245.          -622.            -9.           596.
  706     341        2             -7.           173.          -593.            -4.          -431.
  707     342        2            -11.          2304.          -575.            -1.          1717.
  708     343        2             -6.          3993.          -567.            -1.          3419.
  709     344        2            -27.          4615.          -562.            -1.          4025.
  710     345        2             -9.          4631.          -557.            -1.          4064.
  711     346        2             -7.          4734.          -555.            -1.          4170.
  712     347        2             -7.          2417.          -545.             2.          1867.
  713     348        2            -14.          3825.          -541.             4.          3275.
  714     349        2            -24.          5414.          -544.             5.          4851.
  715     350        2            -16.          1321.          -529.             9.           786.
  716     351        2            -18.          1866.          -516.            13.          1345.
  717     352        2            -12.          3237.          -510.            16.          2731.
  718     353        2            -18.          2088.          -499.            19.          1591.
  719     354        2            -22.           895.          -482.            24.           415.
  720     355        2            -22.          1322.          -469.            28.           858.
  721     356        2            -21.           890.          -453.            33.           449.
  722     357        2            -20.          2447.          -445.            36.          2017.
  723     358        2            -65.          3743.          -442.            39.          3274.
  724     359        2           -130.          7859.          -456.            38.          7311.
  725     360        2            -32.          6751.          -466.            39.          6292.
  726     361        2            -15.          8903.          -482.            39.          8445.
  727     362        2            -10.          2898.          -473.            42.          2457.
  728     363        2             -5.          2749.          -462.            46.          2328.
  729     364        2             -9.          2354.          -448.            50.          1948.
  730     365        2            -20.          4487.          -442.            52.          4078.
  731       1        3            -31.          5542.          -439.            53.          5125.
  732       2        3            -42.          5027.          -435.            54.          4604.
  733       3        3            -22.          6154.          -439.            54.          5747.
  734       4        3            -17.          5512.          -440.            53.          5109.
  735       5        3           -147.          5802.          -442.            54.          5266.
  736       6        3            -28.          6846.          -447.            53.          6424.
  737       7        3            -21.          5755.          -448.            53.          5339.
  738       8        3            -29.          5194.          -444.            53.          4774.
  739       9        3            -80.          6929.          -444.            52.          6456.
  740      10        3            -28.          6176.          -444.            50.          5753.
  741      11        3            -36.          6406.          -445.            48.          5972.
  742      12        3           -109.          7429.          -448.            48.          6920.
  743      13        3            -40.          7445.          -450.            50.          7004.
  744      14        3            -31.          8294.          -454.            48.          7856.
  745      15        3            -51.         13110.          -472.            42.         12629.
  746      16        3            -40.          7394.          -473.            42.          6925.
  747      17        3            -23.          6540.          -471.            45.          6092.
  748      18        3            -27.          5260.          -465.            48.          4817.
  749      19        3            -49.          5073.          -455.            51.          4620.
  750      20        3            -38.          3425.          -438.            54.          3003.
  751      21        3            -47.          1973.          -417.            56.          1565.
  752      22        3            -28.          2063.          -399.            59.          1695.
  753      23        3           -134.          1199.          -380.            65.           751.
  754      24        3           -157.          5506.          -374.            71.          5046.
  755      25        3            -29.          4630.          -364.            75.          4312.
  756      26        3            -44.          6797.          -359.            76.          6469.
  757      27        3            -59.          9902.          -362.            76.          9558.
  758      28        3            -39.          7847.          -358.            78.          7527.
  759      29        3            -83.          7148.          -352.            80.          6792.
  760      30        3           -114.         13820.          -364.            78.         13420.
  761      31        3           -221.         15482.          -380.            75.         14956.
  762      32        3           -224.         12505.          -386.            73.         11968.
  763      33        3            -37.          8923.          -385.            74.          8575.
  764      34        3            -85.          8592.          -381.            75.          8202.
  765      35        3           -136.         10453.          -380.            77.         10013.
  766      36        3           -168.         11647.          -384.            78.         11173.
  767      37        3           -187.         11121.          -388.            80.         10626.
  768      38        3           -148.         14261.          -401.            81.         13793.
  769      39        3           -235.         12725.          -410.            84.         12163.
  770      40        3           -407.         16362.          -427.            86.         15615.
  771      41        3            -79.         14521.          -440.            86.         14088.
  772      42        3           -120.         13248.          -449.            84.         12763.
  773      43        3           -231.         10618.          -450.            85.         10021.
  774      44        3           -480.          8567.          -447.            89.          7730.
  775      45        3           -216.          4242.          -432.            94.          3688.
  776      46        3           -402.          9548.          -430.            97.          8813.
  777      47        3           -159.          9057.          -424.           102.          8575.
  778      48        3           -135.          4276.          -408.           108.          3842.
  779      49        3           -204.          4563.          -392.           111.          4078.
  780      50        3           -143.            28.          -369.           117.          -367.
  781      51        3           -101.         -1438.          -343.           123.         -1759.
  782      52        3           -198.         -2419.          -313.           129.         -2801.
  783      53        3            -85.         -1214.          -287.           136.         -1450.
  784      54        3            -56.         -1336.          -264.           143.         -1513.
  785      55        3            -92.         -3714.          -236.           151.         -3891.
  786      56        3            -70.         -6483.          -201.           161.         -6593.
  787      57        3           -489.         -3750.          -171.           171.         -4238.
  788      58        3           -354.          -442.          -147.           181.          -762.
  789      59        3           -475.         -1630.          -122.           189.         -2037.
  790      60        3           -383.         -1036.           -99.           196.         -1322.
  791      61        3           -541.          -942.           -79.           203.         -1359.
  792      62        3           -550.          -205.           -60.           209.          -607.
  793      63        3           -428.          2799.           -49.           213.          2536.
  794      64        3           -541.          4882.           -42.           218.          4517.
  795      65        3           -201.           486.           -25.           224.           484.
  796      66        3           -334.          2375.           -10.           228.          2259.
  797      67        3           -649.          2785.             4.           235.          2374.
  798      68        3           -188.          3572.            17.           240.          3642.
  799      69        3           -169.          6723.            22.           244.          6820.
  800      70        3           -188.          3415.            34.           249.          3510.
  801      71        3           -172.           465.            51.           257.           601.
  802      72        3           -317.          -656.            69.           265.          -639.
  803      73        3           -228.           538.            86.           273.           669.
  804      74        3           -555.           527.           104.           280.           356.
  805      75        3           -508.          1390.           118.           286.          1286.
  806      76        3           -336.          2586.           131.           287.          2668.
  807      77        3           -404.          3514.           142.           290.          3542.
  808      78        3           -616.          4330.           153.           290.          4157.
  809      79        3           -447.           -46.           171.           296.           -26.
  810      80        3           -673.          -573.           189.           302.          -755.
  811      81        3           -527.         -1113.           208.           309.         -1122.
  812      82        3           -861.         -3344.           230.           316.         -3659.
  813      83        3           -541.         -3558.           251.           320.         -3528.
  814      84        3           -819.         -3048.           269.           326.         -3272.
  815      85        3           -574.         -2789.           286.           330.         -2748.
  816      86        3           -701.         -3287.           302.           334.         -3351.
  817      87        3           -159.          -829.           313.           336.          -339.
  818      88        3           -265.         -4056.           329.           339.         -3654.
  819      89        3           -424.         -6203.           348.           343.         -5937.
  820      90        3           -256.         -1748.           359.           346.         -1299.
  821      91        3           -922.           376.           369.           347.           169.
  822      92        3           -560.           288.           374.           348.           450.
  823      93        3           -936.          -870.           382.           349.         -1075.
  824      94        3           -979.         -2131.           390.           350.         -2369.
  825      95        3           -508.          1881.           398.           349.          2120.
  826      96        3           -804.           772.           409.           348.           724.
  827      97        3           -757.          1098.           414.           342.          1096.
  828      98        3          -1016.          2700.           415.           340.          2440.
  829      99        3           -508.           215.           424.           340.           470.
  830     100        3          -1148.           213.           436.           340.          -158.
  831     101        3           -739.          1089.           445.           341.          1136.
  832     102        3           -283.          1348.           452.           342.          1858.
  833     103        3           -692.          1958.           456.           344.          2068.
  834     104        3           -979.          2765.           458.           347.          2591.
  835     105        3          -1110.          1888.           463.           351.          1592.
  836     106        3          -1228.            80.           474.           351.          -322.
  837     107        3          -1134.         -1614.           490.           353.         -1905.
  838     108        3          -1289.         -1538.           503.           352.         -1971.
  839     109        3          -1275.         -1236.           513.           348.         -1649.
  840     110        3          -1275.         -1938.           525.           346.         -2342.
  841     111        3           -913.         -2233.           536.           344.         -2265.
  842     112        3           -237.          3084.           540.           334.          3721.
  843     113        3           -866.          1336.           545.           323.          1338.
  844     114        3           -588.          2792.           547.           313.          3065.
  845     115        3           -569.          3571.           547.           307.          3857.
  846     116        3           -513.          2896.           550.           301.          3233.
  847     117        3          -1077.          2047.           554.           293.          1817.
  848     118        3           -823.          1612.           559.           284.          1632.
  849     119        3           -861.          1402.           565.           275.          1381.
  850     120        3          -1256.          1481.           572.           264.          1060.
  851     121        3           -828.          1202.           580.           253.          1207.
  852     122        3          -1054.          -877.           590.           238.         -1102.
  853     123        3           -913.          -288.           601.           225.          -374.
  854     124        3           -983.         -1093.           609.           213.         -1254.
  855     125        3           -318.          1718.           608.           202.          2210.
  856     126        3           -340.          1963.           607.           192.          2423.
  857     127        3           -626.          1911.           611.           187.          2083.
  858     128        3          -1374.          -614.           616.           178.         -1194.
  859     129        3           -499.          -422.           619.           168.          -134.
  860     130        3           -546.         -6174.           632.           164.         -5924.
  861     131        3          -1157.         -8592.           647.           159.         -8943.
  862     132        3          -1482.         -8605.           658.           160.         -9269.
  863     133        3          -1421.        -10199.           671.           162.        -10787.
  864     134        3           -795.         -5989.           677.           164.         -5943.
  865     135        3           -475.         -2912.           679.           164.         -2544.
  866     136        3           -560.         -3967.           684.           164.         -3679.
  867     137        3           -588.         -3885.           688.           166.         -3618.
  868     138        3          -1167.         -4324.           695.           173.         -4623.
  869     139        3          -1237.         -5108.           703.           176.         -5466.
  870     140        3          -1407.         -5003.           713.           176.         -5520.
  871     141        3           -889.         -2649.           721.           177.         -2641.
  872     142        3          -1190.         -3696.           727.           177.         -3982.
  873     143        3           -489.          -875.           729.           177.          -459.
  874     144        3           -569.         -1392.           730.           175.         -1056.
  875     145        3           -988.         -4066.           734.           171.         -4149.
  876     146        3           -168.         -1552.           734.           163.          -823.
  877     147        3           -203.           744.           734.           161.          1436.
  878     148        3          -1491.         -3490.           739.           157.         -4086.
  879     149        3          -1679.         -4111.           743.           153.         -4894.
  880     150        3          -1665.         -4172.           920.            19.         -4899.
  881     151        3           -870.         -3314.          1036.            24.         -3123.
  882     152        3          -1501.         -2128.          1123.            29.         -2476.
  883     153        3          -1247.         -3131.          1214.            35.         -3130.
  884     154        3          -1505.         -2952.          1296.            40.         -3121.
  885     155        3          -1463.         -2858.          1366.            45.         -2910.
  886     156        3          -1609.         -4066.          1451.            52.         -4172.
  887     157        3          -1435.         -4183.          1526.            57.         -4034.
  888     158        3          -1134.         -3973.          1582.            62.         -3463.
  889     159        3           -772.         -2270.          1594.            65.         -1382.
  890     160        3          -1035.         -2013.          1604.            67.         -1377.
  891     161        3          -1567.         -2705.          1629.            70.         -2573.
  892     162        3          -1364.         -3287.          1660.            74.         -2917.
  893     163        3           -696.           -98.          1636.            74.           916.
  894     164        3          -1647.           536.          1617.            74.           581.
  895     165        3          -1054.            16.          1595.            75.           631.
  896     166        3             -0.          1820.          1537.            72.          3429.
  897     167        3          -1557.         -2674.          1555.            75.         -2601.
  898     168        3           -283.         -1010.          1538.            76.           321.
  899     169        3           -443.          1516.          1495.            73.          2641.
  900     170        3          -1557.         -2143.          1504.            76.         -2120.
  901     171        3          -1628.         -4287.          1537.            82.         -4296.
  902     172        3          -1524.         -4151.          1565.            86.         -4023.
  903     173        3          -1637.         -2793.          1579.            89.         -2762.
  904     174        3          -1628.         -1210.          1574.            90.         -1174.
  905     175        3          -1567.         -2400.          1579.            92.         -2297.
  906     176        3          -1609.         -5093.          1607.            96.         -4999.
  907     177        3          -1609.         -5625.          1638.           101.         -5495.
  908     178        3          -1628.         -4971.          1661.           104.         -4834.
  909     179        3          -1463.         -4799.          1677.           107.         -4479.
  910     180        3          -1181.         -4166.          1678.           109.         -3559.
  911     181        3          -1026.         -1579.          1661.           108.          -836.
  912     182        3           -828.          1930.          1614.           104.          2820.
  913     183        3          -1063.          1649.          1573.           100.          2259.
  914     184        3          -1002.          1643.          1533.            96.          2270.
  915     185        3          -1515.          1590.          1501.            92.          1669.
  916     186        3           -649.          2933.          1455.            86.          3825.
  917     187        3           -361.          1922.          1415.            81.          3057.
  918     188        3           -696.          1919.          1380.            76.          2680.
  919     189        3          -1228.          1446.          1351.            73.          1642.
  920     190        3          -1195.          3707.          1308.            69.          3888.
  921     191        3          -1444.          1222.          1282.            66.          1126.
  922     192        3           -790.          2560.          1241.            62.          3073.
  923     193        3           -964.          1305.          1212.            59.          1612.
  924     194        3          -1106.          1988.          1181.            55.          2118.
  925     195        3          -1209.          1715.          1148.            51.          1705.
  926     196        3          -1082.          -498.          1126.            48.          -406.
  927     197        3           -786.          -667.          1106.            45.          -301.
  928     198        3          -1317.         -1570.          1098.            44.         -1746.
  929     199        3          -1534.         -3784.          1103.            44.         -4170.
  930     200        3          -1167.         -3197.          1102.            44.         -3218.
  931     201        3          -1204.         -3916.          1102.            44.         -3974.
  932     202        3           -734.         -2923.          1093.            43.         -2521.
  933     203        3           -687.          1945.          1055.            38.          2352.
  934     204        3          -1482.          1525.          1025.            35.          1103.
  935     205        3          -1284.          2741.           985.            30.          2472.
  936     206        3          -1247.          1263.           954.            26.           996.
  937     207        3          -1275.           531.           928.            23.           207.
  938     208        3          -1345.         -1193.           914.            20.         -1604.
  939     209        3          -1294.         -2509.           907.            19.         -2877.
  940     210        3           -569.          -123.           889.            15.           213.
  941     211        3           -946.           302.           866.            12.           234.
  942     212        3           -734.           -67.           844.            11.            54.
  943     213        3          -1016.          -839.           832.            11.         -1013.
  944     214        3          -1374.         -1828.           825.            13.         -2363.
  945     215        3           -941.         -2625.           824.            15.         -2726.
  946     216        3          -1021.         -1161.           818.            15.         -1349.
  947     217        3          -1110.           253.           807.            13.           -38.
  948     218        3          -1054.           499.           793.            11.           249.
  949     219        3           -852.         -3052.           794.            11.         -3098.
  950     220        3          -1303.         -4661.           805.            13.         -5146.
  951     221        3          -1317.         -5358.           822.            16.         -5838.
  952     222        3          -1308.         -1391.           820.            16.         -1863.
  953     223        3          -1397.           810.           806.            13.           233.
  954     224        3          -1331.          1560.           790.            10.          1029.
  955     225        3          -1176.         -2197.           787.             8.         -2577.
  956     226        3          -1115.         -1614.           783.             7.         -1940.
  957     227        3          -1082.         -3034.           782.             7.         -3327.
  958     228        3          -1270.         -4318.           784.             7.         -4798.
  959     229        3          -1233.         -2806.           779.             5.         -3255.
  960     230        3          -1106.         -2382.           774.             4.         -2709.
  961     231        3          -1002.         -3097.           770.             3.         -3325.
  962     232        3          -1195.         -3095.           766.             4.         -3520.
  963     233        3           -837.         -1724.           755.             3.         -1803.
  964     234        3           -748.         -2038.           742.             2.         -2043.
  965     235        3           -649.         -2692.           733.             2.         -2607.
  966     236        3           -776.          -645.           720.             1.          -701.
  967     237        3           -612.          1424.           701.            -2.          1512.
  968     238        3          -1068.          3708.           675.            -4.          3311.
  969     239        3           -889.          3763.           649.            -7.          3516.
  970     240        3           -870.          4165.           621.            -9.          3906.
  971     241        3           -626.          4292.           591.           -13.          4245.
  972     242        3           -325.          3892.           561.           -16.          4112.
  973     243        3           -550.          2645.           536.           -18.          2613.
  974     244        3           -654.          5076.           508.           -20.          4909.
  975     245        3          -1011.          2689.           489.           -22.          2144.
  976     246        3           -513.          4254.           466.           -26.          4181.
  977     247        3           -311.           315.           455.           -28.           431.
  978     248        3           -437.           558.           445.           -30.           536.
  979     249        3           -875.          1586.           433.           -30.          1114.
  980     250        3           -833.          3022.           417.           -32.          2574.
  981     251        3           -979.          3385.           402.           -36.          2773.
  982     252        3           -569.          1649.           388.           -36.          1431.
  983     253        3           -302.          2554.           373.           -36.          2590.
  984     254        3           -983.          4669.           358.           -36.          4008.
  985     255        3           -809.          4213.           340.           -37.          3706.
  986     256        3           -185.          2105.           323.           -38.          2205.
  987     257        3           -880.          2325.           309.           -38.          1716.
  988     258        3           -382.           704.           299.           -35.           586.
  989     259        3           -167.          1551.           287.           -32.          1639.
  990     260        3           -227.          2205.           271.           -30.          2219.
  991     261        3           -781.          5109.           250.           -28.          4549.
  992     262        3           -819.          3619.           233.           -26.          3007.
  993     263        3           -870.          5922.           209.           -26.          5234.
  994     264        3           -296.          6048.           186.           -29.          5909.
  995     265        3           -371.          1280.           175.           -30.          1053.
  996     266        3           -706.          1264.           165.           -30.           693.
  997     267        3           -593.          1682.           153.           -30.          1213.
  998     268        3           -607.           352.           144.           -30.          -141.
  999     269        3           -654.          2272.           131.           -31.          1717.
 1000     270        3           -132.           397.           120.           -32.           353.
 1001     271        3           -150.          1784.           109.           -33.          1710.
 1002     272        3           -179.          2184.            98.           -35.          2068.
 1003     273        3            -76.          1530.            88.           -36.          1505.
 1004     274        3           -448.          1246.            81.           -38.           841.
 1005     275        3           -181.          2532.            70.           -39.          2382.
 1006     276        3           -499.          1271.            63.           -40.           795.
 1007     277        3           -218.          1600.            51.           -41.          1391.
 1008     278        3            -43.           699.            41.           -41.           656.
 1009     279        3           -513.           349.            33.           -40.          -171.
 1010     280        3            -85.          1393.            20.           -39.          1290.
 1011     281        3           -337.          1200.             9.           -36.           837.
 1012     282        3           -307.          2058.            -3.           -33.          1715.
 1013     283        3           -321.          3596.           -17.           -31.          3228.
 1014     284        3           -138.          5057.           -35.           -30.          4855.
 1015     285        3           -448.          5755.           -53.           -32.          5223.
 1016     286        3           -184.          6053.           -72.           -34.          5763.
 1017     287        3           -245.          6853.           -89.           -37.          6481.
 1018     288        3           -269.          6592.          -107.           -39.          6177.
 1019     289        3           -293.          6296.          -123.           -40.          5840.
 1020     290        3           -252.          6134.          -263.           -10.          5608.
 1021     291        3           -414.          4715.          -352.           -14.          3935.
 1022     292        3           -322.          7504.          -492.           -21.          6669.
 1023     293        3           -448.          7295.          -606.           -27.          6214.
 1024     294        3           -155.          7259.          -712.           -33.          6359.
 1025     295        3           -110.           662.          -677.           -32.          -157.
 1026     296        3            -86.          -811.          -613.           -29.         -1538.
 1027     297        3           -206.          5036.          -652.           -32.          4147.
 1028     298        3            -45.          6916.          -722.           -37.          6113.
 1029     299        3            -76.           830.          -692.           -35.            27.
 1030     300        3           -146.         -1049.          -635.           -32.         -1861.
 1031     301        3            -88.           203.          -599.           -29.          -513.
 1032     302        3           -104.          1728.          -588.           -28.          1007.
 1033     303        3           -253.          3585.          -602.           -28.          2702.
 1034     304        3           -127.          6583.          -655.           -32.          5769.
 1035     305        3            -74.          3248.          -663.           -33.          2478.
 1036     306        3            -50.          -224.          -629.           -30.          -933.
 1037     307        3            -42.         -2758.          -564.           -24.         -3388.
 1038     308        3           -163.           115.          -538.           -21.          -606.
 1039     309        3           -197.          3709.          -553.           -21.          2938.
 1040     310        3           -250.          2320.          -551.           -20.          1498.
 1041     311        3           -213.          1661.          -544.           -18.           886.
 1042     312        3            -65.          1690.          -541.           -16.          1068.
 1043     313        3           -167.          3128.          -547.           -15.          2399.
 1044     314        3           -184.          4055.          -562.           -15.          3294.
 1045     315        3            -37.          4808.          -583.           -16.          4172.
 1046     316        3            -31.          2891.          -586.           -15.          2260.
 1047     317        3            -13.          3485.          -593.           -14.          2865.
 1048     318        3            -61.          2337.          -588.           -12.          1676.
 1049     319        3            -49.          1981.          -579.           -11.          1342.
 1050     320        3            -58.          1470.          -565.            -9.           837.
 1051     321        3            -24.          -462.          -535.            -5.         -1028.
