 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
  393      28        2   713.60    0.00    1.62   -4.99    1.87    6.63    3.39
  394      29        2   719.50    0.00    1.63   -4.31    1.72    6.48    3.27
  395      30        2   725.40    0.00    1.64  -12.10    1.49    6.29    3.05
  396      31        2   731.30    0.00    1.66  -14.30    1.26    6.07    2.72
  397      32        2   737.20    0.00    1.67  -11.20    1.07    5.88    2.42
  398      33        2   743.10    0.00    1.69   -7.32    0.91    5.72    2.22
  399      34        2   749.00    0.00    1.70   -7.08    0.76    5.56    2.08
  400      35        2   754.90    0.00    1.71   -9.35    0.56    5.37    1.92
  401      36        2   760.80    0.00    1.73  -10.90    0.35    5.20    1.72
  402      37        2   766.70    0.00    1.74  -10.50    0.12    5.04    1.51
  403      38        2   772.60    0.00    1.75  -14.30   -0.17    4.87    1.27
  404      39        2   778.50    0.00    1.77  -12.80   -0.43    4.71    1.01
  405      40        2   784.40    0.00    1.78  -17.20   -0.78    4.53    0.72
  406      41        2   790.30    0.00    1.79  -15.40   -1.04    4.37    0.42
  407      42        2   796.20    0.14    1.81  -14.20   -1.21    4.21    0.16
  408      43        2   802.10    1.74    1.82  -11.40   -1.37    4.05    0.03
  409      44        2   808.00    2.81    1.83   -9.19   -1.55    3.93    0.03
  410      45        2   813.90    2.81    1.85   -4.32   -1.64    3.83    0.07
  411      46        2   819.80    4.03    1.86  -10.40   -1.79    3.69    0.04
  412      47        2   825.70    5.34    1.87   -9.96   -2.01    3.54    0.03
  413      48        2   831.60    5.34    1.89   -4.58   -2.12    3.41    0.06
  414      49        2   837.50    5.34    1.90   -4.90   -2.17    3.30    0.06
  415      50        2   843.40    5.23    1.91    0.31   -2.17    3.22    0.11
  416      51        2   849.30    4.72    1.93    2.10   -2.13    3.16    0.21
  417      52        2   855.20    3.89    1.94    3.37   -2.08    3.10    0.32
  418      53        2   861.10    3.43    1.95    2.15   -2.07    3.03    0.42
  419      54        2   867.00    2.93    1.97    2.42   -2.06    2.98    0.52
  420      55        2   872.90    1.73    1.98    5.28   -2.03    2.95    0.61
  421      56        2   878.80    0.00    1.99    8.64   -1.96    2.92    0.71
  422      57        2   884.70    0.00    2.01    5.76   -1.96    2.88    0.90
  423      58        2   890.60    0.00    2.02    2.15   -2.02    2.80    1.07
  424      59        2   896.50    0.00    2.03    3.62   -2.03    2.74    1.21
  425      60        2   902.40    0.00    2.05    3.07   -2.03    2.68    1.35
  426      61        2   908.30    0.00    2.06    3.08   -2.02    2.64    1.49
  427      62        2   914.20    0.00    2.07    2.35   -2.01    2.59    1.61
  428      63        2   920.10    0.00    2.09   -1.00   -2.04    2.53    1.68
  429      64        2   926.00    0.00    2.10   -3.36   -2.14    2.46    1.70
  430      65        2   931.90    0.00    2.11    1.65   -2.15    2.39    1.74
  431      66        2   937.80    0.00    2.13   -0.44   -2.16    2.31    1.80
  432      67        2   943.70    0.00    2.14   -0.88   -2.24    2.22    1.84
  433      68        2   949.60    0.00    2.15   -1.76   -2.32    2.12    1.86
  434      69        2   955.50    0.00    2.17   -5.37   -2.43    2.02    1.83
  435      70        2   961.40    0.00    2.18   -1.65   -2.50    1.92    1.81
  436      71        2   967.30    0.00    2.19    1.73   -2.55    1.86    1.86
  437      72        2   973.20    0.00    2.21    3.08   -2.59    1.80    1.95
  438      73        2   979.10    0.00    2.22    1.80   -2.64    1.73    2.04
  439      74        2   985.00    0.00    2.23    1.88   -2.67    1.66    2.12
  440      75        2   990.90    0.00    2.25    0.96   -2.69    1.60    2.19
  441      76        2   996.80    0.00    2.26   -0.37   -2.67    1.52    2.24
  442      77        2  1002.70    0.00    2.27   -1.41   -2.68    1.43    2.25
  443      78        2  1008.60    0.00    2.29   -2.34   -2.67    1.33    2.26
  444      79        2  1014.50    0.00    2.30    2.65   -2.68    1.27    2.30
  445      80        2  1020.40    0.00    2.31    3.33   -2.68    1.21    2.39
  446      81        2  1026.30    0.00    2.33    4.03   -2.67    1.15    2.50
  447      82        2  1032.20    0.00    2.34    6.68   -2.61    1.12    2.64
  448      83        2  1038.10    0.00    2.35    7.06   -2.53    1.10    2.80
  449      84        2  1044.00    0.00    2.37    6.62   -2.45    1.09    2.95
  450      85        2  1049.90    0.00    2.38    6.45   -2.36    1.08    3.10
  451      86        2  1055.80    0.00    2.39    7.14   -2.28    1.08    3.24
  452      87        2  1061.70    0.00    2.41    4.45   -2.22    1.07    3.35
  453      88        2  1067.60    0.00    2.42    8.21   -2.09    1.08    3.48
  454      89        2  1073.50    0.00    2.43   10.80   -1.95    1.11    3.65
  455      90        2  1079.40    0.00    2.45    5.88   -1.88    1.11    3.80
  456      91        2  1085.30    0.00    2.46    3.55   -1.81    1.09    3.88
  457      92        2  1091.20    0.00    2.47    3.70   -1.74    1.10    3.95
  458      93        2  1097.10    0.00    2.49    5.08   -1.66    1.12    4.03
  459      94        2  1103.00    0.00    2.50    6.60   -1.54    1.16    4.13
  460      95        2  1108.90    0.00    2.51    2.11   -1.47    1.12    4.20
  461      96        2  1114.80    0.00    2.53    3.40   -1.38    1.07    4.24
  462      97        2  1120.70    0.00    2.54    3.07   -1.21    1.07    4.29
  463      98        2  1126.60    0.00    2.55    1.28   -1.15    1.07    4.32
  464      99        2  1132.50    0.00    2.57    4.12   -1.06    1.05    4.36
  465     100        2  1138.40    0.00    2.58    4.18   -0.99    1.01    4.42
  466     101        2  1144.30    0.00    2.59    3.23   -0.93    0.97    4.47
  467     102        2  1150.20    0.00    2.61    2.96   -0.90    0.94    4.51
  468     103        2  1156.10    0.00    2.62    2.29   -0.90    0.93    4.53
  469     104        2  1162.00    0.00    2.63    1.39   -0.91    0.92    4.55
  470     105        2  1167.90    0.00    2.65    2.40   -0.91    0.91    4.58
  471     106        2  1173.80    0.00    2.66    4.49   -0.84    0.88    4.63
  472     107        2  1179.70    0.00    2.68    6.48   -0.74    0.84    4.71
  473     108        2  1185.60    0.00    2.69    6.48   -0.62    0.82    4.80
  474     109        2  1191.50    0.00    2.70    6.22   -0.46    0.82    4.90
  475     110        2  1197.40    0.00    2.72    7.10   -0.31    0.82    4.99
  476     111        2  1203.30    0.00    2.73    7.52   -0.17    0.82    5.09
  477     112        2  1209.20    0.00    2.74    1.53   -0.00    0.78    5.14
  478     113        2  1215.10    0.00    2.76    3.52    0.22    0.76    5.15
  479     114        2  1221.00    0.00    2.77    1.88    0.38    0.74    5.16
  480     115        2  1226.90    0.00    2.78    0.99    0.48    0.73    5.16
  481     116        2  1232.80    0.00    2.80    1.74    0.58    0.70    5.15
  482     117        2  1238.70    0.00    2.81    2.71    0.73    0.68    5.16
  483     118        2  1244.60    0.00    2.82    3.22    0.90    0.66    5.18
  484     119        2  1250.50    0.00    2.84    3.48    1.07    0.64    5.21
  485     120        2  1256.40    0.00    2.85    3.42    1.29    0.62    5.24
  486     121        2  1262.30    0.00    2.86    3.76    1.49    0.58    5.27
  487     122        2  1268.20    0.00    2.88    6.16    1.78    0.56    5.33
  488     123        2  1274.10    0.00    2.89    5.55    2.03    0.53    5.39
  489     124        2  1280.00    0.00    2.90    6.52    2.28    0.53    5.45
  490     125        2  1285.90    0.00    2.92    3.37    2.47    0.55    5.50
  491     126        2  1291.80    0.00    2.93    3.10    2.61    0.56    5.51
  492     127        2  1297.70    0.00    2.94    3.17    2.71    0.55    5.52
  493     128        2  1303.60    0.00    2.96    6.07    2.91    0.57    5.56
  494     129        2  1309.50    0.00    2.97    5.90    3.10    0.59    5.62
  495     130        2  1315.40    0.00    2.98   12.50    3.31    0.62    5.72
  496     131        2  1321.30    0.00    3.00   15.40    3.56    0.68    5.89
  497     132        2  1327.20    0.00    3.01   15.60    3.74    0.78    6.09
  498     133        2  1333.10    0.00    3.02   17.60    3.93    0.89    6.31
  499     134        2  1339.00    0.00    3.04   13.00    4.05    0.97    6.49
  500     135        2  1344.90    0.00    3.05    9.62    4.14    1.04    6.60
  501     136        2  1350.80    0.00    3.06   10.90    4.24    1.09    6.69
  502     137        2  1356.70    0.00    3.08   10.90    4.31    1.15    6.79
  503     138        2  1362.60    0.00    3.09   11.50    4.35    1.21    6.90
  504     139        2  1368.50    0.00    3.10   12.50    4.43    1.26    7.02
  505     140        2  1374.40    0.00    3.12   12.50    4.56    1.30    7.15
  506     141        2  1380.30    0.00    3.13    9.93    4.63    1.32    7.25
  507     142        2  1386.20    0.00    3.14   11.20    4.73    1.36    7.35
  508     143        2  1392.10    0.00    3.16    8.07    4.79    1.39    7.42
  509     144        2  1398.00    0.00    3.17    8.70    4.87    1.43    7.47
  510     145        2  1403.90    0.00    3.18   11.80    5.03    1.49    7.55
  511     146        2  1409.80    0.00    3.20    9.02    5.18    1.54    7.62
  512     147        2  1415.70    0.00    3.21    6.45    5.24    1.55    7.65
  513     148        2  1421.60    0.00    3.22   11.30    5.38    1.60    7.71
  514     149        2  1427.50    0.00    3.24   12.10    5.54    1.67    7.81
  515     150        2   105.90    0.00    0.24   13.60    5.72    1.72    8.87
  516     151        2   111.80    0.00    0.25   13.60    5.96    1.77   10.09
  517     152        2   117.70    0.00    0.27   13.00    6.13    1.83   10.96
  518     153        2   123.60    0.00    0.28   14.90    6.30    1.90   11.74
  519     154        2   129.50    0.00    0.29   15.40    6.45    1.95   12.51
  520     155        2   135.40    0.00    0.31   15.90    6.62    2.02   13.20
  521     156        2   141.30    0.00    0.32   18.00    6.81    2.09   13.92
  522     157        2   147.20    0.00    0.33   18.80    7.03    2.17   14.66
  523     158        2   153.10    0.00    0.35   19.10    7.27    2.27   15.30
  524     159        2   159.00    0.00    0.36   17.40    7.50    2.39   15.68
  525     160        2   164.90    0.00    0.37   17.30    7.74    2.50   15.90
  526     161        2   170.80    0.00    0.39   18.40    7.93    2.63   16.18
  527     162        2   176.70    0.00    0.40   19.40    8.13    2.73   16.54
  528     163        2   182.60    0.00    0.41   15.70    8.27    2.80   16.64
  529     164        2   188.50    0.00    0.43   14.90    8.37    2.87   16.53
  530     165        2   194.40    0.00    0.44   15.40    8.47    2.96   16.43
  531     166        2   200.30    0.00    0.45   13.00    8.55    3.03   16.18
  532     167        2   206.20    0.00    0.47   18.30    8.69    3.14   16.15
  533     168        2   212.10    0.00    0.48   16.40    8.81    3.24   16.26
  534     169        2   218.00    0.00    0.49   13.30    8.91    3.33   16.08
  535     170        2   223.90    0.00    0.51   17.60    9.03    3.44   16.06
  536     171        2   229.80    0.00    0.52   20.40    9.14    3.57   16.38
  537     172        2   235.70    0.00    0.53   20.60    9.32    3.70   16.77
  538     173        2   241.60    0.00    0.55   19.30    9.52    3.82   17.07
  539     174        2   247.50    0.00    0.56   17.60    9.69    3.94   17.21
  540     175        2   253.40    0.00    0.57   19.10    9.86    4.06   17.34
  541     176        2   259.30    0.00    0.59   22.50   10.05    4.21   17.63
  542     177        2   265.20    0.00    0.60   23.50   10.31    4.37   18.04
  543     178        2   271.10    0.00    0.61   23.10   10.55    4.53   18.43
  544     179        2   277.00    0.00    0.63   23.20   10.80    4.70   18.76
  545     180        2   282.90    0.00    0.64   22.70   11.06    4.90   19.02
  546     181        2   288.80    0.00    0.65   19.80   11.25    5.04   19.12
  547     182        2   294.70    0.00    0.67   15.60   11.39    5.16   18.97
  548     183        2   300.60    0.00    0.68   15.70   11.54    5.26   18.71
  549     184        2   306.50    0.00    0.70   15.50   11.69    5.37   18.48
  550     185        2   312.40    0.00    0.71   15.40   11.85    5.46   18.28
  551     186        2   318.30    0.00    0.72   13.60   12.00    5.53   18.03
  552     187        2   324.20    0.00    0.74   14.50   12.15    5.60   17.75
  553     188        2   330.10    0.00    0.75   14.30   12.27    5.67   17.51
  554     189        2   336.00    0.00    0.76   14.70   12.37    5.77   17.33
  555     190        2   341.90    0.00    0.78   11.90   12.44    5.85   17.11
  556     191        2   347.80    0.00    0.79   14.60   12.54    5.96   16.92
  557     192        2   353.70    0.00    0.80   12.90   12.61    6.08   16.75
  558     193        2   359.60    0.00    0.82   14.20   12.69    6.20   16.58
  559     194        2   365.50    0.00    0.83   13.30   12.83    6.30   16.44
  560     195        2   371.40    0.00    0.84   13.50   12.96    6.46   16.30
  561     196        2   377.30    0.00    0.86   16.00   13.13    6.64   16.25
  562     197        2   383.20    0.00    0.87   16.20   13.31    6.81   16.25
  563     198        2   389.10    0.00    0.88   17.30   13.50    6.96   16.30
  564     199        2   395.00    0.00    0.90   20.00   13.71    7.12   16.45
  565     200        2   400.90    0.00    0.91   19.50   13.91    7.30   16.64
  566     201        2   406.80    0.00    0.92   20.50   14.12    7.49   16.82
  567     202        2   412.70    0.00    0.94   19.50   14.32    7.67   16.97
  568     203        2   418.60    0.00    0.95   13.90   14.44    7.84   16.94
  569     204        2   424.50    0.00    0.96   14.30   14.54    8.01   16.82
  570     205        2   430.40    0.00    0.98   12.80   14.63    8.19   16.70
  571     206        2   436.30    0.00    0.99   14.40   14.72    8.37   16.59
  572     207        2   442.20    0.00    1.00   15.20   14.87    8.55   16.53
  573     208        2   448.10    0.00    1.02   17.20   15.04    8.72   16.55
  574     209        2   454.00    0.00    1.03   18.80   15.23    8.89   16.64
  575     210        2   459.90    0.00    1.04   16.10   15.35    9.01   16.67
  576     211        2   465.80    0.00    1.06   15.60   15.47    9.17   16.64
  577     212        2   471.70    0.00    1.07   16.00   15.51    9.33   16.61
  578     213        2   477.60    0.00    1.08   16.90   15.53    9.46   16.61
  579     214        2   483.50    0.00    1.10   18.10   15.56    9.60   16.67
  580     215        2   489.40    0.00    1.11   19.10   15.58    9.71   16.76
  581     216        2   495.30    0.00    1.12   17.50   15.64    9.80   16.83
  582     217        2   501.20    0.00    1.14   15.90   15.71    9.88   16.83
  583     218        2   507.10    0.00    1.15   15.60   15.77    9.96   16.81
  584     219        2   513.00    0.00    1.16   19.70   15.88   10.07   16.85
  585     220        2   518.90    0.00    1.18   21.70   16.00   10.17   17.01
  586     221        2   524.80    0.00    1.19   22.70   16.13   10.25   17.22
  587     222        2   530.70    0.00    1.20   18.30   16.20   10.33   17.35
  588     223        2   536.60    0.00    1.22   15.80   16.27   10.41   17.35
  589     224        2   542.50    0.00    1.23   14.90   16.31   10.48   17.29
  590     225        2   548.40    0.00    1.24   19.20   16.45   10.58   17.30
  591     226        2   554.30    0.00    1.26   18.60   16.57   10.67   17.37
  592     227        2   560.20    0.00    1.27   20.30   16.67   10.78   17.45
  593     228        2   566.10    0.00    1.28   21.90   16.83   10.92   17.58
  594     229        2   572.00    0.00    1.30   20.30   17.00   11.06   17.71
  595     230        2   577.90    0.00    1.31   19.90   17.10   11.17   17.79
  596     231        2   583.80    0.00    1.32   20.80   17.21   11.30   17.88
  597     232        2   589.70    0.00    1.34   20.90   17.30   11.43   17.98
  598     233        2   595.60    0.00    1.35   19.40   17.37   11.56   18.05
  599     234        2   601.50    0.00    1.36   19.80   17.45   11.71   18.09
  600     235        2   607.40    0.00    1.38   20.60   17.52   11.85   18.14
  601     236        2   613.30    0.00    1.39   18.30   17.56   11.95   18.17
  602     237        2   619.20    0.00    1.40   15.90   17.56   12.03   18.12
  603     238        2   625.10    0.00    1.42   13.20   17.50   12.10   17.99
  604     239        2   631.00    0.00    1.43   13.00   17.43   12.16   17.84
  605     240        2   636.90    0.00    1.44   12.40   17.35   12.23   17.68
  606     241        2   642.80    0.00    1.46   12.10   17.28   12.31   17.51
  607     242        2   648.70    0.00    1.47   12.40   17.22   12.39   17.34
  608     243        2   654.60    0.00    1.48   13.70   17.17   12.49   17.20
  609     244        2   660.50    0.00    1.50   10.80   17.06   12.54   17.05
  610     245        2   666.40    0.00    1.51   13.40   17.03   12.60   16.91
  611     246        2   672.30    0.00    1.52   11.50   16.99   12.64   16.78
  612     247        2   678.20    0.00    1.54   15.90   17.00   12.70   16.69
  613     248        2   684.10    0.00    1.55   15.60   17.03   12.75   16.65
  614     249        2   690.00    0.00    1.56   14.40   16.98   12.80   16.61
  615     250        2   695.90    0.00    1.58   12.70   16.94   12.84   16.53
  616     251        2   701.80    0.00    1.59   12.20   16.92   12.87   16.42
  617     252        2   707.70    0.00    1.60   14.10   16.88   12.93   16.34
  618     253        2   713.60    0.00    1.62   13.00   16.79   12.95   16.26
  619     254        2   719.50    0.00    1.63   10.50   16.67   12.95   16.14
  620     255        2   725.40    0.00    1.64   10.90   16.56   12.98   16.01
  621     256        2   731.30    0.00    1.66   13.20   16.51   13.04   15.91
  622     257        2   737.20    0.00    1.67   12.90   16.43   13.10   15.84
  623     258        2   743.10    0.00    1.69   14.70   16.34   13.16   15.80
  624     259        2   749.00    0.00    1.70   13.70   16.22   13.20   15.75
  625     260        2   754.90    0.00    1.71   12.90   16.10   13.26   15.69
  626     261        2   760.80    0.00    1.73    9.51   15.93   13.30   15.58
  627     262        2   766.70    0.00    1.74   11.10   15.79   13.35   15.46
  628     263        2   772.60    0.00    1.75    8.37   15.65   13.39   15.33
  629     264        2   778.50    0.00    1.77    8.07   15.56   13.42   15.16
  630     265        2   784.40    0.00    1.78   13.40   15.53   13.47   15.06
  631     266        2   790.30    0.00    1.79   13.40   15.50   13.53   15.03
  632     267        2   796.20    0.00    1.81   12.90   15.47   13.59   15.00
  633     268        2   802.10    0.00    1.82   14.40   15.48   13.67   14.98
  634     269        2   808.00    0.00    1.83   12.20   15.45   13.73   14.96
  635     270        2   813.90    0.00    1.85   14.30   15.45   13.81   14.93
  636     271        2   819.80    0.00    1.86   12.70   15.43   13.86   14.89
  637     272        2   825.70    0.00    1.87   12.20   15.43   13.89   14.84
  638     273        2   831.60    0.00    1.89   12.90   15.41   13.93   14.79
  639     274        2   837.50    0.00    1.90   13.20   15.42   13.97   14.76
  640     275        2   843.40    0.00    1.91   11.70   15.39   14.00   14.71
  641     276        2   849.30    0.00    1.93   13.10   15.38   14.03   14.67
  642     277        2   855.20    0.00    1.94   12.70   15.37   14.10   14.64
  643     278        2   861.10    0.00    1.95   13.70   15.35   14.16   14.61
  644     279        2   867.00    0.00    1.97   14.10   15.32   14.24   14.61
  645     280        2   872.90    0.00    1.98   12.90   15.27   14.31   14.59
  646     281        2   878.80    0.00    1.99   13.10   15.18   14.38   14.56
  647     282        2   884.70    0.00    2.01   12.10   15.09   14.43   14.53
  648     283        2   890.60    0.00    2.02   10.30   14.97   14.48   14.47
  649     284        2   896.50    0.00    2.03    8.55   14.83   14.51   14.36
  650     285        2   902.40    0.00    2.05    7.65   14.76   14.53   14.24
  651     286        2   908.30    0.00    2.06    7.19   14.67   14.55   14.10
  652     287        2   914.20    0.00    2.07    6.15   14.59   14.55   13.96
  653     288        2   920.10    0.00    2.09    6.31   14.49   14.56   13.81
  654     289        2   926.00    0.00    2.10    6.52   14.39   14.56   13.66
  655     290        2   105.90    0.00    0.24    5.62   14.24   14.57   12.97
  656     291        2   111.80    0.00    0.25    6.54   14.09   14.59   12.02
  657     292        2   117.70    0.00    0.27    2.31   13.93   14.59   11.04
  658     293        2   123.60    0.00    0.28    1.62   13.76   14.56    9.95
  659     294        2   129.50    0.00    0.29    0.80   13.57   14.53    8.99
  660     295        2   135.40    0.00    0.31    8.47   13.47   14.51    8.73
  661     296        2   141.30    0.00    0.32   10.60   13.38   14.48    9.12
  662     297        2   147.20    0.00    0.33    3.65   13.19   14.40    9.11
  663     298        2   153.10    0.00    0.35    0.89   12.99   14.30    8.52
  664     299        2   159.00    0.00    0.36    7.93   12.89   14.27    8.33
  665     300        2   164.90    0.00    0.37   10.50   12.83   14.28    8.70
  666     301        2   170.80    0.00    0.39    9.36   12.70   14.27    9.07
  667     302        2   176.70    0.00    0.40    7.71   12.53   14.25    9.23
  668     303        2   182.60    0.00    0.41    5.48   12.32   14.21    9.16
  669     304        2   188.50    0.00    0.43    1.63   12.12   14.15    8.81
  670     305        2   194.40    0.00    0.44    5.27   11.99   14.10    8.51
  671     306        2   200.30    0.00    0.45    9.44   11.92   14.10    8.62
  672     307        2   206.20    0.00    0.47   12.80   11.84   14.11    9.05
  673     308        2   212.10    0.00    0.48    9.79   11.74   14.12    9.43
  674     309        2   218.00    0.00    0.49    5.61   11.56   14.10    9.44
  675     310        2   223.90    0.00    0.51    7.16   11.38   14.07    9.36
  676     311        2   229.80    0.00    0.52    7.95   11.23   14.07    9.39
  677     312        2   235.70    0.00    0.53    7.95   11.08   14.08    9.43
  678     313        2   241.60    0.00    0.55    6.25   10.90   14.05    9.40
  679     314        2   247.50    0.00    0.56    5.05   10.71   14.00    9.26
  680     315        2   253.40    0.00    0.57    3.98   10.52   13.94    9.06
  681     316        2   259.30    0.00    0.59    6.07   10.35   13.90    8.91
  682     317        2   265.20    0.00    0.60    5.30   10.17   13.85    8.82
  683     318        2   271.10    0.00    0.61    6.58   10.02   13.80    8.77
  684     319        2   277.00    0.00    0.63    7.00    9.92   13.75    8.78
  685     320        2   282.90    0.00    0.64    7.63    9.85   13.70    8.82
  686     321        2   288.80    0.00    0.65    9.99    9.81   13.65    8.96
  687     322        2   294.70    0.00    0.67    8.66    9.77   13.59    9.11
  688     323        2   300.60    0.00    0.68   11.50    9.76   13.54    9.31
  689     324        2   306.50    0.00    0.70    5.96    9.68   13.48    9.38
  690     325        2   312.40    0.00    0.71   -0.44    9.51   13.37    9.08
  691     326        2   318.30    0.00    0.72    1.90    9.40   13.27    8.71
  692     327        2   324.20    0.00    0.74    5.53    9.30   13.18    8.54
  693     328        2   330.10    0.00    0.75    2.80    9.20   13.11    8.41
  694     329        2   336.00    0.00    0.76    2.16    9.03   13.03    8.20
  695     330        2   341.90    0.00    0.78    7.45    8.93   12.98    8.15
  696     331        2   347.80    0.00    0.79    5.18    8.82   12.93    8.17
  697     332        2   353.70    0.00    0.80   -1.01    8.65   12.82    7.95
  698     333        2   359.60    0.00    0.82    0.30    8.50   12.72    7.64
  699     334        2   365.50    0.00    0.83   -1.28    8.32   12.63    7.34
  700     335        2   371.40    0.00    0.84   -0.82    8.15   12.52    7.03
  701     336        2   377.30    0.00    0.86    1.63    8.04   12.40    6.83
  702     337        2   383.20    0.00    0.87    1.42    7.93   12.29    6.70
  703     338        2   389.10    0.00    0.88    2.42    7.79   12.19    6.60
  704     339        2   395.00    0.00    0.90    3.24    7.68   12.10    6.55
  705     340        2   400.90    0.00    0.91    5.76    7.57   12.02    6.59
  706     341        2   406.80    0.00    0.92    7.10    7.49   11.92    6.71
  707     342        2   412.70    0.00    0.94    4.73    7.39   11.81    6.79
  708     343        2   418.60    0.00    0.95    2.77    7.30   11.69    6.77
  709     344        2   424.50    0.00    0.96    1.98    7.19   11.56    6.69
  710     345        2   430.40    0.00    0.98    1.87    7.11   11.43    6.60
  711     346        2   436.30    0.00    0.99    1.66    7.04   11.32    6.50
  712     347        2   442.20    0.00    1.00    4.28    6.92   11.25    6.47
  713     348        2   448.10    0.00    1.02    2.65    6.79   11.18    6.46
  714     349        2   454.00    0.00    1.03    0.75    6.65   11.09    6.37
  715     350        2   459.90    0.00    1.04    5.41    6.54   11.03    6.35
  716     351        2   465.80    0.00    1.06    4.84    6.45   10.97    6.42
  717     352        2   471.70    0.00    1.07    3.28    6.31   10.90    6.43
  718     353        2   477.60    0.00    1.08    4.60    6.21   10.85    6.44
  719     354        2   483.50    0.00    1.10    6.02    6.14   10.79    6.51
  720     355        2   489.40    0.00    1.11    5.60    6.05   10.75    6.59
  721     356        2   495.30    0.00    1.12    6.16    5.96   10.70    6.66
  722     357        2   501.20    0.00    1.14    4.42    5.87   10.65    6.71
  723     358        2   507.10    0.00    1.15    2.92    5.75   10.58    6.70
  724     359        2   513.00    0.00    1.16   -1.91    5.57   10.49    6.56
  725     360        2   518.90    0.00    1.18   -0.83    5.39   10.40    6.37
  726     361        2   524.80    0.00    1.19   -3.49    5.18   10.29    6.15
  727     362        2   530.70    0.00    1.20    3.25    5.06   10.21    6.03
  728     363        2   536.60    0.00    1.22    3.42    4.94   10.12    6.04
  729     364        2   542.50    0.00    1.23    3.88    4.84   10.03    6.05
  730     365        2   548.40    0.00    1.24    1.42    4.74    9.92    6.03
  731       1        3   554.30    0.00    1.26    0.13    4.63    9.79    5.94
  732       2        3   560.20    0.00    1.27    0.63    4.55    9.68    5.85
  733       3        3   566.10    0.00    1.28   -0.76    4.45    9.59    5.75
  734       4        3   572.00    0.00    1.30   -0.13    4.37    9.50    5.64
  735       5        3   577.90    0.00    1.31   -0.56    4.29    9.42    5.54
  736       6        3   583.80    0.00    1.32   -1.87    4.19    9.32    5.41
  737       7        3   589.70    0.00    1.34   -0.74    4.11    9.23    5.29
  738       8        3   595.60    0.00    1.35   -0.19    4.03    9.12    5.20
  739       9        3   601.50    0.00    1.36   -2.27    3.97    8.99    5.10
  740      10        3   607.40    0.00    1.38   -1.53    3.93    8.89    4.97
  741      11        3   613.30    0.00    1.39   -1.90    3.90    8.78    4.86
  742      12        3   619.20    0.00    1.40   -3.19    3.76    8.66    4.73
  743      13        3   625.10    0.00    1.42   -3.35    3.59    8.54    4.58
  744      14        3   631.00    0.00    1.43   -4.47    3.49    8.40    4.42
  745      15        3   636.90    0.00    1.44  -10.20    3.35    8.23    4.16
  746      16        3   642.80    0.00    1.46   -3.91    3.21    8.10    3.93
  747      17        3   648.70    0.00    1.47   -3.05    3.04    7.98    3.81
  748      18        3   654.60    0.00    1.48   -1.67    2.91    7.88    3.74
  749      19        3   660.50    0.00    1.50   -1.51    2.80    7.75    3.68
  750      20        3   666.40    0.00    1.51    0.34    2.73    7.62    3.66
  751      21        3   672.30    0.00    1.52    2.02    2.74    7.49    3.70
  752      22        3   678.20    0.00    1.54    1.96    2.70    7.40    3.75
  753      23        3   684.10    0.00    1.55    3.00    2.62    7.32    3.81
  754      24        3   690.00    0.00    1.56   -1.90    2.44    7.22    3.82
  755      25        3   695.90    0.00    1.58   -0.95    2.31    7.09    3.77
  756      26        3   701.80    0.00    1.59   -3.49    2.20    6.96    3.70
  757      27        3   707.70    0.00    1.60   -7.17    2.02    6.79    3.55
  758      28        3   713.60    0.00    1.62   -4.99    1.87    6.63    3.39
  759      29        3   719.50    0.00    1.63   -4.31    1.72    6.48    3.27
  760      30        3   725.40    0.00    1.64  -12.10    1.49    6.29    3.05
  761      31        3   731.30    0.00    1.66  -14.30    1.26    6.07    2.72
  762      32        3   737.20    0.00    1.67  -11.20    1.07    5.88    2.42
  763      33        3   743.10    0.00    1.69   -7.32    0.91    5.72    2.22
  764      34        3   749.00    0.00    1.70   -7.08    0.76    5.56    2.08
  765      35        3   754.90    0.00    1.71   -9.35    0.56    5.37    1.92
  766      36        3   760.80    0.00    1.73  -10.90    0.35    5.20    1.72
  767      37        3   766.70    0.00    1.74  -10.50    0.12    5.04    1.51
  768      38        3   772.60    0.00    1.75  -14.30   -0.17    4.87    1.27
  769      39        3   778.50    0.00    1.77  -12.80   -0.43    4.71    1.01
  770      40        3   784.40    0.00    1.78  -17.20   -0.78    4.53    0.72
  771      41        3   790.30    0.00    1.79  -15.40   -1.04    4.37    0.42
  772      42        3   796.20    0.14    1.81  -14.20   -1.21    4.21    0.16
  773      43        3   802.10    1.74    1.82  -11.40   -1.37    4.05    0.03
  774      44        3   808.00    2.81    1.83   -9.19   -1.55    3.93    0.03
  775      45        3   813.90    2.81    1.85   -4.32   -1.64    3.83    0.07
  776      46        3   819.80    4.03    1.86  -10.40   -1.79    3.69    0.04
  777      47        3   825.70    5.34    1.87   -9.96   -2.01    3.54    0.03
  778      48        3   831.60    5.34    1.89   -4.58   -2.12    3.41    0.06
  779      49        3   837.50    5.34    1.90   -4.90   -2.17    3.30    0.06
  780      50        3   843.40    5.23    1.91    0.31   -2.17    3.22    0.11
  781      51        3   849.30    4.72    1.93    2.10   -2.13    3.16    0.21
  782      52        3   855.20    3.89    1.94    3.37   -2.08    3.10    0.32
  783      53        3   861.10    3.43    1.95    2.15   -2.07    3.03    0.42
