 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
 sim.     year             mass    mass   depth     T      T       T        T
  650     285        2  1119.85    0.00    1.48    7.65   15.30    8.18   14.08
  651     286        2  1124.78    0.00    1.48    7.19   15.27    8.19   13.94
  652     287        2  1129.72    0.00    1.49    6.15   15.25    8.20   13.78
  653     288        2  1134.65    0.00    1.50    6.31   15.24    8.21   13.62
  654     289        2  1139.58    0.00    1.50    6.52   15.20    8.23   13.48
  655     290        2  1144.52    0.00    1.51    5.62   15.18    8.24   13.33
  656     291        2  1149.45    0.00    1.52    6.54   15.18    8.26   13.19
  657     292        2  1154.38    0.00    1.52    2.31   15.12    8.28   13.02
  658     293        2  1159.31    0.00    1.53    1.62   15.04    8.28   12.81
  659     294        2  1164.25    0.00    1.54    0.80   14.95    8.29   12.59
  660     295        2  1169.18    0.00    1.54    8.47   14.92    8.32   12.43
  661     296        2  1174.11    0.00    1.55   10.60   14.90    8.36   12.38
  662     297        2  1179.04    0.00    1.56    3.65   14.82    8.37   12.27
  663     298        2  1183.98    0.00    1.56    0.89   14.72    8.39   12.08
  664     299        2  1188.91    0.00    1.57    7.93   14.67    8.42   11.93
  665     300        2  1193.84    0.00    1.58   10.50   14.62    8.46   11.88
  666     301        2  1198.78    0.00    1.58    9.36   14.55    8.50   11.85
  667     302        2  1203.71    0.00    1.59    7.71   14.47    8.54   11.79
  668     303        2  1208.64    0.00    1.59    5.48   14.39    8.58   11.70
  669     304        2  1213.57    0.00    1.60    1.63   14.28    8.62   11.56
  670     305        2  1218.51    0.00    1.61    5.27   14.19    8.65   11.41
  671     306        2  1223.44    0.00    1.61    9.44   14.12    8.69   11.34
  672     307        2  1228.37    0.00    1.62   12.80   14.10    8.74   11.35
  673     308        2  1233.30    0.00    1.63    9.79   14.06    8.78   11.36
  674     309        2  1238.24    0.00    1.63    5.61   14.00    8.80   11.31
  675     310        2  1243.17    0.00    1.64    7.16   13.95    8.82   11.24
  676     311        2  1248.10    0.00    1.65    7.95   13.88    8.84   11.19
  677     312        2  1253.04    0.00    1.65    7.95   13.82    8.86   11.15
  678     313        2  1257.97    0.00    1.66    6.25   13.78    8.88   11.08
  679     314        2  1262.90    0.00    1.67    5.05   13.69    8.91   11.00
  680     315        2  1267.83    0.00    1.67    3.98   13.57    8.93   10.90
  681     316        2  1272.77    0.00    1.68    6.07   13.47    8.98   10.80
  682     317        2  1277.70    0.00    1.69    5.30   13.38    9.01   10.72
  683     318        2  1282.63    0.00    1.69    6.58   13.30    9.05   10.64
  684     319        2  1287.56    0.00    1.70    7.00   13.22    9.12   10.59
  685     320        2  1292.50    0.00    1.71    7.63   13.11    9.19   10.55
  686     321        2  1297.43    0.00    1.71    9.99   13.02    9.27   10.05
  687     322        2  1302.36    0.00    1.72    8.66   12.92    9.32   10.05
  688     323        2  1307.30    0.00    1.73   11.50   12.84    9.38   10.08
  689     324        2  1312.23    0.00    1.73    5.96   12.72    9.44   10.07
  690     325        2  1317.16    0.00    1.74   -0.44   12.58    9.47    9.96
  691     326        2  1322.09    0.00    1.75    1.90   12.48    9.52    9.82
  692     327        2  1327.03    0.00    1.75    5.53   12.41    9.59    9.74
  693     328        2  1331.96    0.00    1.76    2.80   12.33    9.64    9.67
  694     329        2  1336.89    0.00    1.76    2.16   12.23    9.71    9.57
  695     330        2  1341.82    0.00    1.77    7.45   12.19    9.79    9.52
  696     331        2  1346.76    0.00    1.78    5.18   12.13    9.85    9.49
  697     332        2  1351.69    0.00    1.78   -1.01   12.02    9.89    9.38
  698     333        2  1356.62    0.00    1.79    0.30   11.92    9.92    9.25
  699     334        2  1361.56    0.00    1.80   -1.28   11.83    9.93    9.10
  700     335        2  1366.49    0.00    1.80   -0.82   11.72    9.97    8.96
  701     336        2  1371.42    0.00    1.81    1.63   11.64   10.01    8.84
  702     337        2  1376.35    0.00    1.82    1.42   11.55   10.03    8.75
  703     338        2  1381.29    0.00    1.82    2.42   11.48   10.05    8.66
  704     339        2  1386.22    0.00    1.83    3.24   11.41   10.06    8.59
  705     340        2  1391.15    0.00    1.84    5.76   11.34   10.07    8.56
  706     341        2  1396.08    0.00    1.84    7.10   11.27   10.09    7.86
  707     342        2  1401.02    0.00    1.85    4.73   11.19   10.10    7.85
  708     343        2  1405.95    0.00    1.86    2.77   11.07   10.10    7.82
  709     344        2  1410.88    0.00    1.86    1.98   10.94   10.09    7.77
  710     345        2  1415.82    0.00    1.87    1.87   10.82   10.06    7.71
  711     346        2  1420.75    0.00    1.88    1.66   10.69   10.05    7.65
  712     347        2  1425.68    0.00    1.88    4.28   10.62   10.06    7.61
  713     348        2  1430.61    0.00    1.89    2.65   10.54   10.05    7.58
  714     349        2  1435.55    0.00    1.90    0.75   10.46   10.04    7.52
  715     350        2  1440.48    0.00    1.90    5.41   10.40   10.05    6.55
  716     351        2  1445.41    0.00    1.91    4.84   10.33   10.06    6.11
  717     352        2  1450.34    0.00    1.92    3.28   10.23   10.08    4.90
  718     353        2  1455.28    0.00    1.92    4.60   10.13   10.10    4.93
  719     354        2  1460.21    0.00    1.93    6.02   10.06   10.12    4.99
  720     355        2  1465.14    0.00    1.93    5.60    9.99   10.14    5.07
  721     356        2  1470.08    0.00    1.94    6.16    9.92   10.16    5.14
  722     357        2  1475.01    0.00    1.95    4.42    9.84   10.18    5.20
  723     358        2  1479.94    0.00    1.95    2.92    9.73   10.21    4.78
  724     359        2  1484.87    0.00    1.96   -1.91    9.58   10.21    4.76
  725     360        2  1489.81    0.00    1.97   -0.83    9.46   10.20    4.73
  726     361        2  1494.74    0.00    1.97   -3.49    9.32   10.18    4.68
  727     362        2  1499.67    0.00    1.98    3.25    9.24   10.19    4.66
  728     363        2  1504.60    0.00    1.99    3.42    9.12   10.19    4.70
  729     364        2  1509.54    0.00    1.99    3.88    9.00   10.20    4.75
  730     365        2  1514.47    0.00    2.00    1.42    8.85   10.21    3.46
  731       1        3  1519.41    0.00    2.01    0.13    8.73   10.21    2.50
  732       2        3  1530.77    0.00    2.01    0.63    8.62   10.22    2.55
  733       3        3  1541.39    0.00    2.03   -0.76    8.51   10.21    1.79
  734       4        3  1552.01    0.00    2.04   -0.13    8.38   10.20    1.84
  735       5        3  1562.63    0.00    2.06   -0.56    8.24   10.18    1.94
  736       6        3  1573.25    0.00    2.07   -1.87    8.09   10.15    0.93
  737       7        3  1583.86    0.00    2.08   -0.74    7.93   10.13    0.99
  738       8        3  1594.48    0.00    2.10   -0.19    7.79   10.10    1.10
  739       9        3  1605.10    0.00    2.11   -2.27    7.64   10.07    0.75
  740      10        3  1615.72    0.00    2.13   -1.53    7.48   10.04    0.80
  741      11        3  1626.34    0.00    2.14   -1.90    7.32   10.02    0.88
  742      12        3  1636.95    0.00    2.15   -3.19    7.17    9.98    0.10
  743      13        3  1647.57    3.05    2.17   -3.35    7.01    9.93   -0.01
  744      14        3  1658.19    1.51    2.18   -4.47    6.83    9.90    0.00
  745      15        3  1668.81    1.70    2.20  -10.20    6.63    9.85    0.00
  746      16        3  1679.43    0.00    2.21   -3.91    6.50    9.82    0.00
  747      17        3  1690.04    0.37    2.23   -3.05    6.38    9.80   -0.00
  748      18        3  1700.66    0.00    2.24   -1.67    6.28    9.77    0.04
  749      19        3  1711.28    0.00    2.25   -1.51    6.19    9.75    0.15
  750      20        3  1721.90    0.00    2.27    0.34    6.10    9.74    0.27
  751      21        3  1732.52    0.00    2.28    2.02    6.03    9.74    0.41
  752      22        3  1743.13    0.00    2.30    1.96    5.95    9.74    0.56
  753      23        3  1753.75    0.00    2.31    3.00    5.90    9.74    0.71
  754      24        3  1764.37    0.00    2.32   -1.90    5.79    9.72    0.83
  755      25        3  1774.99    0.00    2.34   -0.95    5.70    9.70    0.93
  756      26        3  1785.61    7.65    2.35   -3.49    5.57    9.68   -0.02
  757      27        3  1796.22    6.96    2.37   -7.17    5.41    9.65    0.00
  758      28        3  1806.84    5.64    2.38   -4.99    5.28    9.63    0.00
  759      29        3  1817.46    4.06    2.39   -4.31    5.16    9.60    0.00
  760      30        3  1828.08    4.84    2.41  -12.10    4.99    9.54    0.00
  761      31        3  1838.70    6.18    2.42  -14.30    4.79    9.47    0.00
  762      32        3  1849.31    6.58    2.44  -11.20    4.62    9.41    0.00
  763      33        3  1859.93    6.01    2.45   -7.32    4.50    9.37    0.00
  764      34        3  1870.55    5.32    2.46   -7.08    4.38    9.32    0.00
  765      35        3  1881.17    5.27    2.48   -9.35    4.22    9.26    0.00
  766      36        3  1891.79    5.68    2.49  -10.90    4.05    9.21    0.00
  767      37        3  1902.40    5.94    2.51  -10.50    3.88    9.17    0.00
  768      38        3  1913.02    7.43    2.52  -14.30    3.68    9.11    0.00
  769      39        3  1923.64    8.37    2.53  -12.80    3.51    9.06    0.00
  770      40        3  1934.26   10.47    2.55  -17.20    3.32    9.00    0.00
  771      41        3  1944.88   12.41    2.56  -15.40    3.14    8.93    0.00
  772      42        3  1955.49   13.94    2.58  -14.20    2.98    8.87    0.00
  773      43        3  1966.11   14.49    2.59  -11.40    2.84    8.82    0.00
  774      44        3  1976.73   14.08    2.60   -9.19    2.69    8.78    0.00
  775      45        3  1987.35   12.48    2.62   -4.32    2.56    8.75    0.00
  776      46        3  1997.97   12.54    2.63  -10.40    2.40    8.69    0.00
  777      47        3  2008.58   12.76    2.65   -9.96    2.23    8.64    0.00
  778      48        3  2019.20   11.36    2.66   -4.58    2.12    8.60    0.00
  779      49        3  2029.82    9.97    2.68   -4.90    1.98    8.57    0.00
  780      50        3  2040.44    7.05    2.69    0.31    1.90    8.56    0.00
  781      51        3  2051.06    3.62    2.70    2.10    1.83    8.56    0.00
  782      52        3  2061.67    0.00    2.72    3.37    1.76    8.55    0.00
  783      53        3  2072.29    0.00    2.73    2.15    1.68    8.54    0.08
  784      54        3  2082.91    0.00    2.75    2.42    1.62    8.50    0.21
  785      55        3  2093.53    0.00    2.76    5.28    1.57    8.47    0.35
  786      56        3  2104.15    0.00    2.77    8.64    1.54    8.44    0.53
  787      57        3  2114.76    0.00    2.79    5.76    1.48    8.40    0.72
  788      58        3  2125.38    0.00    2.80    2.15    1.40    8.36    0.86
  789      59        3  2136.00    0.00    2.82    3.62    1.33    8.34    0.99
  790      60        3  2146.61    0.00    2.83    3.07    1.26    8.32    1.13
  791      61        3  2122.27    0.00    2.81    3.08    1.20    8.29    1.22
  792      62        3  2108.55    0.00    2.79    2.35    1.15    8.26    1.28
  793      63        3  2094.83    0.00    2.78   -1.00    1.08    8.21    1.31
  794      64        3  2081.10    0.00    2.76   -3.36    1.00    8.16    1.31
  795      65        3  2067.38    0.00    2.74    1.65    0.97    8.13    1.32
  796      66        3  2053.66    0.00    2.72   -0.44    0.92    8.09    1.34
  797      67        3  2039.94    0.00    2.70   -0.88    0.87    8.06    1.36
  798      68        3  2026.21    0.00    2.68   -1.76    0.81    8.02    1.36
  799      69        3  2012.49    0.00    2.67   -5.37    0.74    7.96    1.33
  800      70        3  1998.77    0.00    2.65   -1.65    0.68    7.92    1.30
  801      71        3  1985.04    0.00    2.63    1.73    0.68    7.91    1.31
  802      72        3  1971.32    0.00    2.61    3.08    0.69    7.88    1.35
  803      73        3  1957.60    0.00    2.59    1.80    0.69    7.84    1.40
  804      74        3  1943.87    0.00    2.58    1.88    0.65    7.80    1.44
  805      75        3  1930.15    0.00    2.56    0.96    0.58    7.76    1.48
  806      76        3  1916.43    0.00    2.54   -0.37    0.55    7.71    1.51
  807      77        3  1902.71    0.00    2.52   -1.41    0.54    7.66    1.53
  808      78        3  1888.98    0.00    2.50   -2.34    0.46    7.60    1.53
  809      79        3  1875.26    0.00    2.48    2.65    0.41    7.55    1.55
  810      80        3  1861.54    0.00    2.47    3.33    0.37    7.50    1.62
  811      81        3  1847.81    0.00    2.45    4.03    0.34    7.45    1.69
  812      82        3  1834.09    0.00    2.43    6.68    0.35    7.40    1.79
  813      83        3  1820.37    0.00    2.41    7.06    0.39    7.37    1.91
  814      84        3  1806.64    0.00    2.39    6.62    0.40    7.33    2.02
  815      85        3  1792.92    0.00    2.38    6.45    0.38    7.29    2.14
  816      86        3  1779.20    0.00    2.36    7.14    0.34    7.25    2.25
  817      87        3  1765.47    0.00    2.34    4.45    0.30    7.21    2.33
  818      88        3  1751.75    0.00    2.32    8.21    0.32    7.19    2.41
  819      89        3  1738.03    0.00    2.30   10.80    0.34    7.17    2.54
  820      90        3  1724.31    0.00    2.28    5.88    0.33    7.15    2.65
  821      91        3  1710.58    0.00    2.27    3.55    0.30    7.09    2.72
  822      92        3  1696.86    0.00    2.25    3.70    0.28    7.05    2.79
  823      93        3  1683.14    0.00    2.23    5.08    0.28    7.02    2.86
  824      94        3  1669.41    0.00    2.21    6.60    0.30    6.98    2.97
  825      95        3  1655.69    0.00    2.19    2.11    0.27    6.92    3.04
  826      96        3  1641.97    0.00    2.18    3.40    0.26    6.86    3.08
  827      97        3  1628.24    0.00    2.16    3.07    0.23    6.81    3.14
  828      98        3  1614.52    0.00    2.14    1.28    0.20    6.75    3.18
  829      99        3  1600.80    0.00    2.12    4.12    0.17    6.70    3.23
  830     100        3  1587.07    0.00    2.10    4.18    0.13    6.63    3.30
  831     101        3  1573.35    0.00    2.08    3.23    0.09    6.56    3.37
  832     102        3  1559.63    0.00    2.07    2.96    0.03    6.49    3.40
  833     103        3  1545.91    0.00    2.05    2.29    0.01    6.42    3.43
  834     104        3  1532.18    0.00    2.03    1.39    0.02    6.35    3.46
  835     105        3  1518.46    0.00    2.01    2.40    0.02    6.29    3.50
  836     106        3  1504.74    0.00    1.99    4.49    0.02    6.25    3.58
  837     107        3  1491.01    0.00    1.98    6.48    0.04    6.22    3.69
  838     108        3  1477.29    0.00    1.96    6.48    0.07    6.19    3.81
  839     109        3  1463.57    0.00    1.94    6.22    0.06    6.15    3.94
  840     110        3  1449.84    0.00    1.92    7.10    0.08    6.13    4.07
  841     111        3  1436.12    0.00    1.90    7.52    0.14    6.11    4.19
  842     112        3  1422.40    0.00    1.88    1.53    0.15    6.06    4.24
  843     113        3  1408.67    0.00    1.87    3.52    0.18    6.02    4.25
  844     114        3  1394.95    0.00    1.85    1.88    0.20    5.99    4.27
  845     115        3  1381.23    0.00    1.83    0.99    0.19    5.94    4.26
  846     116        3  1367.51    0.00    1.81    1.74    0.19    5.90    4.25
  847     117        3  1353.78    0.00    1.79    2.71    0.20    5.86    4.27
  848     118        3  1340.06    0.00    1.78    3.22    0.20    5.83    4.32
  849     119        3  1326.34    0.00    1.76    3.48    0.18    5.79    4.36
  850     120        3  1312.61    0.00    1.74    3.42    0.16    5.75    4.42
  851     121        3  1298.89    0.00    1.72    3.76    0.15    5.71    4.47
  852     122        3  1285.17    0.00    1.70    6.16    0.17    5.67    4.55
  853     123        3  1271.44    0.00    1.68    5.55    0.20    5.62    4.65
  854     124        3  1257.72    0.00    1.67    6.52    0.23    5.57    4.74
  855     125        3  1244.00    0.00    1.65    3.37    0.24    5.52    4.79
  856     126        3  1230.27    0.00    1.63    3.10    0.23    5.46    4.78
  857     127        3  1216.55    0.00    1.61    3.17    0.24    5.42    4.78
  858     128        3  1202.83    0.00    1.59    6.07    0.27    5.39    4.86
  859     129        3  1189.11    0.00    1.58    5.90    0.28    5.37    4.95
  860     130        3  1175.38    0.00    1.56   12.50    0.33    5.36    5.07
  861     131        3  1161.66    0.00    1.54   15.40    0.41    5.36    5.32
  862     132        3  1147.94    0.00    1.52   15.60    0.49    5.36    5.62
  863     133        3  1134.21    0.00    1.50   17.60    0.57    5.35    5.96
  864     134        3  1120.49    0.00    1.48   13.00    0.62    5.34    6.23
  865     135        3  1106.77    0.00    1.47    9.62    0.65    5.32    6.38
  866     136        3  1093.04    0.00    1.45   10.90    0.69    5.30    6.49
  867     137        3  1079.32    0.00    1.43   10.90    0.75    5.28    6.62
  868     138        3  1065.60    0.00    1.41   11.50    0.84    5.26    6.79
  869     139        3  1051.88    0.00    1.39   12.50    0.93    5.24    6.99
  870     140        3  1038.15    0.00    1.38   12.50    1.04    5.22    7.21
  871     141        3  1024.43    0.00    1.36    9.93    1.09    5.20    7.39
  872     142        3  1010.71    0.00    1.34   11.20    1.14    5.18    7.54
  873     143        3   996.98    0.00    1.32    8.07    1.17    5.14    7.64
  874     144        3   983.26    0.00    1.30    8.70    1.22    5.10    7.68
  875     145        3   969.54    0.00    1.28   11.80    1.30    5.06    7.80
  876     146        3   955.81    0.00    1.27    9.02    1.36    5.03    7.89
  877     147        3   942.09    0.00    1.25    6.45    1.41    5.00    7.88
  878     148        3   928.37    0.00    1.23   11.30    1.49    4.99    7.97
  879     149        3   914.64    0.00    1.21   12.10    1.58    4.96    8.19
  880     150        3   900.92    0.00    1.19   13.60    1.69    4.94    8.45
  881     151        3   887.20    0.00    1.18   13.60    1.79    4.92    8.69
  882     152        3   873.48    0.00    1.16   13.00    1.88    4.89    8.90
  883     153        3   859.75    0.00    1.14   14.90    2.00    4.87    9.15
  884     154        3   846.03    0.00    1.12   15.40    2.12    4.85    9.42
  885     155        3   832.31    0.00    1.10   15.90    2.24    4.84    9.72
  886     156        3   818.58    0.00    1.08   18.00    2.39    4.83   10.05
  887     157        3   804.86    0.00    1.07   18.80    2.54    4.83   10.42
  888     158        3   791.14    0.00    1.05   19.10    2.70    4.82   10.76
  889     159        3   777.41    0.00    1.03   17.40    2.90    4.81   11.04
  890     160        3   763.69    0.00    1.01   17.30    3.04    4.81   11.29
  891     161        3   749.97    0.00    0.99   18.40    3.19    4.82   11.59
  892     162        3   736.24    0.00    0.98   19.40    3.34    4.84   11.94
  893     163        3   722.52    0.00    0.96   15.70    3.46    4.85   12.18
  894     164        3   708.80    0.00    0.94   14.90    3.56    4.86   12.36
  895     165        3   695.08    0.00    0.92   15.40    3.65    4.87   12.56
  896     166        3   681.35    0.00    0.90   13.00    3.73    4.87   12.60
  897     167        3   667.63    0.00    0.88   18.30    3.83    4.89   12.75
  898     168        3   653.91    0.00    0.87   16.40    3.96    4.91   12.95
  899     169        3   640.18    0.00    0.85   13.30    4.06    4.91   12.99
  900     170        3   626.46    0.00    0.83   17.60    4.21    4.93   13.15
  901     171        3   634.01    0.00    0.83   20.40    4.40    4.94   13.52
  902     172        3   637.78    0.00    0.84   20.60    4.58    4.96   13.92
  903     173        3   641.55    0.00    0.84   19.30    4.74    4.98   14.28
  904     174        3   645.33    0.00    0.85   17.60    4.95    4.99   14.57
  905     175        3   649.10    0.00    0.85   19.10    5.18    5.02   14.84
  906     176        3   652.88    0.00    0.86   22.50    5.41    5.05   15.18
  907     177        3   656.65    0.00    0.86   23.50    5.63    5.08   15.58
  908     178        3   660.42    0.00    0.87   23.10    5.84    5.13   15.97
  909     179        3   664.20    0.00    0.88   23.20    6.06    5.17   16.32
  910     180        3   667.97    0.00    0.88   22.70    6.30    5.20   16.62
  911     181        3   671.74    0.00    0.88   19.80    6.51    5.23   16.81
  912     182        3   675.52    0.00    0.89   15.60    6.71    5.23   16.84
  913     183        3   679.29    0.00    0.89   15.70    6.91    5.24   16.81
  914     184        3   683.07    0.00    0.90   15.50    7.14    5.24   16.79
  915     185        3   686.84    0.00    0.90   15.40    7.35    5.26   16.80
  916     186        3   690.61    0.00    0.91   13.60    7.55    5.27   16.74
  917     187        3   694.39    0.00    0.91   14.50    7.73    5.29   16.60
  918     188        3   698.16    0.00    0.92   14.30    7.89    5.32   16.49
  919     189        3   701.93    0.00    0.92   14.70    8.02    5.32   16.46
  920     190        3   705.71    0.00    0.93   11.90    8.18    5.32   16.40
  921     191        3   709.48    0.00    0.93   14.60    8.35    5.32   16.36
  922     192        3   713.26    0.00    0.94   12.90    8.47    5.32   16.31
  923     193        3   717.03    0.00    0.94   14.20    8.60    5.32   16.23
  924     194        3   720.80    0.00    0.95   13.30    8.69    5.32   16.18
  925     195        3   724.58    0.00    0.95   13.50    8.77    5.32   16.14
  926     196        3   728.35    0.00    0.96   16.00    8.86    5.34   16.14
  927     197        3   732.13    0.00    0.96   16.20    8.95    5.35   16.15
  928     198        3   735.90    0.00    0.97   17.30    9.06    5.36   16.21
  929     199        3   739.67    0.00    0.97   20.00    9.16    5.39   16.36
  930     200        3   743.45    0.00    0.98   19.50    9.24    5.41   16.54
  931     201        3   747.22    0.00    0.98   20.50    9.34    5.44   16.69
  932     202        3   750.99    0.00    0.99   19.50    9.46    5.46   16.81
  933     203        3   754.77    0.00    0.99   13.90    9.53    5.46   16.78
  934     204        3   758.54    0.00    1.00   14.30    9.61    5.46   16.73
  935     205        3   762.32    0.00    1.00   12.80    9.68    5.46   16.69
  936     206        3   766.09    0.00    1.01   14.40    9.76    5.47   16.65
  937     207        3   769.86    0.00    1.01   15.20    9.87    5.49   16.64
  938     208        3   773.64    0.00    1.02   17.20   10.01    5.52   16.69
  939     209        3   777.41    0.00    1.02   18.80   10.13    5.56   16.79
  940     210        3   781.19    0.00    1.03   16.10   10.25    5.59   16.81
  941     211        3   784.96    0.00    1.03   15.60   10.36    5.62   16.77
  942     212        3   788.73    0.00    1.04   16.00   10.49    5.65   16.75
  943     213        3   792.51    0.00    1.04   16.90   10.64    5.69   16.74
  944     214        3   796.28    0.00    1.05   18.10   10.78    5.73   16.81
  945     215        3   800.05    0.00    1.05   19.10   10.90    5.78   16.90
  946     216        3   803.83    0.00    1.06   17.50   11.00    5.83   16.96
  947     217        3   807.60    0.00    1.06   15.90   11.10    5.88   17.20
  948     218        3   811.38    0.00    1.07   15.60   11.19    5.93   17.19
  949     219        3   815.15    0.00    1.07   19.70   11.32    5.97   17.22
  950     220        3   818.92    0.00    1.08   21.70   11.48    6.01   17.34
  951     221        3   822.70    0.00    1.08   22.70   11.64    6.07   17.53
  952     222        3   826.47    0.00    1.09   18.30   11.79    6.13   17.66
  953     223        3   830.25    0.00    1.09   15.80   11.88    6.16   17.69
  954     224        3   834.02    0.00    1.10   14.90   11.96    6.17   17.68
  955     225        3   837.79    0.00    1.10   19.20   12.06    6.21   17.70
  956     226        3   841.57    0.00    1.11   18.60   12.15    6.25   17.76
  957     227        3   845.34    0.00    1.11   20.30   12.24    6.30   17.83
  958     228        3   849.11    0.00    1.12   21.90   12.34    6.37   17.95
  959     229        3   852.89    0.00    1.12   20.30   12.44    6.42   18.08
  960     230        3   856.66    0.00    1.13   19.90   12.53    6.46   18.16
  961     231        3   860.44    0.00    1.13   20.80   12.64    6.48   18.23
  962     232        3   864.21    0.00    1.14   20.90   12.73    6.52   18.32
  963     233        3   867.98    0.00    1.14   19.40   12.79    6.57   18.38
  964     234        3   871.76    0.00    1.15   19.80   12.89    6.61   18.40
  965     235        3   875.53    0.00    1.15   20.60   13.01    6.66   18.42
  966     236        3   879.31    0.00    1.16   18.30   13.11    6.69   18.42
  967     237        3   883.08    0.00    1.16   15.90   13.18    6.73   18.36
  968     238        3   886.85    0.00    1.17   13.20   13.23    6.75   18.25
  969     239        3   892.94    0.00    1.18   13.00   13.30    6.79   18.12
  970     240        3   897.88    0.00    1.18   12.40   13.37    6.81   17.97
  971     241        3   902.81    0.00    1.19   12.10   13.43    6.83   17.81
  972     242        3   907.74    0.00    1.20   12.40   13.51    6.85   17.62
  973     243        3   912.68    0.00    1.20   13.70   13.57    6.87   17.46
  974     244        3   917.61    0.00    1.21   10.80   13.62    6.89   17.30
  975     245        3   922.54    0.00    1.22   13.40   13.69    6.90   17.17
  976     246        3   927.47    0.00    1.22   11.50   13.75    6.91   17.05
  977     247        3   932.41    0.00    1.23   15.90   13.84    6.92   16.93
  978     248        3   937.34    0.00    1.24   15.60   13.94    6.96   16.86
  979     249        3   942.27    0.00    1.24   14.40   14.02    7.01   16.81
  980     250        3   947.20    0.00    1.25   12.70   14.08    7.04   16.74
  981     251        3   952.14    0.00    1.25   12.20   14.12    7.07   16.65
  982     252        3   957.07    0.00    1.26   14.10   14.17    7.11   16.56
  983     253        3   962.00    0.00    1.27   13.00   14.22    7.14   16.46
  984     254        3   966.94    0.00    1.27   10.50   14.24    7.15   16.34
  985     255        3   971.87    0.00    1.28   10.90   14.27    7.17   16.23
  986     256        3   976.80    0.00    1.29   13.20   14.35    7.22   16.11
  987     257        3   981.73    0.00    1.29   12.90   14.41    7.27   16.03
  988     258        3   986.67    0.00    1.30   14.70   14.50    7.32   15.98
  989     259        3   991.60    0.00    1.31   13.70   14.59    7.37   15.90
  990     260        3   996.53    0.00    1.31   12.90   14.67    7.41   15.81
  991     261        3  1001.46    0.00    1.32    9.51   14.72    7.44   15.69
  992     262        3  1006.40    0.00    1.33   11.10   14.77    7.47   15.58
  993     263        3  1011.33    0.00    1.33    8.37   14.81    7.49   15.47
  994     264        3  1016.26    0.00    1.34    8.07   14.84    7.50   15.31
  995     265        3  1021.20    0.00    1.35   13.40   14.90    7.52   15.19
  996     266        3  1026.13    0.00    1.35   13.40   14.95    7.55   15.15
  997     267        3  1031.06    0.00    1.36   12.90   15.01    7.58   15.12
  998     268        3  1036.00    0.00    1.37   14.40   15.06    7.63   15.10
  999     269        3  1040.93    0.00    1.37   12.20   15.12    7.66   15.07
 1000     270        3  1045.86    0.00    1.38   14.30   15.20    7.70   15.02
 1001     271        3  1050.79    0.00    1.39   12.70   15.27    7.73   14.96
 1002     272        3  1055.73    0.00    1.39   12.20   15.31    7.77   14.88
 1003     273        3  1060.66    0.00    1.40   12.90   15.36    7.81   14.80
 1004     274        3  1065.59    0.00    1.41   13.20   15.36    7.84   14.75
 1005     275        3  1070.52    0.00    1.41   11.70   15.34    7.86   14.69
 1006     276        3  1075.46    0.00    1.42   13.10   15.32    7.89   14.63
 1007     277        3  1080.39    0.00    1.42   12.70   15.28    7.92   14.59
 1008     278        3  1085.32    0.00    1.43   13.70   15.29    7.95   14.54
 1009     279        3  1090.26    0.00    1.44   14.10   15.32    7.98   14.52
 1010     280        3  1095.19    0.00    1.44   12.90   15.33    8.00   14.49
 1011     281        3  1100.12    0.00    1.45   13.10   15.35    8.03   14.44
 1012     282        3  1105.05    0.00    1.46   12.10   15.35    8.06   14.40
 1013     283        3  1109.99    0.00    1.46   10.30   15.34    8.11   14.33
 1014     284        3  1114.92    0.00    1.47    8.55   15.31    8.14   14.21
 1015     285        3  1119.85    0.00    1.48    7.65   15.30    8.18   14.08
 1016     286        3  1124.78    0.00    1.48    7.19   15.27    8.19   13.94
 1017     287        3  1129.72    0.00    1.49    6.15   15.25    8.20   13.78
 1018     288        3  1134.65    0.00    1.50    6.31   15.24    8.21   13.62
 1019     289        3  1139.58    0.00    1.50    6.52   15.20    8.23   13.48
 1020     290        3  1144.52    0.00    1.51    5.62   15.18    8.24   13.33
 1021     291        3  1149.45    0.00    1.52    6.54   15.18    8.26   13.19
 1022     292        3  1154.38    0.00    1.52    2.31   15.12    8.28   13.02
 1023     293        3  1159.31    0.00    1.53    1.62   15.04    8.28   12.81
 1024     294        3  1164.25    0.00    1.54    0.80   14.95    8.29   12.59
 1025     295        3  1169.18    0.00    1.54    8.47   14.92    8.32   12.43
 1026     296        3  1174.11    0.00    1.55   10.60   14.90    8.36   12.38
 1027     297        3  1179.04    0.00    1.56    3.65   14.82    8.37   12.27
 1028     298        3  1183.98    0.00    1.56    0.89   14.72    8.39   12.08
 1029     299        3  1188.91    0.00    1.57    7.93   14.67    8.42   11.93
 1030     300        3  1193.84    0.00    1.58   10.50   14.62    8.46   11.88
 1031     301        3  1198.78    0.00    1.58    9.36   14.55    8.50   11.85
 1032     302        3  1203.71    0.00    1.59    7.71   14.47    8.54   11.79
 1033     303        3  1208.64    0.00    1.59    5.48   14.39    8.58   11.70
 1034     304        3  1213.57    0.00    1.60    1.63   14.28    8.62   11.56
 1035     305        3  1218.51    0.00    1.61    5.27   14.19    8.65   11.41
 1036     306        3  1223.44    0.00    1.61    9.44   14.12    8.69   11.34
