 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
 sim.     year             mass    mass   depth     T      T       T        T
  445      80        2  4115.00    0.00    4.02    3.33    0.52    1.05    0.41
  446      81        2  4122.00    0.00    4.03    4.03    1.88    1.16    0.46
  447      82        2  4129.00    0.00    4.03    6.68    4.14    1.70    0.53
  448      83        2  4136.00    0.00    4.04    7.06    5.24    2.27    0.62
  449      84        2  4143.00    0.00    4.05    6.62    6.06    2.90    0.71
  450      85        2  4150.00    0.00    4.05    6.45    6.67    3.66    0.81
  451      86        2  4157.00    0.00    4.06    7.14    6.78    4.61    0.90
  452      87        2  4164.00    0.00    4.07    4.45    6.13    5.36    0.99
  453      88        2  4171.00    0.00    4.07    8.21    6.53    5.98    1.07
  454      89        2  4178.00    0.00    4.08   10.80    7.62    6.81    1.20
  455      90        2  4185.00    0.00    4.09    5.88    7.30    7.02    1.31
  456      91        2  4192.00    0.00    4.09    3.55    7.08    6.67    1.39
  457      92        2  4199.00    0.00    4.10    3.70    5.95    6.30    1.46
  458      93        2  4206.00    0.00    4.11    5.08    4.52    6.13    1.54
  459      94        2  4213.00    0.00    4.11    6.60    4.70    6.14    1.63
  460      95        2  4220.00    0.00    4.12    2.11    4.34    5.58    1.70
  461      96        2  4227.00    0.00    4.13    3.40    4.26    5.47    1.75
  462      97        2  4234.00    0.00    4.13    3.07    3.76    4.90    1.81
  463      98        2  4241.00    0.00    4.14    1.28    2.43    3.84    1.85
  464      99        2  4248.00    0.00    4.15    4.12    2.93    3.64    1.89
  465     100        2  4255.00    0.00    4.16    4.18    3.13    3.71    1.94
  466     101        2  4262.00    0.00    4.16    3.23    3.17    3.66    2.00
  467     102        2  4269.00    0.00    4.17    2.96    3.59    3.42    2.03
  468     103        2  4276.00    0.00    4.18    2.29    3.13    2.95    2.05
  469     104        2  4283.00    0.00    4.18    1.39    2.43    2.87    2.08
  470     105        2  4290.00    0.00    4.19    2.40    2.23    2.75    2.11
  471     106        2  4297.00    0.00    4.20    4.49    2.61    2.91    2.16
  472     107        2  4304.00    0.00    4.20    6.48    3.66    3.49    2.23
  473     108        2  4311.00    0.00    4.21    6.48    4.93    3.75    2.31
  474     109        2  4318.00    0.00    4.22    6.22    5.88    3.98    2.39
  475     110        2  4325.00    0.00    4.22    7.10    6.54    4.41    2.48
  476     111        2  4332.00    0.00    4.23    7.52    6.80    4.92    2.56
  477     112        2  4339.00    0.00    4.24    1.53    5.56    4.83    2.61
  478     113        2  4346.00    0.00    4.24    3.52    4.88    5.07    2.64
  479     114        2  4353.00    0.00    4.25    1.88    3.58    5.01    2.67
  480     115        2  4360.00    0.00    4.26    0.99    1.95    4.62    2.68
  481     116        2  4367.00    0.00    4.26    1.74    2.00    4.09    2.70
  482     117        2  4374.00    0.00    4.27    2.71    1.80    3.67    2.72
  483     118        2  4381.00    0.00    4.28    3.22    2.13    3.34    2.75
  484     119        2  4388.00    0.00    4.29    3.48    2.75    2.94    2.78
  485     120        2  4395.00    0.00    4.29    3.42    3.17    2.48    2.81
  486     121        2  4402.00    0.00    4.30    3.76    3.44    2.73    2.85
  487     122        2  4409.00    0.00    4.31    6.16    4.17    3.02    2.89
  488     123        2  4416.00    0.00    4.31    5.55    4.69    3.43    2.95
  489     124        2  4423.00    0.00    4.32    6.52    5.46    4.05    3.00
  490     125        2  4430.00    0.00    4.33    3.37    5.37    4.23    3.04
  491     126        2  4437.00    0.00    4.33    3.10    4.60    4.27    3.06
  492     127        2  4444.00    0.00    4.34    3.17    4.01    4.27    3.08
  493     128        2  4451.00    0.00    4.35    6.07    3.89    4.55    3.13
  494     129        2  4458.00    0.00    4.35    5.90    4.53    4.83    3.19
  495     130        2  4465.00    0.00    4.36   12.50    6.88    5.80    3.27
  496     131        2  4472.00    0.00    4.37   15.40    9.93    6.83    3.41
  497     132        2  4479.00    0.00    4.37   15.60   12.32    7.94    3.58
  498     133        2  4486.00    0.00    4.38   17.60   15.24    9.18    3.76
  499     134        2  4493.00    0.00    4.39   13.00   15.37   10.25    3.93
  500     135        2  4500.00    0.00    4.39    9.62   13.92   10.97    4.05
  501     136        2  4507.00    0.00    4.40   10.90   12.75   11.83    4.16
  502     137        2  4514.00    0.00    4.41   10.90   11.07   12.37    4.28
  503     138        2  4521.00    0.00    4.42   11.50   10.70   12.99    4.41
  504     139        2  4528.00    0.00    4.42   12.50   11.42   12.99    4.56
  505     140        2  4535.00    0.00    4.43   12.50   11.82   12.67    4.71
  506     141        2  4542.00    0.00    4.44    9.93   11.57   12.04    4.84
  507     142        2  4549.00    0.00    4.44   11.20   11.50   11.32    4.96
  508     143        2  4556.00    0.00    4.45    8.07   10.39   10.78    5.05
  509     144        2  4563.00    0.00    4.46    8.70    9.44   10.67    5.13
  510     145        2  4570.00    0.00    4.46   11.80    9.91   10.77    5.23
  511     146        2  4577.00    0.00    4.47    9.02    9.36   10.57    5.32
  512     147        2  4584.00    0.00    4.48    6.45    8.96   10.00    5.37
  513     148        2  4591.00    0.00    4.48   11.30    9.61    9.87    5.45
  514     149        2  4598.00    0.00    4.49   12.10    9.68    9.83    5.57
  515     150        2  4605.00    0.00    4.50   13.60   10.83   10.23    5.70
  516     151        2  4612.00    0.00    4.50   13.60   12.62   10.50    5.83
  517     152        2  4619.00    0.00    4.51   13.00   13.04   11.05    5.95
  518     153        2  4626.00    0.00    4.52   14.90   13.74   11.74    6.09
  519     154        2  4633.00    0.00    4.52   15.40   14.19   12.14    6.24
  520     155        2  4640.00    0.00    4.53   15.90   14.77   12.90    6.39
  521     156        2  4647.00    0.00    4.54   18.00   16.02   14.19    6.56
  522     157        2  4654.00    0.00    4.54   18.80   16.99   15.02    6.75
  523     158        2  4661.00    0.00    4.55   19.10   17.92   15.80    6.94
  524     159        2  4668.00    0.00    4.56   17.40   18.29   16.22    7.11
  525     160        2  4675.00    0.00    4.57   17.30   18.12   16.63    7.28
  526     161        2  4682.00    0.00    4.57   18.40   18.02   17.23    7.45
  527     162        2  4689.00    0.00    4.58   19.40   18.09   17.73    7.65
  528     163        2  4696.00    0.00    4.59   15.70   17.67   17.76    7.81
  529     164        2  4703.00    0.00    4.59   14.90   17.07   17.65    7.96
  530     165        2  4710.00    0.00    4.60   15.40   16.32   17.36    8.11
  531     166        2  4717.00    0.00    4.61   13.00   14.72   16.72    8.22
  532     167        2  4724.00    0.00    4.61   18.30   15.37   16.63    8.35
  533     168        2  4731.00    0.00    4.62   16.40   15.74   16.52    8.50
  534     169        2  4738.00    0.00    4.63   13.30   15.22   16.07    8.60
  535     170        2  4745.00    0.00    4.63   17.60   16.37   15.99    8.73
  536     171        2  4752.00    0.00    4.64   20.40   16.89   16.10    8.90
  537     172        2  4759.00    0.00    4.65   20.60   17.94   16.64    9.08
  538     173        2  4766.00    0.00    4.65   19.30   19.44   17.13    9.25
  539     174        2  4773.00    0.00    4.66   17.60   19.44   17.37    9.41
  540     175        2  4780.00    0.00    4.67   19.10   19.12   18.05    9.57
  541     176        2  4787.00    0.00    4.67   22.50   19.59   18.52    9.76
  542     177        2  4794.00    0.00    4.68   23.50   20.64   19.31    9.96
  543     178        2  4801.00    0.00    4.69   23.10   22.02   20.40   10.17
  544     179        2  4808.00    0.00    4.70   23.20   23.04   21.02   10.37
  545     180        2  4815.00    0.00    4.70   22.70   23.09   21.27   10.57
  546     181        2  4822.00    0.00    4.71   19.80   22.17   21.19   10.75
  547     182        2  4829.00    0.00    4.72   15.60   20.29   20.77   10.88
  548     183        2  4836.00    0.00    4.72   15.70   18.42   20.56   11.00
  549     184        2  4843.00    0.00    4.73   15.50   16.62   20.16   11.11
  550     185        2  4850.00    0.00    4.74   15.40   15.52   19.37   11.22
  551     186        2  4857.00    0.00    4.74   13.60   15.02   18.27   11.31
  552     187        2  4864.00    0.00    4.75   14.50   14.72   17.32   11.38
  553     188        2  4871.00    0.00    4.76   14.30   14.42   16.33   11.45
  554     189        2  4878.00    0.00    4.76   14.70   14.24   15.44   11.52
  555     190        2  4885.00    0.00    4.77   11.90   13.82   14.56   11.58
  556     191        2  4892.00    0.00    4.78   14.60   13.84   14.45   11.64
  557     192        2  4899.00    0.00    4.78   12.90   13.49   14.14   11.70
  558     193        2  4906.00    0.00    4.79   14.20   13.37   14.00   11.75
  559     194        2  4913.00    0.00    4.80   13.30   13.72   13.76   11.80
  560     195        2  4920.00    0.00    4.80   13.50   13.44   13.75   11.85
  561     196        2  4927.00    0.00    4.81   16.00   14.22   13.92   11.91
  562     197        2  4934.00    0.00    4.82   16.20   14.72   14.13   11.98
  563     198        2  4941.00    0.00    4.83   17.30   15.72   14.42   12.06
  564     199        2  4948.00    0.00    4.83   20.00   17.34   15.32   12.16
  565     200        2  4955.00    0.00    4.84   19.50   18.22   15.86   12.28
  566     201        2  4962.00    0.00    4.85   20.50   19.29   16.71   12.39
  567     202        2  4969.00    0.00    4.85   19.50   19.84   17.30   12.50
  568     203        2  4976.00    0.00    4.86   13.90   18.32   17.36   12.58
  569     204        2  4983.00    0.00    4.87   14.30   17.02   17.45   12.64
  570     205        2  4990.00    0.00    4.87   12.80   15.09   17.10   12.70
  571     206        2  4997.00    0.00    4.88   14.40   13.82   16.90   12.76
  572     207        2  5004.00    0.00    4.89   15.20   14.14   16.66   12.83
  573     208        2  5011.00    0.00    4.89   17.20   14.87   16.35   12.91
  574     209        2  5018.00    0.00    4.90   18.80   16.37   16.27   13.00
  575     210        2  5025.00    0.00    4.91   16.10   16.79   15.79   13.07
  576     211        2  5032.00    0.00    4.91   15.60   16.89   15.35   13.12
  577     212        2  5039.00    0.00    4.92   16.00   16.59   15.59   13.18
  578     213        2  5046.00    0.00    4.93   16.90   16.12   15.87   13.24
  579     214        2  5053.00    0.00    4.93   18.10   16.62   16.46   13.32
  580     215        2  5060.00    0.00    4.94   19.10   17.49   16.99   13.40
  581     216        2  5067.00    0.00    4.95   17.50   17.87   17.24   13.49
  582     217        2  5074.00    0.00    4.96   15.90   17.62   17.10   13.55
  583     218        2  5081.00    0.00    4.96   15.60   16.99   16.74   13.61
  584     219        2  5088.00    0.00    4.97   19.70   17.14   17.14   13.69
  585     220        2  5095.00    0.00    4.98   21.70   18.19   17.82   13.79
  586     221        2  5102.00    0.00    4.98   22.70   19.89   18.56   13.91
  587     222        2  5109.00    0.00    4.99   18.30   20.57   18.72   14.02
  588     223        2  5116.00    0.00    5.00   15.80   19.59   18.46   14.10
  589     224        2  5123.00    0.00    5.00   14.90   17.89   18.00   14.16
  590     225        2  5130.00    0.00    5.01   19.20   17.02   18.19   14.23
  591     226        2  5137.00    0.00    5.02   18.60   17.09   18.49   14.32
  592     227        2  5144.00    0.00    5.02   20.30   18.22   19.01   14.40
  593     228        2  5151.00    0.00    5.03   21.90   19.97   19.25   14.51
  594     229        2  5158.00    0.00    5.04   20.30   20.24   19.10   14.62
  595     230        2  5165.00    0.00    5.04   19.90   20.57   18.79   14.71
  596     231        2  5172.00    0.00    5.05   20.80   20.69   19.06   14.80
  597     232        2  5179.00    0.00    5.06   20.90   20.44   19.63   14.90
  598     233        2  5186.00    0.00    5.06   19.40   20.22   20.13   14.99
  599     234        2  5193.00    0.00    5.07   19.80   20.19   20.20   15.07
  600     235        2  5200.00    0.00    5.08   20.60   20.14   20.42   15.15
  601     236        2  5207.00    0.00    5.08   18.30   19.49   20.20   15.23
  602     237        2  5214.00    0.00    5.09   15.90   18.62   19.53   15.28
  603     238        2  5221.00    0.00    5.10   13.20   16.97   18.74   15.31
  604     239        2  5228.00    0.00    5.11   13.00   15.07   17.97   15.33
  605     240        2  5235.00    0.00    5.11   12.40   13.59   17.04   15.33
  606     241        2  5242.00    0.00    5.12   12.10   12.64   16.06   15.33
  607     242        2  5249.00    0.00    5.13   12.40   12.44   15.29   15.32
  608     243        2  5256.00    0.00    5.13   13.70   12.62   14.61   15.31
  609     244        2  5263.00    0.00    5.14   10.80   12.22   13.52   15.29
  610     245        2  5270.00    0.00    5.15   13.40   12.54   12.97   15.27
  611     246        2  5277.00    0.00    5.15   11.50   12.32   12.49   15.25
  612     247        2  5284.00    0.00    5.16   15.90   12.87   12.79   14.62
  613     248        2  5291.00    0.00    5.17   15.60   14.07   13.07   14.62
  614     249        2  5298.00    0.00    5.17   14.40   14.32   13.30   14.63
  615     250        2  5305.00    0.00    5.18   12.70   14.62   13.36   14.75
  616     251        2  5312.00    0.00    5.19   12.20   13.69   13.34   14.75
  617     252        2  5319.00    0.00    5.19   14.10   13.32   13.39   14.61
  618     253        2  5326.00    0.00    5.20   13.00   12.97   13.63   14.61
  619     254        2  5333.00    0.00    5.21   10.50   12.42   13.31   14.59
  620     255        2  5340.00    0.00    5.21   10.90   12.09   13.24   14.57
  621     256        2  5347.00    0.00    5.22   13.20   11.87   12.94   14.56
  622     257        2  5354.00    0.00    5.23   12.90   11.84   12.64   14.55
  623     258        2  5361.00    0.00    5.24   14.70   12.89   12.67   14.20
  624     259        2  5368.00    0.00    5.24   13.70   13.59   12.79   14.19
  625     260        2  5375.00    0.00    5.25   12.90   13.52   12.86   14.18
  626     261        2  5382.00    0.00    5.26    9.51   12.67   12.35   14.16
  627     262        2  5389.00    0.00    5.26   11.10   11.77   12.14   14.14
  628     263        2  5396.00    0.00    5.27    8.37   10.44   11.91   14.11
  629     264        2  5403.00    0.00    5.28    8.07    9.23   11.59   14.06
  630     265        2  5410.00    0.00    5.28   13.40   10.20   11.61   14.03
  631     266        2  5417.00    0.00    5.29   13.40   10.78   11.67   14.03
  632     267        2  5424.00    0.00    5.30   12.90   11.91   11.47   14.02
  633     268        2  5431.00    0.00    5.30   14.40   13.49   11.55   14.02
  634     269        2  5438.00    0.00    5.31   12.20   13.19   11.47   14.02
  635     270        2  5445.00    0.00    5.32   14.30   13.42   12.00   14.01
  636     271        2  5452.00    0.00    5.32   12.70   13.37   12.18   14.00
  637     272        2  5459.00    0.00    5.33   12.20   12.82   12.60   13.98
  638     273        2  5466.00    0.00    5.34   12.90   12.99   13.14   13.97
  639     274        2  5473.00    0.00    5.34   13.20   12.72   13.12   13.96
  640     275        2  5480.00    0.00    5.35   11.70   12.47   12.93   13.95
  641     276        2  5487.00    0.00    5.36   13.10   12.69   12.95   13.94
  642     277        2  5494.00    0.00    5.37   12.70   12.64   12.76   13.94
  643     278        2  5501.00    0.00    5.37   13.70   12.77   12.93   13.93
  644     279        2  5508.00    0.00    5.38   14.10   13.37   12.91   13.93
  645     280        2  5515.00    0.00    5.39   12.90   13.32   12.93   13.93
  646     281        2  5522.00    0.00    5.39   13.10   13.42   13.03   13.92
  647     282        2  5529.00    0.00    5.40   12.10   13.02   12.94   13.91
  648     283        2  5536.00    0.00    5.41   10.30   12.07   12.62   13.89
  649     284        2  5543.00    0.00    5.41    8.55   10.98   12.27   13.85
  650     285        2  5550.00    0.00    5.42    7.65    9.62   11.66   13.81
  651     286        2  5557.00    0.00    5.43    7.19    8.39   11.05   13.75
  652     287        2  5564.00    0.00    5.43    6.15    7.35   10.21   13.68
  653     288        2  5571.00    0.00    5.44    6.31    6.79    9.35   13.61
  654     289        2  5578.00    0.00    5.45    6.52    6.51    8.64   13.54
  655     290        2  5585.00    0.00    5.45    5.62    6.12    7.81   13.46
  656     291        2  5592.00    0.00    5.46    6.54    6.21    7.19   13.38
  657     292        2  5599.00    0.00    5.47    2.31    5.21    6.30   13.29
  658     293        2  5606.00    0.00    5.47    1.62    3.99    5.53   13.17
  659     294        2  5613.00    0.00    5.48    0.80    2.79    4.77   13.05
  660     295        2  5620.00    0.00    5.49    8.47    3.27    4.91   12.95
  661     296        2  5627.00    0.00    5.50   10.60    5.34    5.41   12.89
  662     297        2  5634.00    0.00    5.50    3.65    5.85    5.11   12.81
  663     298        2  5641.00    0.00    5.51    0.89    5.87    4.49   12.69
  664     299        2  5648.00    0.00    5.52    7.93    5.73    4.74   12.59
  665     300        2  5655.00    0.00    5.52   10.50    5.71    5.18   12.54
  666     301        2  5662.00    0.00    5.53    9.36    7.14    5.97   12.49
  667     302        2  5669.00    0.00    5.54    7.71    8.84    6.64   12.43
  668     303        2  5676.00    0.00    5.54    5.48    8.23    7.16   12.36
  669     304        2  5683.00    0.00    5.55    1.63    6.01    6.40   12.27
  670     305        2  5690.00    0.00    5.56    5.27    4.99    5.81   12.18
  671     306        2  5697.00    0.00    5.56    9.44    5.42    6.45   12.12
  672     307        2  5704.00    0.00    5.57   12.80    7.25    7.78   12.09
  673     308        2  5711.00    0.00    5.58    9.79    9.29    7.98   12.06
  674     309        2  5718.00    0.00    5.58    5.61    9.38    7.44   12.01
  675     310        2  5725.00    0.00    5.59    7.16    8.81    7.20   11.95
  676     311        2  5732.00    0.00    5.60    7.95    7.59    7.22   11.90
  677     312        2  5739.00    0.00    5.60    7.95    7.13    7.50   11.86
  678     313        2  5746.00    0.00    5.61    6.25    7.29    8.01   11.80
  679     314        2  5753.00    0.00    5.62    5.05    6.77    7.99   11.74
  680     315        2  5760.00    0.00    5.62    3.98    5.77    7.38   11.67
  681     316        2  5767.00    0.00    5.63    6.07    5.30    6.63   11.60
  682     317        2  5774.00    0.00    5.64    5.30    5.07    6.13   11.53
  683     318        2  5781.00    0.00    5.65    6.58    5.45    6.24   11.46
  684     319        2  5788.00    0.00    5.65    7.00    6.20    6.22   11.40
  685     320        2  5795.00    0.00    5.66    7.63    6.59    6.19   11.35
  686     321        2  5802.00    0.00    5.67    9.99    7.77    6.41   11.31
  687     322        2  5809.00    0.00    5.67    8.66    8.29    6.68   11.28
  688     323        2  5816.00    0.00    5.68   11.50    9.41    7.40   11.25
  689     324        2  5823.00    0.00    5.69    5.96    8.99    7.62   11.21
  690     325        2  5830.00    0.00    5.69   -0.44    6.39    6.89   11.13
  691     326        2  5837.00    0.00    5.70    1.90    4.70    6.52   11.03
  692     327        2  5844.00    0.00    5.71    5.53    3.20    6.40   10.96
  693     328        2  5851.00    0.00    5.71    2.80    2.41    5.93   10.89
  694     329        2  5858.00    0.00    5.72    2.16    3.06    5.32   10.80
  695     330        2  5865.00    0.00    5.73    7.45    4.45    5.04   10.73
  696     331        2  5872.00    0.00    5.73    5.18    4.36    4.66   10.68
  697     332        2  5879.00    0.00    5.74   -1.01    3.41    3.27   10.58
  698     333        2  5886.00    0.00    5.75    0.30    2.95    2.64   10.47
  699     334        2  5893.00    0.00    5.75   -1.28    0.76    2.54   10.35
  700     335        2  5900.00    0.00    5.76   -0.82   -0.74    2.24   10.23
  701     336        2  5907.00    0.00    5.77    1.63   -0.08    1.81   10.12
  702     337        2  5914.00    0.00    5.78    1.42    0.20    1.66   10.02
  703     338        2  5921.00    0.00    5.78    2.42    1.13    1.68    9.92
  704     339        2  5928.00    0.00    5.79    3.24    2.14    1.22    9.83
  705     340        2  5935.00    0.00    5.80    5.76    3.18    1.28    9.75
  706     341        2  5942.00    0.00    5.80    7.10    4.60    2.18    9.69
  707     342        2  5949.00    0.00    5.81    4.73    5.17    2.67    9.63
  708     343        2  5956.00    0.00    5.82    2.77    5.06    3.12    9.56
  709     344        2  5963.00    0.00    5.82    1.98    4.11    3.44    9.48
  710     345        2  5970.00    0.00    5.83    1.87    2.80    3.46    9.40
  711     346        2  5977.00    0.00    5.84    1.66    2.04    3.49    9.31
  712     347        2  5984.00    0.00    5.84    4.28    2.41    3.70    9.24
  713     348        2  5991.00    0.00    5.85    2.65    2.58    3.63    9.17
  714     349        2  5998.00    0.00    5.86    0.75    2.30    3.07    9.09
  715     350        2  6005.00    0.00    5.86    5.41    3.24    2.88    9.02
  716     351        2  6012.00    0.00    5.87    4.84    3.38    2.90    8.97
  717     352        2  6019.00    0.00    5.88    3.28    3.54    2.95    8.91
  718     353        2  6026.00    0.00    5.88    4.60    4.50    3.24    8.84
  719     354        2  6033.00    0.00    5.89    6.02    4.65    3.71    8.80
  720     355        2  6040.00    0.00    5.90    5.60    4.84    4.14    8.75
  721     356        2  6047.00    0.00    5.91    6.16    5.56    4.35    8.71
  722     357        2  6054.00    0.00    5.91    4.42    5.52    4.55    8.67
  723     358        2  6061.00    0.00    5.92    2.92    4.74    4.79    8.62
  724     359        2  6068.00    0.00    5.93   -1.91    2.86    3.98    8.54
  725     360        2  6075.00    0.00    5.93   -0.83    1.12    3.35    8.44
  726     361        2  6082.00    0.00    5.94   -3.49   -0.86    2.60    8.34
  727     362        2  6089.00    0.00    5.95    3.25   -0.78    2.45    8.25
  728     363        2  6096.00    0.00    5.95    3.42    0.55    2.16    8.19
  729     364        2  6103.00    0.00    5.96    3.88    1.73    1.97    8.13
  730     365        2  6110.00    0.00    5.97    1.42    2.96    1.44    8.07
  731       1        3  6117.00    0.00    5.97    0.13    2.18    0.96    7.98
  732       2        3  6124.00    0.00    5.98    0.63    1.48    0.71    7.90
  733       3        3  6131.00    0.00    5.99   -0.76    0.32    0.84    7.81
  734       4        3  6138.00    0.00    5.99   -0.13   -0.07    0.91    7.72
  735       5        3  6145.00    0.00    6.00   -0.56   -0.24    1.24    7.63
  736       6        3  6152.00    0.00    6.01   -1.87   -0.86    0.67    7.54
  737       7        3  6159.00    0.00    6.01   -0.74   -0.86    0.21    7.45
  738       8        3  6166.00    0.00    6.02   -0.19   -0.87   -0.24    7.36
  739       9        3  6173.00    0.00    6.03   -2.27   -1.30   -0.65    7.26
  740      10        3  6180.00    0.00    6.04   -1.53   -1.22   -0.84    7.16
  741      11        3  6187.00    0.00    6.04   -1.90   -1.51   -1.12    7.06
  742      12        3  6194.00    0.00    6.05   -3.19   -2.26   -1.39    6.96
  743      13        3  6201.00    0.00    6.06   -3.35   -2.53   -1.75    6.85
  744      14        3  6208.00    0.00    6.06   -4.47   -3.26   -2.18    6.73
  745      15        3  6215.00    0.00    6.07  -10.20   -5.34   -3.11    6.59
  746      16        3  6222.00    0.00    6.08   -3.91   -5.52   -3.46    6.45
  747      17        3  6229.00    0.00    6.08   -3.05   -5.44   -3.78    6.33
  748      18        3  6236.00    0.00    6.09   -1.67   -4.74   -3.71    6.23
  749      19        3  6243.00    0.00    6.10   -1.51   -2.57   -3.71    6.13
  750      20        3  6250.00    0.00    6.10    0.34   -1.51   -3.46    6.04
  751      21        3  6257.00    0.00    6.11    2.02   -0.24   -2.88    5.97
  752      22        3  6264.00    0.00    6.12    1.96    0.67   -2.29    5.91
  753      23        3  6271.00    0.00    6.12    3.00    1.80   -1.46    5.86
  754      24        3  6278.00    0.00    6.13   -1.90    1.24   -0.54    5.79
  755      25        3  6285.00    0.00    6.14   -0.95    0.49   -0.21    5.71
  756      26        3  6292.00    0.00    6.14   -3.49   -0.87   -0.26    5.63
  757      27        3  6299.00    0.00    6.15   -7.17   -3.41   -0.87    5.53
  758      28        3  6306.00    0.00    6.16   -4.99   -4.18   -1.26    5.42
  759      29        3  6313.00    0.00    6.17   -4.31   -5.02   -1.77    5.31
  760      30        3  6320.00    0.00    6.17  -12.10   -7.18   -3.34    5.18
  761      31        3  6327.00    0.00    6.18  -14.30   -8.96   -5.15    5.01
  762      32        3  6334.00    0.00    6.19  -11.20  -10.51   -6.73    4.84
  763      33        3  6341.00    0.00    6.19   -7.32  -11.26   -7.33    4.69
  764      34        3  6348.00    0.00    6.20   -7.08  -10.01   -8.01    4.56
  765      35        3  6355.00    0.00    6.21   -9.35   -8.77   -8.66    4.41
  766      36        3  6362.00    0.00    6.21  -10.90   -8.70   -9.08    4.26
  767      37        3  6369.00    0.00    6.22  -10.50   -9.49   -9.69    4.10
  768      38        3  6376.00    0.00    6.23  -14.30  -11.30  -10.80    3.92
  769      39        3  6383.00    0.00    6.23  -12.80  -12.16  -10.88    3.74
  770      40        3  6390.00    0.00    6.24  -17.20  -13.73  -11.20    3.55
  771      41        3  6397.00    0.00    6.25  -15.40  -14.96  -11.66    3.35
  772      42        3  6404.00    0.00    6.25  -14.20  -14.93  -12.43    3.16
  773      43        3  6411.00    0.00    6.26  -11.40  -14.58  -12.91    2.98
  774      44        3  6418.00    0.00    6.27   -9.19  -12.58  -12.89    2.83
  775      45        3  6425.00    0.00    6.27   -4.32   -9.81  -12.16    2.71
  776      46        3  6432.00    0.00    6.28  -10.40   -8.86  -12.15    2.58
  777      47        3  6439.00    0.00    6.29   -9.96   -8.50  -11.67    2.43
  778      48        3  6446.00    0.00    6.29   -4.58   -7.35  -10.75    2.31
  779      49        3  6453.00    0.00    6.30   -4.90   -7.49   -9.39    2.22
  780      50        3  6460.00    0.00    6.31    0.31   -4.82   -7.64    2.15
  781      51        3  6467.00    0.00    6.32    2.10   -1.80   -5.83    2.11
  782      52        3  6474.00    0.00    6.32    3.37    0.19   -4.19    2.09
  783      53        3  6481.00    0.00    6.33    2.15    1.95   -2.93    2.08
  784      54        3  6488.00    0.00    6.34    2.42    2.48   -2.18    2.06
  785      55        3  6495.00    0.00    6.34    5.28    3.27   -0.44    2.06
  786      56        3  6502.00    0.00    6.35    8.64    4.59    1.63    2.10
  787      57        3  6509.00    0.00    6.36    5.76    5.49    2.78    2.14
  788      58        3  6516.00    0.00    6.36    2.15    5.42    3.56    2.16
  789      59        3  6523.00    0.00    6.37    3.62    5.01    3.93    2.18
  790      60        3  6530.00    0.00    6.38    3.07    3.62    4.04    2.20
  791      61        3  6537.00    0.00    6.38    3.08    2.95    4.00    2.22
  792      62        3  6544.00    0.00    6.39    2.35    3.00    4.03    2.24
  793      63        3  6551.00    0.00    6.40   -1.00    1.84    3.65    2.25
  794      64        3  6558.00    0.00    6.40   -3.36    0.23    2.69    2.23
  795      65        3  6565.00    0.00    6.41    1.65   -0.12    1.91    2.21
  796      66        3  6572.00    0.00    6.42   -0.44   -0.82    1.22    2.20
  797      67        3  6579.00    0.00    6.42   -0.88   -0.79    0.88    2.18
  798      68        3  6586.00    0.00    6.43   -1.76   -0.39    0.29    2.16
  799      69        3  6593.00    0.00    6.44   -5.37   -2.14   -0.65    2.11
  800      70        3  6600.00    0.00    6.45   -1.65   -2.45   -1.18    2.06
  801      71        3  6607.00    0.00    6.45    1.73   -1.80   -1.25    2.04
  802      72        3  6614.00    0.00    6.46    3.08   -0.59   -0.79    1.29
  803      73        3  6621.00    0.00    6.47    1.80    1.21   -0.22    1.29
  804      74        3  6628.00    0.00    6.47    1.88    2.09   -0.19    1.29
  805      75        3  6635.00    0.00    6.48    0.96    1.90   -0.04    1.30
  806      76        3  6642.00    0.00    6.49   -0.37    1.03    0.02    1.29
  807      77        3  6649.00    0.00    6.49   -1.41    0.23    0.06    1.28
  808      78        3  6656.00    0.00    6.50   -2.34   -0.82    0.39    1.26
  809      79        3  6663.00    0.00    6.51    2.65   -0.40    0.87    1.26
  810      80        3  6670.00    0.00    6.51    3.33    0.52    1.05    1.28
  811      81        3  6677.00    0.00    6.52    4.03    1.88    1.16    1.31
  812      82        3  6684.00    0.00    6.53    6.68    4.14    1.70    1.35
  813      83        3  6691.00    0.00    6.53    7.06    5.24    2.27    1.40
  814      84        3  6698.00    0.00    6.54    6.62    6.06    2.90    1.46
  815      85        3  6705.00    0.00    6.55    6.45    6.67    3.66    1.51
  816      86        3  6712.00    0.00    6.55    7.14    6.78    4.61    1.57
  817      87        3  6719.00    0.00    6.56    4.45    6.13    5.36    1.62
  818      88        3  6726.00    0.00    6.57    8.21    6.53    5.98    1.67
  819      89        3  6733.00    0.00    6.58   10.80    7.62    6.81    1.75
  820      90        3  6740.00    0.00    6.58    5.88    7.30    7.02    1.83
  821      91        3  6747.00    0.00    6.59    3.55    7.08    6.67    1.87
  822      92        3  6754.00    0.00    6.60    3.70    5.95    6.30    1.92
  823      93        3  6761.00    0.00    6.60    5.08    4.52    6.13    1.96
  824      94        3  6768.00    0.00    6.61    6.60    4.70    6.14    2.02
  825      95        3  6775.00    0.00    6.62    2.11    4.34    5.58    2.06
  826      96        3  6782.00    0.00    6.62    3.40    4.26    5.47    2.09
