 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
   61      61        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   62      62        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   63      63        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   64      64        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   65      65        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   66      66        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   67      67        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   68      68        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   69      69        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   70      70        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   71      71        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   72      72        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   73      73        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   74      74        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   75      75        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   76      76        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   77      77        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   78      78        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   79      79        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   80      80        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   81      81        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   82      82        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   83      83        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   84      84        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   85      85        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   86      86        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   87      87        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   88      88        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   89      89        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   90      90        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   91      91        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   92      92        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   93      93        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   94      94        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   95      95        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   96      96        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   97      97        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   98      98        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
   99      99        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  100     100        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  101     101        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  102     102        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  103     103        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  104     104        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  105     105        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  106     106        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  107     107        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  108     108        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  109     109        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  110     110        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  111     111        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  112     112        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  113     113        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  114     114        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  115     115        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  116     116        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  117     117        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  118     118        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  119     119        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  120     120        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  121     121        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  122     122        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  123     123        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  124     124        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  125     125        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  126     126        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  127     127        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  128     128        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  129     129        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  130     130        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  131     131        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  132     132        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  133     133        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  134     134        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  135     135        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  136     136        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  137     137        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  138     138        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  139     139        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  140     140        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  141     141        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  142     142        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  143     143        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  144     144        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  145     145        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  146     146        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  147     147        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  148     148        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  149     149        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  150     150        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  151     151        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  152     152        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  153     153        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  154     154        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  155     155        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  156     156        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  157     157        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  158     158        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  159     159        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  160     160        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  161     161        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  162     162        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  163     163        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  164     164        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  165     165        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  166     166        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  167     167        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  168     168        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  169     169        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  170     170        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  171     171        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  172     172        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  173     173        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  174     174        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  175     175        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  176     176        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  177     177        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  178     178        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  179     179        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  180     180        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  181     181        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  182     182        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  183     183        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  184     184        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  185     185        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  186     186        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  187     187        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  188     188        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  189     189        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  190     190        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  191     191        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  192     192        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  193     193        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  194     194        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  195     195        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  196     196        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  197     197        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  198     198        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  199     199        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  200     200        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  201     201        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  202     202        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  203     203        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  204     204        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  205     205        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  206     206        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  207     207        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  208     208        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  209     209        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  210     210        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  211     211        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  212     212        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  213     213        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  214     214        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  215     215        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  216     216        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  217     217        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  218     218        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  219     219        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  220     220        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  221     221        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  222     222        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  223     223        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  224     224        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  225     225        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  226     226        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  227     227        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  228     228        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  229     229        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  230     230        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  231     231        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  232     232        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  233     233        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  234     234        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  235     235        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  236     236        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  237     237        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  238     238        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  239     239        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  240     240        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  241     241        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  242     242        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  243     243        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  244     244        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  245     245        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  246     246        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  247     247        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  248     248        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  249     249        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  250     250        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  251     251        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  252     252        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  253     253        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  254     254        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  255     255        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  256     256        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  257     257        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  258     258        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  259     259        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  260     260        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  261     261        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  262     262        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  263     263        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  264     264        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  265     265        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  266     266        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  267     267        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  268     268        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  269     269        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  270     270        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  271     271        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  272     272        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  273     273        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  274     274        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  275     275        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  276     276        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  277     277        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  278     278        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  279     279        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  280     280        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  281     281        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  282     282        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  283     283        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  284     284        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  285     285        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  286     286        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  287     287        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  288     288        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  289     289        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  290     290        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  291     291        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  292     292        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  293     293        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  294     294        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  295     295        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  296     296        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  297     297        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  298     298        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  299     299        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  300     300        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  301     301        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  302     302        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  303     303        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  304     304        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  305     305        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  306     306        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  307     307        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  308     308        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  309     309        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  310     310        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  311     311        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  312     312        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  313     313        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  314     314        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  315     315        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  316     316        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  317     317        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  318     318        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  319     319        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  320     320        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  321     321        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  322     322        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  323     323        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  324     324        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  325     325        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  326     326        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  327     327        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  328     328        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  329     329        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  330     330        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  331     331        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  332     332        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  333     333        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  334     334        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  335     335        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  336     336        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  337     337        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  338     338        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  339     339        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  340     340        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  341     341        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  342     342        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  343     343        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  344     344        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  345     345        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  346     346        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  347     347        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  348     348        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  349     349        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  350     350        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  351     351        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  352     352        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  353     353        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  354     354        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  355     355        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  356     356        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  357     357        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  358     358        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  359     359        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  360     360        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  361     361        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  362     362        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  363     363        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  364     364        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  365     365        1   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  366       1        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  367       2        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  368       3        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  369       4        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  370       5        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  371       6        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  372       7        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  373       8        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  374       9        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  375      10        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  376      11        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  377      12        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  378      13        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  379      14        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  380      15        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  381      16        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  382      17        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  383      18        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  384      19        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  385      20        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  386      21        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  387      22        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  388      23        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  389      24        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  390      25        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  391      26        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  392      27        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  393      28        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  394      29        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  395      30        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
  396      31        2   100.00    0.00    0.21    5.00    5.00    5.00    7.95
