 Day of  Day of  Slurry  Slurry  Air    Wall  Floor  Slurry
  154     276   800.0    2.0    9.7   14.2   15.8   16.4
  155     277   800.0    2.0    9.5   14.0   15.7   16.3
  156     278   800.0    2.0    9.3   13.9   15.7   16.2
  157     279   800.0    2.0    9.2   13.8   15.6   16.1
  158     280   800.0    2.0    9.0   13.6   15.6   16.0
  159     281   800.0    2.0    8.8   13.5   15.5   15.8
  160     282   800.0    2.0    8.6   13.3   15.4   15.7
  161     283   800.0    2.0    8.4   13.2   15.4   15.6
  162     284   800.0    2.0    8.3   13.1   15.3   15.4
  163     285   800.0    2.0    8.1   12.9   15.2   15.3
  164     286   800.0    2.0    7.9   12.8   15.2   15.2
  165     287   800.0    2.0    7.7   12.6   15.1   15.0
  166     288   800.0    2.0    7.5   12.5   15.0   14.9
  167     289   800.0    2.0    7.4   12.3   14.9   14.8
  168     290   800.0    2.0    7.2   12.2   14.9   14.6
  169     291   800.0    2.0    7.0   12.0   14.8   14.5
  170     292   800.0    2.0    6.8   11.9   14.7   14.3
  171     293   800.0    2.0    6.6   11.7   14.6   14.2
  172     294   800.0    2.0    6.5   11.5   14.5   14.1
  173     295   800.0    2.0    6.3   11.4   14.4   13.9
  174     296   800.0    2.0    6.1   11.2   14.3   13.8
  175     297   800.0    2.0    5.9   11.1   14.2   13.6
  176     298   800.0    2.0    5.7   10.9   14.1   13.5
  177     299   800.0    2.0    5.6   10.7   14.0   13.3
  178     300   800.0    2.0    5.4   10.6   13.9   13.2
  179     301   800.0    2.0    5.2   10.4   13.8   13.0
  180     302   800.0    2.0    5.0   10.2   13.7   12.8
  181     303   800.0    2.0    4.9   10.1   13.6   12.7
  182     304   800.0    2.0    4.7    9.9   13.5   12.5
  183     305   800.0    2.0    4.5    9.7   13.4   12.4
  184     306   800.0    2.0    4.3    9.6   13.3   12.2
  185     307   800.0    2.0    4.2    9.4   13.2   12.1
  186     308   800.0    2.0    4.0    9.2   13.1   11.9
  187     309   800.0    2.0    3.8    9.1   13.0   11.7
  188     310   800.0    2.0    3.7    8.9   12.8   11.6
  189     311   800.0    2.0    3.5    8.7   12.7   11.4
  190     312   800.0    2.0    3.3    8.5   12.6   11.3
  191     313   800.0    2.0    3.2    8.4   12.5   11.1
  192     314   800.0    2.0    3.0    8.2   12.4   10.9
  193     315   800.0    2.0    2.8    8.0   12.2   10.8
  194     316   800.0    2.0    2.7    7.8   12.1   10.6
  195     317   800.0    2.0    2.5    7.7   12.0   10.4
  196     318   800.0    2.0    2.4    7.5   11.9   10.3
  197     319   800.0    2.0    2.2    7.3   11.7   10.1
  198     320   800.0    2.0    2.0    7.2   11.6   10.0
  199     321   800.0    2.0    1.9    7.0   11.5    9.8
  200     322   800.0    2.0    1.7    6.8   11.3    9.6
  201     323   800.0    2.0    1.6    6.6   11.2    9.5
  202     324   800.0    2.0    1.4    6.5   11.1    9.3
  203     325   800.0    2.0    1.3    6.3   10.9    9.1
  204     326   800.0    2.0    1.1    6.1   10.8    9.0
  205     327   800.0    2.0    1.0    6.0   10.6    8.8
  206     328   800.0    2.0    0.9    5.8   10.5    8.6
  207     329   800.0    2.0    0.7    5.6   10.4    8.5
  208     330   800.0    2.0    0.6    5.4   10.2    8.3
  209     331   800.0    2.0    0.5    5.3   10.1    8.2
  210     332   800.0    2.0    0.3    5.1    9.9    8.0
  211     333   800.0    2.0    0.2    4.9    9.8    7.8
  212     334   800.0    2.0    0.1    4.8    9.6    7.7
  213     335   800.0    2.0   -0.1    4.6    9.5    7.5
  214     336   800.0    2.0   -0.2    4.4    9.3    7.4
  215     337   800.0    2.0   -0.3    4.3    9.2    7.2
  216     338   800.0    2.0   -0.4    4.1    9.0    7.0
  217     339   800.0    2.0   -0.5    4.0    8.9    6.9
  218     340   800.0    2.0   -0.7    3.8    8.8    6.7
  219     341   800.0    2.0   -0.8    3.6    8.6    6.6
  220     342   800.0    2.0   -0.9    3.5    8.5    6.4
  221     343   800.0    2.0   -1.0    3.3    8.3    6.3
  222     344   800.0    2.0   -1.1    3.2    8.2    6.1
  223     345   800.0    2.0   -1.2    3.0    8.0    6.0
  224     346   800.0    2.0   -1.3    2.9    7.9    5.8
  225     347   800.0    2.0   -1.4    2.7    7.7    5.7
  226     348   800.0    2.0   -1.5    2.6    7.6    5.5
  227     349   800.0    2.0   -1.6    2.4    7.4    5.4
  228     350   800.0    2.0   -1.7    2.3    7.3    5.2
  229     351   800.0    2.0   -1.8    2.1    7.1    5.1
  230     352   800.0    2.0   -1.8    2.0    7.0    5.0
  231     353   800.0    2.0   -1.9    1.8    6.8    4.8
  232     354   800.0    2.0   -2.0    1.7    6.7    4.7
  233     355   800.0    2.0   -2.1    1.5    6.5    4.5
  234     356   800.0    2.0   -2.2    1.4    6.4    4.4
  235     357   800.0    2.0   -2.2    1.3    6.2    4.3
  236     358   800.0    2.0   -2.3    1.1    6.1    4.1
  237     359   800.0    2.0   -2.4    1.0    5.9    4.0
  238     360   800.0    2.0   -2.4    0.9    5.8    3.9
  239     361   800.0    2.0   -2.5    0.7    5.6    3.8
  240     362   800.0    2.0   -2.5    0.6    5.5    3.6
  241     363   800.0    2.0   -2.6    0.5    5.3    3.5
  242     364   800.0    2.0   -2.6    0.4    5.2    3.4
  243     365   800.0    2.0   -2.7    0.3    5.0    3.3
  244       1   800.0    2.0   -2.7    0.1    4.9    3.2
  245       2   800.0    2.0   -2.8    0.0    4.8    3.0
  246       3   800.0    2.0   -2.8   -0.1    4.6    2.9
  247       4   800.0    2.0   -2.8   -0.2    4.5    2.8
  248       5   800.0    2.0   -2.9   -0.3    4.3    2.7
  249       6   800.0    2.0   -2.9   -0.4    4.2    2.6
  250       7   800.0    2.0   -2.9   -0.5    4.1    2.5
  251       8   800.0    2.0   -2.9   -0.6    3.9    2.4
  252       9   800.0    2.0   -3.0   -0.7    3.8    2.3
  253      10   800.0    2.0   -3.0   -0.8    3.7    2.2
  254      11   800.0    2.0   -3.0   -0.9    3.5    2.1
  255      12   800.0    2.0   -3.0   -1.0    3.4    2.0
  256      13   800.0    2.0   -3.0   -1.1    3.3    1.9
  257      14   800.0    2.0   -3.0   -1.2    3.1    1.8
  258      15   800.0    2.0   -3.0   -1.3    3.0    1.7
  259      16   800.0    2.0   -3.0   -1.4    2.9    1.6
  260      17   800.0    2.0   -3.0   -1.4    2.7    1.6
  261      18   800.0    2.0   -3.0   -1.5    2.6    1.5
  262      19   800.0    2.0   -3.0   -1.6    2.5    1.4
  263      20   800.0    2.0   -3.0   -1.6    2.4    1.3
  264      21   800.0    2.0   -2.9   -1.7    2.3    1.3
  265      22   800.0    2.0   -2.9   -1.8    2.1    1.2
  266      23   800.0    2.0   -2.9   -1.8    2.0    1.1
  267      24   800.0    2.0   -2.9   -1.9    1.9    1.1
  268      25   800.0    2.0   -2.8   -2.0    1.8    1.0
  269      26   800.0    2.0   -2.8   -2.0    1.7    0.9
  270      27   800.0    2.0   -2.8   -2.1    1.6    0.9
  271      28   800.0    2.0   -2.7   -2.1    1.5    0.8
  272      29   800.0    2.0   -2.7   -2.2    1.4    0.8
  273      30   800.0    2.0   -2.6   -2.2    1.3    0.7
  274      31   800.0    2.0   -2.6   -2.2    1.1    0.7
  275      32   800.0    2.0   -2.5   -2.3    1.0    0.6
  276      33   800.0    2.0   -2.5   -2.3    0.9    0.6
  277      34   800.0    2.0   -2.4   -2.3    0.9    0.6
  278      35   800.0    2.0   -2.4   -2.4    0.8    0.5
  279      36   800.0    2.0   -2.3   -2.4    0.7    0.5
  280      37   800.0    2.0   -2.2   -2.4    0.6    0.5
  281      38   800.0    2.0   -2.2   -2.4    0.5    0.4
  282      39   800.0    2.0   -2.1   -2.5    0.4    0.4
  283      40   800.0    2.0   -2.0   -2.5    0.3    0.4
  284      41   800.0    2.0   -1.9   -2.5    0.2    0.4
  285      42   800.0    2.0   -1.8   -2.5    0.1    0.4
  286      43   800.0    2.0   -1.8   -2.5    0.1    0.4
  287      44   800.0    2.0   -1.7   -2.5   -0.0    0.3
  288      45   800.0    2.0   -1.6   -2.5   -0.1    0.3
  289      46   800.0    2.0   -1.5   -2.5   -0.2    0.3
  290      47   800.0    2.0   -1.4   -2.5   -0.2    0.3
  291      48   800.0    2.0   -1.3   -2.5   -0.3    0.3
  292      49   800.0    2.0   -1.2   -2.5   -0.4    0.3
  293      50   800.0    2.0   -1.1   -2.4   -0.4    0.3
  294      51   800.0    2.0   -1.0   -2.4   -0.5    0.4
  295      52   800.0    2.0   -0.9   -2.4   -0.5    0.4
  296      53   800.0    2.0   -0.8   -2.4   -0.6    0.4
  297      54   800.0    2.0   -0.7   -2.3   -0.6    0.4
  298      55   800.0    2.0   -0.5   -2.3   -0.7    0.4
  299      56   800.0    2.0   -0.4   -2.3   -0.7    0.4
  300      57   800.0    2.0   -0.3   -2.2   -0.8    0.5
  301      58   800.0    2.0   -0.2   -2.2   -0.8    0.5
  302      59   800.0    2.0   -0.1   -2.2   -0.9    0.5
  303      60   800.0    2.0    0.1   -2.1   -0.9    0.6
  304      61   800.0    2.0    0.2   -2.1   -0.9    0.6
  305      62   800.0    2.0    0.3   -2.0   -1.0    0.6
  306      63   800.0    2.0    0.5   -2.0   -1.0    0.7
  307      64   800.0    2.0    0.6   -1.9   -1.0    0.7
  308      65   800.0    2.0    0.7   -1.8   -1.1    0.8
  309      66   800.0    2.0    0.9   -1.8   -1.1    0.8
  310      67   800.0    2.0    1.0   -1.7   -1.1    0.9
  311      68   800.0    2.0    1.1   -1.6   -1.1    0.9
  312      69   800.0    2.0    1.3   -1.6   -1.1    1.0
  313      70   800.0    2.0    1.4   -1.5   -1.2    1.1
  314      71   800.0    2.0    1.6   -1.4   -1.2    1.1
  315      72   800.0    2.0    1.7   -1.4   -1.2    1.2
  316      73   800.0    2.0    1.9   -1.3   -1.2    1.3
  317      74   800.0    2.0    2.0   -1.2   -1.2    1.3
  318      75   800.0    2.0    2.2   -1.1   -1.2    1.4
  319      76   800.0    2.0    2.4   -1.0   -1.2    1.5
  320      77   800.0    2.0    2.5   -0.9   -1.2    1.6
  321      78   800.0    2.0    2.7   -0.8   -1.2    1.7
  322      79   800.0    2.0    2.8   -0.7   -1.2    1.7
  323      80   800.0    2.0    3.0   -0.6   -1.1    1.8
  324      81   800.0    2.0    3.2   -0.5   -1.1    1.9
  325      82   800.0    2.0    3.3   -0.4   -1.1    2.0
  326      83   800.0    2.0    3.5   -0.3   -1.1    2.1
  327      84   800.0    2.0    3.7   -0.2   -1.1    2.2
  328      85   800.0    2.0    3.8   -0.1   -1.0    2.3
  329      86   800.0    2.0    4.0    0.0   -1.0    2.4
  330      87   800.0    2.0    4.2    0.1   -1.0    2.5
  331      88   800.0    2.0    4.3    0.3   -0.9    2.6
  332      89   800.0    2.0    4.5    0.4   -0.9    2.7
  333      90   800.0    2.0    4.7    0.5   -0.9    2.8
  334      91   800.0    2.0    4.9    0.6   -0.8    2.9
  335      92   800.0    2.0    5.0    0.7   -0.8    3.0
  336      93   800.0    2.0    5.2    0.9   -0.7    3.2
  337      94   800.0    2.0    5.4    1.0   -0.7    3.3
  338      95   800.0    2.0    5.6    1.1   -0.6    3.4
  339      96   800.0    2.0    5.7    1.3   -0.6    3.5
  340      97   800.0    2.0    5.9    1.4   -0.5    3.6
  341      98   800.0    2.0    6.1    1.5   -0.5    3.8
  342      99   800.0    2.0    6.3    1.7   -0.4    3.9
  343     100   800.0    2.0    6.5    1.8   -0.4    4.0
  344     101   800.0    2.0    6.6    2.0   -0.3    4.2
  345     102   800.0    2.0    6.8    2.1   -0.2    4.3
  346     103   800.0    2.0    7.0    2.3   -0.2    4.4
  347     104   800.0    2.0    7.2    2.4   -0.1    4.6
  348     105   800.0    2.0    7.4    2.6   -0.0    4.7
  349     106   800.0    2.0    7.5    2.7    0.1    4.8
  350     107   800.0    2.0    7.7    2.9    0.1    5.0
  351     108   800.0    2.0    7.9    3.0    0.2    5.1
  352     109   800.0    2.0    8.1    3.2    0.3    5.3
  353     110   800.0    2.0    8.3    3.3    0.4    5.4
  354     111   800.0    2.0    8.4    3.5    0.5    5.5
  355     112   800.0    2.0    8.6    3.6    0.6    5.7
  356     113   800.0    2.0    8.8    3.8    0.7    5.8
  357     114   800.0    2.0    9.0    4.0    0.8    6.0
  358     115   800.0    2.0    9.2    4.1    0.9    6.1
  359     116   800.0    2.0    9.3    4.3    0.9    6.3
  360     117   800.0    2.0    9.5    4.4    1.0    6.4
  361     118   800.0    2.0    9.7    4.6    1.1    6.6
  362     119   800.0    2.0    9.9    4.8    1.3    6.8
  363     120   800.0    2.0   10.0    4.9    1.4    6.9
  364     121   800.0    2.0   10.2    5.1    1.5    7.1
  365     122   800.0    2.0   10.4    5.3    1.6    7.2
  366     123   800.0    2.0   10.6    5.4    1.7    7.4
  367     124   800.0    2.0   10.7    5.6    1.8    7.5
  368     125   800.0    2.0   10.9    5.8    1.9    7.7
  369     126   800.0    2.0   11.1    6.0    2.0    7.9
  370     127   800.0    2.0   11.3    6.1    2.1    8.0
  371     128   800.0    2.0   11.4    6.3    2.3    8.2
  372     129   800.0    2.0   11.6    6.5    2.4    8.3
  373     130   800.0    2.0   11.8    6.6    2.5    8.5
  374     131   800.0    2.0   11.9    6.8    2.6    8.7
  375     132   800.0    2.0   12.1    7.0    2.7    8.8
  376     133   800.0    2.0   12.2    7.2    2.9    9.0
  377     134   800.0    2.0   12.4    7.3    3.0    9.1
  378     135   800.0    2.0   12.6    7.5    3.1    9.3
  379     136   800.0    2.0   12.7    7.7    3.3    9.5
  380     137   800.0    2.0   12.9    7.8    3.4    9.6
  381     138   800.0    2.0   13.0    8.0    3.5    9.8
  382     139   800.0    2.0   13.2    8.2    3.7   10.0
  383     140   800.0    2.0   13.3    8.4    3.8   10.1
  384     141   800.0    2.0   13.5    8.5    3.9   10.3
  385     142   800.0    2.0   13.6    8.7    4.1   10.5
  386     143   800.0    2.0   13.8    8.9    4.2   10.6
  387     144   800.0    2.0   13.9    9.1    4.3   10.8
  388     145   800.0    2.0   14.1    9.2    4.5   10.9
  389     146   800.0    2.0   14.2    9.4    4.6   11.1
  390     147   800.0    2.0   14.3    9.6    4.8   11.3
  391     148   800.0    2.0   14.5    9.7    4.9   11.4
  392     149   800.0    2.0   14.6    9.9    5.0   11.6
  393     150   800.0    2.0   14.7   10.1    5.2   11.8
  394     151   800.0    2.0   14.9   10.2    5.3   11.9
  395     152   800.0    2.0   15.0   10.4    5.5   12.1
  396     153   800.0    2.0   15.1   10.6    5.6   12.2
  397     154   800.0    2.0   15.3   10.7    5.8   12.4
  398     155   800.0    2.0   15.4   10.9    5.9   12.5
  399     156   800.0    2.0   15.5   11.1    6.1   12.7
  400     157   800.0    2.0   15.6   11.2    6.2   12.9
  401     158   800.0    2.0   15.7   11.4    6.4   13.0
  402     159   800.0    2.0   15.8   11.5    6.5   13.2
  403     160   800.0    2.0   15.9   11.7    6.7   13.3
  404     161   800.0    2.0   16.0   11.9    6.8   13.5
  405     162   800.0    2.0   16.2   12.0    7.0   13.6
  406     163   800.0    2.0   16.3   12.2    7.1   13.8
  407     164   800.0    2.0   16.4   12.3    7.3   13.9
  408     165   800.0    2.0   16.4   12.5    7.4   14.1
  409     166   800.0    2.0   16.5   12.6    7.6   14.2
  410     167   800.0    2.0   16.6   12.8    7.7   14.4
  411     168   800.0    2.0   16.7   12.9    7.9   14.5
  412     169   800.0    2.0   16.8   13.1    8.0   14.6
  413     170   800.0    2.0   16.9   13.2    8.2   14.8
  414     171   800.0    2.0   17.0   13.3    8.3   14.9
  415     172   800.0    2.0   17.0   13.5    8.5   15.1
  416     173   800.0    2.0   17.1   13.6    8.6   15.2
  417     174   800.0    2.0   17.2   13.8    8.8   15.3
  418     175   800.0    2.0   17.3   13.9    8.9   15.5
  419     176   800.0    2.0   17.3   14.0    9.0   15.6
  420     177   800.0    2.0   17.4   14.2    9.2   15.7
  421     178   800.0    2.0   17.4   14.3    9.3   15.9
  422     179   800.0    2.0   17.5   14.4    9.5   16.0
  423     180   800.0    2.0   17.6   14.5    9.6   16.1
  424     181   800.0    2.0   17.6   14.7    9.8   16.2
  425     182   800.0    2.0   17.7   14.8    9.9   16.3
  426     183   800.0    2.0   17.7   14.9   10.1   16.5
  427     184   800.0    2.0   17.7   15.0   10.2   16.6
  428     185   800.0    2.0   17.8   15.1   10.4   16.7
  429     186   800.0    2.0   17.8   15.2   10.5   16.8
  430     187   800.0    2.0   17.8   15.4   10.6   16.9
  431     188   800.0    2.0   17.9   15.5   10.8   17.0
  432     189   800.0    2.0   17.9   15.6   10.9   17.1
  433     190   800.0    2.0   17.9   15.7   11.1   17.2
  434     191   800.0    2.0   17.9   15.8   11.2   17.3
  435     192   800.0    2.0   18.0   15.9   11.3   17.4
  436     193   800.0    2.0   18.0   16.0   11.5   17.5
  437     194   800.0    2.0   18.0   16.1   11.6   17.6
  438     195   800.0    2.0   18.0   16.1   11.7   17.7
  439     196   800.0    2.0   18.0   16.2   11.9   17.8
  440     197   800.0    2.0   18.0   16.3   12.0   17.9
  441     198   800.0    2.0   18.0   16.4   12.1   18.0
  442     199   800.0    2.0   18.0   16.5   12.2   18.1
  443     200   800.0    2.0   18.0   16.6   12.4   18.1
  444     201   800.0    2.0   18.0   16.6   12.5   18.2
  445     202   800.0    2.0   18.0   16.7   12.6   18.3
  446     203   800.0    2.0   17.9   16.8   12.7   18.4
  447     204   800.0    2.0   17.9   16.8   12.8   18.4
  448     205   800.0    2.0   17.9   16.9   13.0   18.5
  449     206   800.0    2.0   17.9   17.0   13.1   18.6
  450     207   800.0    2.0   17.8   17.0   13.2   18.6
  451     208   800.0    2.0   17.8   17.1   13.3   18.7
  452     209   800.0    2.0   17.8   17.1   13.4   18.8
  453     210   800.0    2.0   17.7   17.2   13.5   18.8
  454     211   800.0    2.0   17.7   17.2   13.6   18.9
  455     212   800.0    2.0   17.7   17.3   13.7   18.9
  456     213   800.0    2.0   17.6   17.3   13.8   19.0
  457     214   800.0    2.0   17.6   17.4   13.9   19.0
  458     215   800.0    2.0   17.5   17.4   14.0   19.0
  459     216   800.0    2.0   17.4   17.4   14.1   19.1
  460     217   800.0    2.0   17.4   17.5   14.2   19.1
  461     218   800.0    2.0   17.3   17.5   14.3   19.2
  462     219   800.0    2.0   17.3   17.5   14.4   19.2
  463     220   800.0    2.0   17.2   17.5   14.5   19.2
  464     221   800.0    2.0   17.1   17.5   14.6   19.2
  465     222   800.0    2.0   17.0   17.6   14.7   19.3
  466     223   800.0    2.0   17.0   17.6   14.8   19.3
  467     224   800.0    2.0   16.9   17.6   14.9   19.3
  468     225   800.0    2.0   16.8   17.6   14.9   19.3
  469     226   800.0    2.0   16.7   17.6   15.0   19.3
  470     227   800.0    2.0   16.6   17.6   15.1   19.3
  471     228   800.0    2.0   16.5   17.6   15.2   19.3
