 Day of  Day of Year 
 sim.     year               Qrad         Qslur2air     Qslur2floor      Qslur2dwall      Qslur2uwall           Qfeed       Qout       Qoutave     HH   HHadj
  279     279        1          -1880.           968.           297.             0.            80.            31.          -505.          -512.      -1818437.      -1818437.
  280     280        1           -310.          2145.           613.             0.           178.             9.          2634.          2672.       9482712.       9482712.
  281     281        1          -1235.          1919.           552.             0.           160.            -3.          1394.          1414.       5017690.       5017690.
  282     282        1          -1126.          2890.           813.             0.           244.           -27.          2794.          2834.      10059837.      10059837.
  283     283        1          -1176.          4638.          1283.             0.           394.           -68.          5070.          5141.      18253444.      18253444.
  284     284        1           -505.          6292.          1728.             0.           539.          -133.          7920.          8030.      28513054.      28513054.
  285     285        1          -1644.          7085.          1941.             0.           612.          -198.          7797.          7905.      28070354.      28070354.
  286     286        1           -674.          7415.          2030.             0.           646.          -272.          9144.          9269.      32917508.      32917508.
  287     287        1           -897.          8319.          2273.             0.           731.          -354.         10071.         10208.      36257224.      36257224.
  288     288        1           -987.          8015.          2191.             0.           710.          -430.          9499.          9627.      34196564.      34196564.
  289     289        1          -1073.          7671.          2099.             0.           685.          -501.          8880.          8999.      31968882.      31968882.
  290     290        1           -925.          8438.          2305.             0.           759.          -580.          9997.         10130.      35989840.      35989840.
  291     291        1          -1518.          7390.          2023.             0.           670.          -643.          7921.          8026.      28517118.      28517118.
  292     292        1          -1182.         11483.          3123.             0.          1049.          -749.         13726.         13905.      49412340.      49412340.
  293     293        1          -1644.         11985.          3258.             0.          1104.          -856.         13847.         14027.      49850512.      49850512.
  294     294        1           -568.         12592.          3421.             0.          1168.          -975.         15639.         15840.      56299776.      56299776.
  295     295        1           -402.          4745.          1312.             0.           444.         -1017.          5081.          5146.      18290988.      18290988.
  296     296        1           -314.          2554.           723.             0.           241.         -1035.          2169.          2196.       7807734.       7807734.
  297     297        1           -756.          9450.          2577.             0.           897.         -1115.         11053.         11192.      39792148.      39792148.
  298     298        1           -164.         12045.          3274.             0.          1152.         -1226.         15081.         15269.      54291784.      54291784.
  299     299        1           -278.          4833.          1335.             0.           465.         -1267.          5089.          5152.      18319836.      18319836.
  300     300        1           -535.          2209.           630.             0.           214.         -1277.          1241.          1257.       4468803.       4468803.
  301     301        1           -323.          3325.           930.             0.           325.         -1298.          2960.          2996.      10655807.      10655807.
  302     302        1           -383.          4931.          1362.             0.           485.         -1334.          5062.          5123.      18222164.      18222164.
  303     303        1           -926.          7094.          1943.             0.           703.         -1336.          7478.          7568.      26921656.      26921656.
  304     304        1           -466.         10828.          2947.             0.          1081.         -1423.         12967.         13121.      46682216.      46682216.
  305     305        1           -273.          7033.          1927.             0.           707.         -1479.          7915.          8009.      28495326.      28495326.
  306     306        1           -183.          2776.           782.             0.           281.         -1495.          2161.          2186.       7778890.       7778890.
  307     307        1           -153.          -601.          -125.            -0.           -61.         -1480.         -2421.         -2449.      -8715476.      -8715476.
  308     308        1           -597.          2435.           691.             0.           250.         -1488.          1291.          1306.       4647584.       4647584.
  309     309        1           -721.          6588.          1807.             0.           680.         -1532.          6822.          6901.      24560316.      24560316.
  310     310        1           -918.          4960.          1370.             0.           515.         -1561.          4367.          4417.      15720079.      15720079.
  311     311        1           -781.          4117.          1143.             0.           431.         -1583.          3327.          3364.      11975465.      11975465.
  312     312        1           -240.          4071.          1131.             0.           428.         -1608.          3782.          3825.      13615165.      13615165.
  313     313        1           -611.          5724.          1575.             0.           606.         -1644.          5652.          5715.      20345742.      20345742.
  314     314        1           -674.          6854.          1879.             0.           731.         -1689.          7100.          7179.      25560312.      25560312.
  315     315        1           -135.          7830.          2141.             0.           840.         -1746.          8931.          9030.      32153224.      32153224.
  316     316        1           -113.          5639.          1552.             0.           609.         -1784.          5903.          5968.      21249476.      21249476.
  317     317        1            -46.          6337.          1740.             0.           688.         -1827.          6891.          6967.      24808556.      24808556.
  318     318        1           -224.          4980.          1375.             0.           545.         -1858.          4818.          4870.      17344208.      17344208.
  319     319        1           -179.          4505.          1247.             0.           496.         -1884.          4184.          4229.      15061286.      15061286.
  320     320        1           -214.          3828.          1065.             0.           424.         -1904.          3198.          3233.      11514236.      11514236.
  321     321        1            -90.          1434.           422.             0.           160.         -1905.            20.            21.         73721.         73721.
  322     322        1           -305.          2764.           779.             0.           310.         -1915.          1632.          1650.       5876506.       5876506.
  323     323        1           -144.           -92.            12.            -0.           -10.         -1903.         -2137.         -2160.      -7693042.      -7693042.
  324     324        1           -129.          5463.          1505.             0.           620.         -1934.          5524.          5582.      19887598.      19887598.
  325     325        1           -659.         11798.          3208.             0.          1346.         -2014.         13679.         13822.      49244440.      49244440.
  326     326        1            -55.          9300.          2537.             0.          1067.         -2080.         10769.         10881.      38769296.      38769296.
  327     327        1           -521.          5561.          1531.             0.           642.         -2111.          5102.          5154.      18365500.      18365500.
  328     328        1           -607.          8231.          2249.             0.           956.         -2161.          8668.          8757.      31203618.      31203618.
  329     329        1           -111.          8770.          2394.             0.          1024.         -2219.          9859.          9959.      35491048.      35491048.
  330     330        1            -71.          3378.           944.             0.           397.         -2235.          2413.          2438.       8687188.       8687188.
  331     331        1           -181.          5620.          1547.             0.           664.         -2265.          5385.          5440.      19386522.      19386522.
  332     332        1           -557.         11749.          3195.             0.          1396.         -2341.         13443.         13578.      48393660.      48393660.
  333     333        1           -186.         10296.          2804.             0.          1231.         -2409.         11736.         11854.      42251044.      42251044.
  334     334        1            -87.         11744.          3194.             0.          1412.         -2487.         13776.         13913.      49593468.      49593468.
  335     335        1            -65.         11135.          3030.             0.          1346.         -2560.         12886.         13013.      46388868.      46388868.
  336     336        1           -105.          8554.          2336.             0.          1040.         -2613.          9212.          9303.      33164630.      33164630.
  337     337        1            -88.          8667.          2366.             0.          1060.         -2665.          9340.          9431.      33622316.      33622316.
  338     338        1            -24.          7569.          2071.             0.           931.         -2709.          7837.          7913.      28213580.      28213580.
  339     339        1            -49.          6668.          1829.             0.           824.         -2746.          6527.          6591.      23498046.      23498046.
  340     340        1            -67.          4082.          1134.             0.           507.         -2762.          2894.          2922.      10419001.      10419001.
  341     341        1            -26.          2712.           765.             0.           339.         -2768.          1023.          1033.       3682528.       3682528.
  342     342        1            -42.          5071.          1400.             0.           637.         -2791.          4275.          4316.      15391524.      15391524.
  343     343        1            -23.          6987.          1915.             0.           883.         -2828.          6933.          6999.      24958684.      24958684.
  344     344        1           -100.          7707.          2108.             0.           979.         -2870.          7825.          7899.      28170556.      28170556.
  345     345        1            -33.          7738.          2117.             0.           988.         -2912.          7897.          7971.      28429428.      28429428.
  346     346        1            -27.          7869.          2152.             0.          1010.         -2955.          8048.          8123.      28972244.      28972244.
  347     347        1            -26.          5168.          1426.             0.           667.         -2979.          4257.          4297.      15325295.      15325295.
  348     348        1            -50.          6756.          1853.             0.           877.         -3012.          6424.          6483.      23125236.      23125236.
  349     349        1            -88.          8598.          2348.             0.          1121.         -3058.          8920.          9003.      32113762.      32113762.
  350     350        1            -58.          3845.          1070.             0.           504.         -3072.          2289.          2310.       8240994.       8240994.
  351     351        1            -65.          4393.          1217.             0.           579.         -3087.          3037.          3065.      10932861.      10932861.
  352     352        1            -45.          5924.          1629.             0.           785.         -3114.          5179.          5226.      18643134.      18643134.
  353     353        1            -66.          4553.          1260.             0.           606.         -3131.          3223.          3253.      11604343.      11604343.
  354     354        1            -80.          3102.           870.             0.           415.         -3137.          1170.          1181.       4212698.       4212698.
  355     355        1            -80.          3511.           980.             0.           472.         -3146.          1737.          1752.       6252674.       6252674.
  356     356        1            -75.          2934.           825.             0.           397.         -3151.           929.           938.       3345800.       3345800.
  357     357        1            -74.          4666.          1291.             0.           634.         -3167.          3350.          3380.      12059249.      12059249.
  358     358        1           -238.          6137.          1686.             0.           838.         -3193.          5230.          5276.      18828162.      18828162.
  359     359        1           -476.         10923.          2973.             0.          1499.         -3250.         11669.         11772.      42009780.      42009780.
  360     360        1           -116.          9729.          2652.             0.          1342.         -3301.         10305.         10396.      37099340.      37099340.
  361     361        1            -55.         12296.          3342.             0.          1704.         -3369.         13918.         14039.      50103872.      50103872.
  362     362        1            -36.          5422.          1494.             0.           755.         -3392.          4242.          4279.      15271272.      15271272.
  363     363        1            -18.          5212.          1438.             0.           729.         -3412.          3950.          3984.      14219406.      14219406.
  364     364        1            -34.          4716.          1304.             0.           663.         -3427.          3222.          3250.      11598786.      11598786.
  365     365        1            -72.          7149.          1958.             0.          1010.         -3460.          6585.          6642.      23707582.      23707582.
  366       1        2           -114.          8378.          2289.             0.          1190.         -3499.          8243.          8313.      29673836.      29673836.
  367       2        2           -154.          7800.          2133.             0.          1106.         -2735.          8151.          8216.      29344510.      29344510.
  368       3        2            -80.          9114.          2487.             0.          1298.         -2772.         10047.         10127.      36169440.      36169440.
  369       4        2            -63.          8398.          2294.             0.          1200.         -2805.          9023.          9095.      32484572.      32484572.
  370       5        2           -540.          8746.          2388.             0.          1254.         -2839.          9010.          9081.      32435486.      32435486.
  371       6        2           -102.          9975.          2718.             0.          1436.         -2879.         11148.         11236.      40134440.      40134440.
  372       7        2            -77.          8746.          2388.             0.          1264.         -2914.          9407.          9481.      33865204.      33865204.
  373       8        2           -107.          8108.          2216.             0.          1176.         -2945.          8448.          8514.      30413028.      30413028.
  374       9        2           -295.         10120.          2757.             0.          1473.         -2985.         11069.         11156.      39850140.      39850140.
  375      10        2           -104.          9279.          2531.             0.          1355.         -3021.         10041.         10119.      36146512.      36146512.
  376      11        2           -133.          9562.          2607.             0.          1401.         -3059.         10378.         10459.      37362324.      37362324.
  377      12        2           -398.         10765.          2930.             0.          1583.         -3101.         11779.         11871.      42405716.      42405716.
  378      13        2           -148.         10820.          2945.             0.          1597.         -3144.         12071.         12164.      43453872.      43453872.
  379      14        2           -113.         11836.          3218.             0.          1754.         -3192.         13503.         13607.      48611532.      48611532.
  380      15        2           -188.         17459.          4730.             0.          2596.         -3267.         21330.         21493.      76787320.      76787320.
  381      16        2           -145.         10974.          2987.             0.          1637.         -3311.         12142.         12235.      43710780.      43710780.
  382      17        2            -83.         10008.          2727.             0.          1498.         -3350.         10800.         10883.      38881132.      38881132.
  383      18        2            -98.          8533.          2330.             0.          1282.         -3380.          8666.          8732.      31197642.      31197642.
  384      19        2           -179.          8299.          2267.             0.          1251.         -3409.          8229.          8291.      29623760.      29623760.
  385      20        2           -140.          6373.          1750.             0.           964.         -3429.          5518.          5560.      19864810.      19864810.
  386      21        2           -172.          4646.          1285.             0.           705.         -3440.          3024.          3046.      10885054.      10885054.
  387      22        2           -103.          4680.          1294.             0.           713.         -3451.          3133.          3156.      11278638.      11278638.
  388      23        2           -490.          3614.          1008.             0.           553.         -3455.          1229.          1239.       4426094.       4426094.
  389      24        2           -576.          8514.          2325.             0.          1306.         -3482.          8087.          8147.      29112344.      29112344.
  390      25        2           -108.          7495.          2051.             0.          1154.         -3507.          7085.          7137.      25504484.      25504484.
  391      26        2           -161.          9977.          2718.             0.          1541.         -3542.         10533.         10611.      37918668.      37918668.
  392      27        2           -216.         13577.          3686.             0.          2104.         -3595.         15557.         15672.      56005616.      56005616.
  393      28        2           -144.         11263.          3064.             0.          1752.         -3637.         12297.         12388.      44270916.      44270916.
  394      29        2           -304.         10481.          2854.             0.          1635.         -3675.         10992.         11073.      39572532.      39572532.
  395      30        2           -419.         18198.          4929.             0.          2849.         -3747.         21810.         21969.      78514696.      78514696.
  396      31        2           -811.         20226.          5474.             0.          3177.         -3828.         24239.         24416.      87260720.      87260720.
  397      32        2           -821.         16921.          4585.             0.          2667.         -3894.         19459.         19600.      70051792.      70051792.
  398      33        2           -136.         12869.          3496.             0.          2035.         -3943.         14321.         14424.      51554288.      51554288.
  399      34        2           -312.         12513.          3400.             0.          1985.         -3988.         13599.         13697.      48954684.      48954684.
  400      35        2           -500.         14679.          3983.             0.          2337.         -4042.         16456.         16575.      59243344.      59243344.
  401      36        2           -616.         16101.          4365.             0.          2572.         -4103.         18319.         18450.      65948168.      65948168.
  402      37        2           -687.         15553.          4218.             0.          2492.         -4160.         17416.         17541.      62697776.      62697776.
  403      38        2           -542.         19221.          5204.             0.          3090.         -4234.         22739.         22901.      81860464.      81860464.
  404      39        2           -862.         17538.          4751.             0.          2829.         -4300.         19955.         20097.      71839512.      71839512.
  405      40        2          -1492.         21794.          5896.             0.          3527.         -4382.         25342.         25522.      91232568.      91232568.
  406      41        2           -290.         19779.          5354.             0.          3211.         -4459.         23595.         23762.      84942440.      84942440.
  407      42        2           -442.         18390.          4980.             0.          2995.         -4529.         21396.         21546.      77024040.      77024040.
  408      43        2           -849.         15417.          4181.             0.          2519.         -4584.         16685.         16803.      60067568.      60067568.
  409      44        2          -1760.         13077.          3552.             0.          2144.         -4624.         12389.         12476.      44601404.      44601404.
  410      45        2           -792.          8090.          2211.             0.          1330.         -4645.          6195.          6238.      22302278.      22302278.
  411      46        2          -1473.         14143.          3838.             0.          2333.         -4689.         14152.         14251.      50947048.      50947048.
  412      47        2           -585.         13585.          3688.             0.          2248.         -4735.         14202.         14300.      51126356.      51126356.
  413      48        2           -493.          8079.          2208.             0.          1341.         -4756.          6379.          6423.      22965252.      22965252.
  414      49        2           -749.          8352.          2282.             0.          1391.         -4777.          6500.          6545.      23399568.      23399568.
  415      50        2           -524.           340.           128.             0.            57.         -5882.         -5882.         -5672.     -21174928.     -21174928.
  416      51        2           -369.         -1415.          -344.            -0.          -237.         -5857.         -8222.         -8279.     -29599860.     -29599860.
  417      52        2           -726.         -2623.          -669.            -0.          -441.         -5825.        -10284.        -10354.     -37020756.     -37020756.
  418      53        2           -310.         -1323.          -320.            -0.          -223.         -5800.         -7976.         -8031.     -28715170.     -28715170.
  419      54        2           -205.         -1534.          -376.            -0.          -260.         -5774.         -8149.         -8205.     -29338012.     -29338012.
  420      55        2           -336.         -4339.         -1130.            -0.          -736.         -5737.        -12279.        -12363.     -44205328.     -44205328.
  421      56        2           -257.         -7617.         -2011.            -0.         -1297.         -5685.        -16867.        -16981.     -60719992.     -60719992.
  422      57        2          -1794.         -4590.         -1198.            -0.          -784.         -5641.        -14006.        -14101.     -50421768.     -50421768.
  423      58        2          -1299.          -867.          -197.            -0.          -149.         -5615.         -8126.         -8181.     -29254870.     -29254870.
  424      59        2          -1742.         -2277.          -576.            -0.          -391.         -5583.        -10570.        -10640.     -38050212.     -38050212.
  425      60        2          -1406.         -1649.          -407.            -0.          -284.         -5554.         -9300.         -9362.     -33479898.     -33479898.
  426      61        2          -1984.         -1585.          -390.            -0.          -274.         -5527.         -9760.         -9825.     -35136388.     -35136388.
  427      62        2          -2018.          -789.          -176.            -0.          -137.         -4169.         -7290.         -7336.     -26242522.     -26242522.
  428      63        2          -1568.          1062.           322.             0.           184.         -4642.         -4642.         -4529.     -16711086.     -16711086.
  429      64        2          -1984.          3405.           952.             0.           593.         -4657.         -1691.         -1837.      -6086152.             0.
  430      65        2           -737.         -1672.          -413.            -0.          -292.         -4657.         -7771.         -7771.     -27974750.             0.
  431      66        2          -1225.           448.           157.             0.            78.         -4657.         -5199.         -5199.     -18714792.             0.
  432      67        2          -2380.           887.           275.             0.           155.         -4657.         -5720.         -5720.     -20593356.             0.
  433      68        2           -688.          1784.           516.             0.           313.         -4657.         -2732.         -2732.      -9835686.             0.
  434      69        2           -619.          5443.          1499.             0.           958.         -4657.          2624.          2624.       9447003.             0.
  435      70        2           -690.          1672.           486.             0.           295.         -4657.         -2894.         -2894.     -10416851.             0.
  436      71        2           -630.         -1753.          -435.            -0.          -310.         -4657.         -7785.         -7785.     -28026114.             0.
  437      72        2          -1163.         -3122.          -803.            -0.          -553.         -4657.        -10297.        -10297.     -37070540.             0.
  438      73        2           -837.         -1824.          -454.            -0.          -324.         -4657.         -8096.         -8096.     -29145790.             0.
  439      74        2          -2036.         -1905.          -476.            -0.          -339.         -4657.         -9413.         -9413.     -33886696.             0.
  440      75        2          -1863.          -971.          -225.            -0.          -173.         -4657.         -7889.         -7889.     -28399648.             0.
  441      76        2          -1232.           372.           136.             0.            67.         -4657.         -5314.         -5314.     -19129362.             0.
  442      77        2          -1480.          1429.           420.             0.           256.         -4657.         -4031.         -4031.     -14512295.             0.
  443      78        2          -2260.          2372.           674.             0.           426.         -4657.         -3445.         -3445.     -12402082.             0.
  444      79        2          -1639.         -2686.          -686.            -0.          -484.         -4657.        -10151.        -10151.     -36542656.             0.
  445      80        2          -2467.         -3375.          -871.            -0.          -609.         -4657.        -11979.        -11979.     -43123116.             0.
  446      81        2          -1932.         -4084.         -1062.            -0.          -739.         -4657.        -12474.        -12474.     -44905436.             0.
  447      82        2          -3157.         -6770.         -1784.            -0.         -1227.         -4657.        -17595.        -17595.     -63341156.             0.
  448      83        2          -1984.         -7155.         -1887.            -0.         -1300.         -4657.        -16983.        -16983.     -61139152.             0.
  449      84        2          -3002.         -6709.         -1768.            -0.         -1221.         -4657.        -17357.        -17357.     -62484060.             0.
  450      85        2          -2104.         -6537.         -1721.            -0.         -1193.         -4657.        -16212.        -16212.     -58364300.             0.
  451      86        2          -2570.         -7236.         -1909.            -0.         -1323.         -4657.        -17696.        -17696.     -63705080.             0.
  452      87        2           -583.         -4510.         -1176.            -0.          -826.         -4657.        -11753.        -11753.     -42309592.             0.
  453      88        2           -973.         -8321.         -2201.            -0.         -1528.         -4657.        -17679.        -17679.     -63645932.             0.
  454      89        2          -1556.        -10946.         -2907.            -0.         -2014.         -4657.        -22080.        -22080.     -79486528.             0.
  455      90        2           -938.         -5959.         -1566.            -0.         -1099.         -4657.        -14220.        -14220.     -51190824.             0.
  456      91        2          -3381.         -3573.          -924.            -0.          -660.         -4649.        -13188.        -13225.     -47477476.     -47477476.
  457      92        2          -2053.         -3641.          -943.            -0.          -674.         -4623.        -11933.        -12004.     -42960508.     -42960508.
  458      93        2          -3433.         -4933.         -1290.            -0.          -916.         -4591.        -15163.        -15253.     -54586128.     -54586128.
  459      94        2          -3588.         -6353.         -1672.            -0.         -1182.         -4554.        -17348.        -17450.     -62451668.     -62451668.
  460      95        2          -1863.         -1737.          -431.            -0.          -324.         -4534.         -8889.         -8941.     -31999008.     -31999008.
  461      96        2          -2950.         -2963.          -760.            -0.          -554.         -4509.        -11736.        -11805.     -42249500.     -42249500.
  462      97        2          -2777.         -2552.          -650.            -0.          -478.         -4485.        -10943.        -11007.     -39393252.     -39393252.
  463      98        2          -3726.          -674.          -145.            -0.          -126.         -4466.         -9137.         -9191.     -32892758.     -32892758.
  464      99        2          -1863.         -3474.          -898.            -0.          -653.         -4442.        -11330.        -11396.     -40787068.     -40787068.
  465     100        2          -4209.         -3441.          -889.            -0.          -648.         -4414.        -13602.        -13681.     -48966052.     -48966052.
  466     101        2          -2708.         -2370.          -601.            -0.          -167.            -0.         -5846.         -5916.     -21047218.     -21047218.
  467     102        2          -1038.         -1937.          -485.            -0.          -138.         -5119.         -8716.         -8847.     -31379354.     -31379354.
  468     103        2          -2536.         -1092.          -257.            -0.           -78.         -5059.         -9022.         -9157.     -32480758.     -32480758.
  469     104        2          -3588.           -23.            30.            -0.            -2.         -5002.         -8584.         -8712.     -30904148.     -30904148.
  470     105        2          -4071.          -864.          -196.            -0.           -63.         -4936.        -10129.        -10279.     -36466128.     -36466128.
  471     106        2          -4502.         -2750.          -703.            -0.          -201.         -4852.        -13008.        -13198.     -46827412.     -46827412.
  472     107        2          -4157.         -4501.         -1174.            -0.          -331.         -4755.        -14918.        -15135.     -53705716.     -53705716.
  473     108        2          -4726.         -4234.         -1102.            -0.          -313.         -4659.        -15034.        -15251.     -54121284.     -54121284.
  474     109        2          -4675.         -3718.          -963.            -0.          -277.         -4567.        -14201.        -14405.     -51122720.     -51122720.
  475     110        2          -4675.         -4348.         -1133.            -0.          -326.         -4473.        -14954.        -15167.     -53833580.     -53833580.
  476     111        2          -3346.         -4532.         -1182.            -0.          -342.         -4385.        -13788.        -13983.     -49635512.     -49635512.
  477     112        2           -869.           620.           203.             0.            47.         -4718.         -4718.         -4652.     -16984266.     -16984266.
  478     113        2          -3174.         -1241.          -297.            -0.           -95.         -4661.         -9468.         -9601.     -34084844.     -34084844.
  479     114        2          -2156.           527.           178.             0.            40.         -4623.         -6034.         -6118.     -21720718.     -21720718.
  480     115        2          -2087.          1512.           443.             0.           117.         -4594.         -4610.         -4674.     -16596654.     -16596654.
  481     116        2          -1880.           837.           261.             0.            65.         -4562.         -5278.         -5351.     -19001914.     -19001914.
  482     117        2          -3950.            -6.            35.            -0.            -0.         -4511.         -8433.         -8549.     -30360592.     -30360592.
  483     118        2          -3019.          -389.           -68.            -0.           -31.         -4463.         -7970.         -8079.     -28692628.     -28692628.
  484     119        2          -3157.          -516.          -103.            -0.           -41.         -4414.         -8230.         -8342.     -29628000.     -29628000.
  485     120        2          -4606.          -302.           -45.            -0.           -24.         -4358.         -9335.         -9461.     -33605188.     -33605188.
  486     121        2          -3036.          -514.          -102.            -0.           -41.         -4310.         -8004.         -8111.     -28812942.     -28812942.
  487     122        2          -3864.         -2757.          -705.            -0.          -222.         -4241.        -11789.        -11946.     -42440956.     -42440956.
  488     123        2          -3346.         -1973.          -494.            -0.          -160.         -4181.        -10154.        -10289.     -36555996.     -36555996.
  489     124        2          -3605.         -2772.          -709.            -0.          -226.         -4115.        -11427.        -11578.     -41138660.     -41138660.
  490     125        2          -1166.           498.           170.             0.            41.         -4087.         -4544.         -4604.     -16359752.     -16359752.
  491     126        2          -1247.           838.           261.             0.            69.         -4063.         -4142.         -4196.     -14910567.     -14910567.
  492     127        2          -2294.           848.           264.             0.            70.         -4034.         -5146.         -5212.     -18524548.     -18524548.
  493     128        2          -5037.         -1913.          -478.            -0.          -160.         -3969.        -11557.        -11706.     -41606596.     -41606596.
  494     129        2          -1828.         -1614.          -398.            -0.          -135.         -3962.         -7938.         -8040.     -28575780.     -28575780.
  495     130        2          -2001.         -8049.         -2128.            -0.          -679.         -3868.        -16724.        -16938.     -60207496.     -60207496.
  496     131        2          -4244.        -10645.         -2826.            -0.          -903.         -3743.        -22360.        -22644.     -80494952.     -80494952.
  497     132        2          -5434.        -10490.         -2784.            -0.          -895.         -3613.        -23215.        -23509.     -83574792.     -83574792.
  498     133        2          -5210.        -12134.         -3226.            -0.         -1041.         -3472.        -25083.        -25398.     -90297480.     -90297480.
  499     134        2          -2915.         -7222.         -1905.            -0.          -623.         -3381.        -16046.        -16247.     -57765868.     -57765868.
  500     135        2          -1742.         -3641.          -943.            -0.          -316.         -3324.         -9966.        -10090.     -35878872.     -35878872.
  501     136        2          -2053.         -4763.         -1244.            -0.          -415.         -3260.        -11735.        -11880.     -42246604.     -42246604.
  502     137        2          -2156.         -4590.         -1198.            -0.          -402.         -3197.        -11543.        -11685.     -41554076.     -41554076.
  503     138        2          -4278.         -4989.         -1305.            -0.          -440.         -3120.        -14132.        -14305.     -50874476.     -50874476.
  504     139        2          -4537.         -5775.         -1516.            -0.          -512.         -3037.        -15377.        -15565.     -55357968.     -55357968.
  505     140        2          -5158.         -5545.         -1455.            -0.          -494.         -2953.        -15605.        -15794.     -56176600.     -56176600.
  506     141        2          -3260.         -2791.          -714.            -0.          -250.         -2899.         -9915.        -10034.     -35693412.     -35693412.
  507     142        2          -4364.         -3898.         -1012.            -0.          -351.         -2833.        -12458.        -12608.     -44850508.     -44850508.
  508     143        2          -1794.          -643.          -137.            -0.           -58.         -2803.         -5435.         -5499.     -19564256.     -19564256.
  509     144        2          -2087.         -1189.          -283.            -0.          -108.         -2769.         -6437.         -6514.     -23173386.     -23173386.
  510     145        2          -3622.         -4163.         -1083.            -0.          -381.         -2707.        -11956.        -12098.     -43042120.     -43042120.
  511     146        2           -618.         -1270.          -305.            -0.          -117.         -2680.         -4989.         -5048.     -17960266.     -17960266.
  512     147        2           -745.           521.           176.             0.            48.         -2977.         -2977.         -2919.     -10718470.     -10718470.
  513     148        2          -5468.         -4204.         -1094.            -0.          -391.         -2908.        -14065.        -14228.     -50632388.     -50632388.
  514     149        2          -6158.         -4798.         -1254.            -0.          -448.         -2828.        -15486.        -15666.     -55750184.     -55750184.
  515     150        2          -6106.         -6080.         -1598.            -0.          -571.         -2741.        -17097.        -17294.     -61547464.     -61547464.
  516     151        2          -3191.         -5885.         -1546.            -0.          -555.         -2670.        -13848.        -14007.     -49851636.     -49851636.
  517     152        2          -5503.         -5070.         -1327.            -0.          -481.         -2595.        -14975.        -15146.     -53910676.     -53910676.
  518     153        2          -4571.         -6772.         -1784.            -0.          -645.         -2513.        -16286.        -16471.     -58629680.     -58629680.
  519     154        2          -5520.         -7040.         -1856.            -0.          -674.         -2425.        -17515.        -17714.     -63054676.     -63054676.
  520     155        2          -5365.         -7306.         -1928.            -0.          -703.         -2337.        -17639.        -17837.     -63499232.     -63499232.
  521     156        2          -5900.         -9156.         -2425.            -0.          -885.         -2236.        -20602.        -20833.     -74167128.     -74167128.
  522     157        2          -5261.         -9689.         -2569.            -0.          -941.         -2134.        -20594.        -20824.     -74138136.     -74138136.
  523     158        2          -4157.         -9731.         -2580.            -0.          -950.         -2038.        -19456.        -19672.     -70041360.     -70041360.
  524     159        2          -2829.         -7799.         -2061.            -0.          -765.         -1962.        -15416.        -15586.     -55497328.     -55497328.
  525     160        2          -3795.         -7487.         -1977.            -0.          -738.         -1885.        -15881.        -16056.     -57172008.     -57172008.
  526     161        2          -5744.         -8353.         -2209.            -0.          -827.         -1794.        -18927.        -19135.     -68137952.     -68137952.
  527     162        2          -5002.         -9114.         -2414.            -0.          -907.         -1701.        -19139.        -19348.     -68900400.     -68900400.
  528     163        2          -2553.         -5211.         -1365.            -0.          -521.         -1646.        -11296.        -11419.     -40666140.     -40666140.
  529     164        2          -6038.         -4227.         -1100.            -0.          -425.         -1582.        -13372.        -13516.     -48138704.     -48138704.
  530     165        2          -3864.         -4582.         -1196.            -0.          -463.         -1527.        -11631.        -11756.     -41870212.     -41870212.
  531     166        2             -0.         -2089.          -525.            -0.          -212.         -1505.         -4332.         -4378.     -15593838.     -15593838.
  532     167        2          -5710.         -7248.         -1912.            -0.          -739.         -1427.        -17037.        -17218.     -61331532.     -61331532.
  533     168        2          -1037.         -5197.         -1361.            -0.          -532.         -1381.         -9508.         -9609.     -34228340.     -34228340.
  534     169        2          -1625.         -1981.          -496.            -0.          -204.         -1354.         -5660.         -5720.     -20375442.     -20375442.
  535     170        2          -5710.         -6149.         -1617.            -0.          -635.         -1284.        -15395.        -15557.     -55422100.     -55422100.
  536     171        2          -5968.         -8747.         -2315.            -0.          -908.         -1197.        -19135.        -19336.     -68886824.     -68886824.
  537     172        2          -5589.         -8715.         -2307.            -0.          -909.         -1111.        -18630.        -18825.     -67069236.     -67069236.
