statid;timeobs;radiation_mean(W/m^2);label
610900;2010040601;0;1100
610900;2010040602;0;1100
610900;2010040603;0;1100
610900;2010040604;0;1100
610900;2010040605;1;1100
610900;2010040606;23;1100
610900;2010040607;71;1100
610900;2010040608;124;1100
610900;2010040609;207;1100
610900;2010040610;425;1100
610900;2010040611;428;1100
610900;2010040612;615;1100
610900;2010040613;387;1100
610900;2010040614;155;1100
610900;2010040615;198;1100
610900;2010040616;222;1100
610900;2010040617;152;1100
610900;2010040618;23;1100
610900;2010040619;1;1100
610900;2010040620;0;1100
610900;2010040621;0;1100
610900;2010040622;0;1100
610900;2010040623;0;1100
610900;2010040700;0;1100
610900;2010040701;0;1100
610900;2010040702;0;1100
610900;2010040703;0;1100
610900;2010040704;0;1100
610900;2010040705;4;1100
610900;2010040706;70;1100
610900;2010040707;208;1100
610900;2010040708;356;1100
610900;2010040709;468;1100
610900;2010040710;575;1100
610900;2010040711;551;1100
610900;2010040712;617;1100
610900;2010040713;624;1100
610900;2010040714;525;1100
610900;2010040715;427;1100
610900;2010040716;333;1100
610900;2010040717;166;1100
610900;2010040718;33;1100
610900;2010040719;1;1100
610900;2010040720;0;1100
610900;2010040721;0;1100
610900;2010040722;0;1100
610900;2010040723;0;1100
610900;2010040800;0;1100
610900;2010040801;0;1100
610900;2010040802;0;1100
610900;2010040803;0;1100
610900;2010040804;0;1100
610900;2010040805;1;1100
610900;2010040806;25;1100
610900;2010040807;59;1100
610900;2010040808;161;1100
610900;2010040809;198;1100
610900;2010040810;252;1100
610900;2010040811;378;1100
610900;2010040812;280;1100
610900;2010040813;465;1100
610900;2010040814;546;1100
610900;2010040815;502;1100
610900;2010040816;379;1100
610900;2010040817;216;1100
610900;2010040818;64;1100
610900;2010040819;2;1100
610900;2010040820;0;1100
610900;2010040821;0;1100
610900;2010040822;0;1100
610900;2010040823;0;1100
610900;2010040900;0;1100
610900;2010040901;0;1100
610900;2010040902;0;1100
610900;2010040903;0;1100
610900;2010040904;0;1100
610900;2010040905;2;1100
610900;2010040906;42;1100
610900;2010040907;111;1100
610900;2010040908;187;1100
610900;2010040909;297;1100
610900;2010040910;268;1100
610900;2010040911;218;1100
610900;2010040912;233;1100
610900;2010040913;283;1100
610900;2010040914;393;1100
610900;2010040915;440;1100
610900;2010040916;395;1100
610900;2010040917;202;1100
610900;2010040918;58;1100
610900;2010040919;2;1100
610900;2010040920;0;1100
610900;2010040921;0;1100
610900;2010040922;0;1100
610900;2010040923;0;1100
610900;2010041000;0;1100
610900;2010041001;0;1100
610900;2010041002;0;1100
610900;2010041003;0;1100
610900;2010041004;0;1100
610900;2010041005;6;1100
610900;2010041006;89;1100
610900;2010041007;238;1100
610900;2010041008;396;1100
610900;2010041009;532;1100
610900;2010041010;632;1100
610900;2010041011;696;1100
610900;2010041012;618;1100
610900;2010041013;672;1100
610900;2010041014;636;1100
610900;2010041015;511;1100
610900;2010041016;368;1100
610900;2010041017;158;1100
610900;2010041018;47;1100
610900;2010041019;2;1100
610900;2010041020;0;1100
610900;2010041021;0;1100
610900;2010041022;0;1100
610900;2010041023;0;1100
610900;2010041100;0;1100
610900;2010041101;0;1100
610900;2010041102;0;1100
610900;2010041103;0;1100
610900;2010041104;0;1100
610900;2010041105;1;1100
610900;2010041106;19;1100
610900;2010041107;82;1100
610900;2010041108;221;1100
610900;2010041109;247;1100
610900;2010041110;491;1100
610900;2010041111;327;1100
610900;2010041112;409;1100
610900;2010041113;558;1100
610900;2010041114;586;1100
610900;2010041115;475;1100
610900;2010041116;333;1100
610900;2010041117;130;1100
610900;2010041118;60;1100
610900;2010041119;4;1100
610900;2010041120;0;1100
610900;2010041121;0;1100
610900;2010041122;0;1100
610900;2010041123;0;1100
610900;2010041200;0;1100
610900;2010041201;0;1100
610900;2010041202;0;1100
610900;2010041203;0;1100
610900;2010041204;0;1100
610900;2010041205;8;1100
610900;2010041206;69;1100
610900;2010041207;212;1100
610900;2010041208;393;1100
610900;2010041209;534;1100
610900;2010041210;618;1100
610900;2010041211;697;1100
610900;2010041212;719;1100
610900;2010041213;698;1100
610900;2010041214;631;1100
610900;2010041215;521;1100
610900;2010041216;364.1;1000
610900;2010041217;220;1100
610900;2010041218;69;1100
610900;2010041219;3;1100
610900;2010041220;0;1100
610900;2010041221;0;1100
610900;2010041222;0;1100
610900;2010041223;0;1100
610900;2010041300;0;1100
610900;2010041301;0;1100
610900;2010041302;0;1100
610900;2010041303;0;1100
610900;2010041304;0;1100
610900;2010041305;14;1100
610900;2010041306;87;1100
610900;2010041307;167;1100
610900;2010041308;240;1100
610900;2010041309;426;1100
610900;2010041310;644;1100
610900;2010041311;703;1100
610900;2010041312;716;1100
610900;2010041313;680;1100
610900;2010041314;532;1100
610900;2010041315;525;1100
610900;2010041316;384;1100
610900;2010041317;234;1100
610900;2010041318;70;1100
610900;2010041319;5;1100
610900;2010041320;0;1100
610900;2010041321;0;1100
610900;2010041322;0;1100
610900;2010041323;0;1100
610900;2010041400;0;1100
610900;2010041401;0;1100
610900;2010041402;0;1100
610900;2010041403;0;1100
610900;2010041404;0;1100
610900;2010041405;13;1100
610900;2010041406;106;1100
610900;2010041407;260;1100
610900;2010041408;414;1100
610900;2010041409;555;1100
610900;2010041410;659;1100
610900;2010041411;718;1100
610900;2010041412;718;1100
610900;2010041413;715;1100
610900;2010041414;650;1100
610900;2010041415;542;1100
610900;2010041416;403;1100
610900;2010041417;243;1100
610900;2010041418;74;1100
610900;2010041419;5;1100
610900;2010041420;0;1100
610900;2010041421;0;1100
610900;2010041422;0;1100
610900;2010041423;0;1100
610900;2010041500;0;1100
610900;2010041501;0;1100
610900;2010041502;0;1100
610900;2010041503;0;1100
610900;2010041504;0;1100
610900;2010041505;14;1100
610900;2010041506;113;1100
610900;2010041507;266;1100
610900;2010041508;416;1100
610900;2010041509;558;1100
610900;2010041510;661;1100
610900;2010041511;719;1100
610900;2010041512;691;1100
610900;2010041513;584;1100
610900;2010041514;487;1100
610900;2010041515;514;1100
610900;2010041516;339;1100
610900;2010041517;186;1100
610900;2010041518;29;1100
610900;2010041519;1;1100
610900;2010041520;0;1100
610900;2010041521;0;1100
610900;2010041522;0;1100
610900;2010041523;0;1100
610900;2010041600;0;1100
610900;2010041601;0;1100
610900;2010041602;0;1100
610900;2010041603;0;1100
610900;2010041604;0;1100
610900;2010041605;22;1100
610900;2010041606;128;1100
610900;2010041607;272;1100
610900;2010041608;435;1100
610900;2010041609;569;1100
610900;2010041610;675;1100
610900;2010041611;736;1100
610900;2010041612;752;1100
610900;2010041613;727;1100
610900;2010041614;652;1100
610900;2010041615;552;1100
610900;2010041616;412;1100
610900;2010041617;290;1100
610900;2010041618;113;1100
610900;2010041619;9;1100
610900;2010041620;0;1100
610900;2010041621;0;1100
610900;2010041622;0;1100
610900;2010041623;0;1100
610900;2010041700;0;1100
610900;2010041701;0;1100
610900;2010041702;0;1100
610900;2010041703;0;1100
610900;2010041704;0;1100
610900;2010041705;7;1100
610900;2010041706;57;1100
610900;2010041707;96;1100
610900;2010041708;130;1100
610900;2010041709;229;1100
610900;2010041710;396;1100
610900;2010041711;535;1100
610900;2010041712;626;1100
610900;2010041713;593;1100
610900;2010041714;318;1100
610900;2010041715;166;1100
610900;2010041716;109;1100
610900;2010041717;48;1100
610900;2010041718;26;1100
610900;2010041719;1;1100
610900;2010041720;0;1100
610900;2010041721;0;1100
610900;2010041722;0;1100
610900;2010041723;0;1100
610900;2010041800;0;1100
610900;2010041801;0;1100
610900;2010041802;0;1100
610900;2010041803;0;1100
610900;2010041804;0;1100
610900;2010041805;11;1100
610900;2010041806;69;1100
610900;2010041807;151;1100
610900;2010041808;367;1100
610900;2010041809;494;1100
610900;2010041810;645;1100
610900;2010041811;289;1100
610900;2010041812;394;1100
610900;2010041813;724;1100
610900;2010041814;585;1100
610900;2010041815;540;1100
610900;2010041816;409;1100
610900;2010041817;217;1100
610900;2010041818;101;1100
610900;2010041819;9;1100
610900;2010041820;0;1100
610900;2010041821;0;1100
610900;2010041822;0;1100
610900;2010041823;0;1100
610900;2010041900;0;1100
610900;2010041901;0;1100
610900;2010041902;0;1100
610900;2010041903;0;1100
610900;2010041904;0;1100
610900;2010041905;25;1100
610900;2010041906;142;1100
610900;2010041907;302;1100
610900;2010041908;367;1100
610900;2010041909;531;1100
610900;2010041910;545;1100
610900;2010041911;711;1100
610900;2010041912;680;1100
610900;2010041913;569;1100
610900;2010041914;494;1100
610900;2010041915;339;1100
610900;2010041916;163;1100
610900;2010041917;85;1100
610900;2010041918;84;1100
610900;2010041919;5;1100
610900;2010041920;0;1100
610900;2010041921;0;1100
610900;2010041922;0;1100
610900;2010041923;0;1100
610900;2010042000;0;1100
610900;2010042001;0;1100
610900;2010042002;0;1100
610900;2010042003;0;1100
610900;2010042004;0;1100
610900;2010042005;15;1100
610900;2010042006;74;1100
610900;2010042007;106;1100
610900;2010042008;143;1100
610900;2010042009;199;1100
610900;2010042010;141;1100
610900;2010042011;76;1100
610900;2010042012;65;1100
610900;2010042013;69;1100
610900;2010042014;540;1100
610900;2010042015;251;1100
610900;2010042016;168;1100
610900;2010042017;113;1100
610900;2010042018;68;1100
610900;2010042019;5;1100
610900;2010042020;0;1100
610900;2010042021;0;1100
610900;2010042022;0;1100
610900;2010042023;0;1100
610900;2010042100;0;1100
610900;2010042101;0;1100
610900;2010042102;0;1100
610900;2010042103;0;1100
610900;2010042104;0;1100
610900;2010042105;11;1100
610900;2010042106;44;1100
610900;2010042107;131;1100
610900;2010042108;124;1100
610900;2010042109;271;1100
610900;2010042110;356;1100
610900;2010042111;344;1100
610900;2010042112;630;1100
610900;2010042113;447;1100
610900;2010042114;361;1100
610900;2010042115;345;1100
610900;2010042116;244;1100
610900;2010042117;299;1100
610900;2010042118;90;1100
610900;2010042119;12;1100
610900;2010042120;0;1100
610900;2010042121;0;1100
610900;2010042122;0;1100
610900;2010042123;0;1100
610900;2010042200;0;1100
610900;2010042201;0;1100
610900;2010042202;0;1100
610900;2010042203;0;1100
610900;2010042204;0;1100
610900;2010042205;38;1100
610900;2010042206;153;1100
610900;2010042207;303;1100
610900;2010042208;396;1100
610900;2010042209;505;1100
610900;2010042210;566;1100
610900;2010042211;471;1100
610900;2010042212;624;1100
610900;2010042213;468;1100
610900;2010042214;450;1100
610900;2010042215;249;1100
610900;2010042216;315;1100
610900;2010042217;261;1100
610900;2010042218;87;1100
610900;2010042219;14;1100
610900;2010042220;0;1100
610900;2010042221;0;1100
610900;2010042222;0;1100
610900;2010042223;0;1100
610900;2010042300;0;1100
610900;2010042301;0;1100
610900;2010042302;0;1100
610900;2010042303;0;1100
610900;2010042304;0;1100
610900;2010042305;14;1100
610900;2010042306;96;1100
610900;2010042307;140;1100
610900;2010042308;315;1100
610900;2010042309;533;1100
610900;2010042310;657;1100
610900;2010042311;578;1100
610900;2010042312;366;1100
610900;2010042313;336;1100
610900;2010042314;186;1100
610900;2010042315;133;1100
610900;2010042316;111;1100
610900;2010042317;97;1100
610900;2010042318;37;1100
610900;2010042319;4;1100
610900;2010042320;0;1100
610900;2010042321;0;1100
610900;2010042322;0;1100
610900;2010042323;0;1100
610900;2010042400;0;1100
610900;2010042401;0;1100
610900;2010042402;0;1100
610900;2010042403;0;1100
610900;2010042404;1;1100
610900;2010042405;50;1100
610900;2010042406;134;1100
610900;2010042407;272;1100
610900;2010042408;436;1100
610900;2010042409;586;1100
610900;2010042410;632;1100
610900;2010042411;682;1100
610900;2010042412;684;1100
610900;2010042413;736;1100
610900;2010042414;651;1100
610900;2010042415;516;1100
610900;2010042416;421;1100
610900;2010042417;263;1100
610900;2010042418;78;1100
610900;2010042419;9;1100
610900;2010042420;0;1100
610900;2010042421;0;1100
610900;2010042422;0;1100
610900;2010042423;0;1100
610900;2010042500;0;1100
610900;2010042501;0;1100
610900;2010042502;0;1100
610900;2010042503;0;1100
610900;2010042504;0;1100
610900;2010042505;32;1100
610900;2010042506;83;1100
610900;2010042507;283;1100
610900;2010042508;384;1100
610900;2010042509;498;1100
610900;2010042510;642;1100
610900;2010042511;741;1100
610900;2010042512;734;1100
610900;2010042513;734;1100
610900;2010042514;666;1100
610900;2010042515;565;1100
610900;2010042516;352;1100
610900;2010042517;265;1100
610900;2010042518;75;1100
610900;2010042519;15;1100
610900;2010042520;0;1100
610900;2010042521;0;1100
610900;2010042522;0;1100
610900;2010042523;0;1100
610900;2010042600;0;1100
610900;2010042601;0;1100
610900;2010042602;0;1100
610900;2010042603;0;1100
610900;2010042604;0;1100
610900;2010042605;3;1100
610900;2010042606;20;1100
610900;2010042607;45;1100
610900;2010042608;73;1100
610900;2010042609;31;1100
610900;2010042610;50;1100
610900;2010042611;34;1100
610900;2010042612;66;1100
610900;2010042613;90;1100
610900;2010042614;110;1100
610900;2010042615;122;1100
610900;2010042616;144;1100
610900;2010042617;97;1100
610900;2010042618;90;1100
610900;2010042619;28;1100
610900;2010042620;0;1100
610900;2010042621;0;1100
610900;2010042622;0;1100
610900;2010042623;0;1100
610900;2010042700;0;1100
610900;2010042701;0;1100
610900;2010042702;0;1100
610900;2010042703;0;1100
610900;2010042704;0;1100
610900;2010042705;16;1100
610900;2010042706;81;1100
610900;2010042707;289;1100
610900;2010042708;285;1100
610900;2010042709;488;1100
610900;2010042710;588;1100
610900;2010042711;513;1100
610900;2010042712;747;1100
610900;2010042713;717;1100
610900;2010042714;658;1100
610900;2010042715;591;1100
610900;2010042716;439;1100
610900;2010042717;307;1100
610900;2010042718;134;1100
610900;2010042719;20;1100
610900;2010042720;0;1100
610900;2010042721;0;1100
610900;2010042722;0;1100
610900;2010042723;0;1100
610900;2010042800;0;1100
610900;2010042801;0;1100
610900;2010042802;0;1100
610900;2010042803;0;1100
610900;2010042804;2;1100
610900;2010042805;72;1100
610900;2010042806;101;1100
610900;2010042807;279;1100
610900;2010042808;429;1100
610900;2010042809;558;1100
610900;2010042810;702;1100
610900;2010042811;751;1100
610900;2010042812;465;1100
610900;2010042813;401;1100
610900;2010042814;274;1100
610900;2010042815;205;1100
610900;2010042816;162;1100
610900;2010042817;128;1100
610900;2010042818;90;1100
610900;2010042819;14;1100
610900;2010042820;0;1100
610900;2010042821;0;1100
610900;2010042822;0;1100
610900;2010042823;0;1100
610900;2010042900;0;1100
610900;2010042901;0;1100
610900;2010042902;0;1100
610900;2010042903;0;1100
610900;2010042904;0;1100
610900;2010042905;19;1100
610900;2010042906;87;1100
610900;2010042907;107;1100
610900;2010042908;291;1100
610900;2010042909;409;1100
610900;2010042910;443;1100
610900;2010042911;579;1100
610900;2010042912;735;1100
610900;2010042913;668;1100
610900;2010042914;579;1100
610900;2010042915;463;1100
610900;2010042916;315;1100
610900;2010042917;153;1100
610900;2010042918;63;1100
610900;2010042919;10;1100
610900;2010042920;0;1100
610900;2010042921;0;1100
610900;2010042922;0;1100
610900;2010042923;0;1100
610900;2010043000;0;1100
610900;2010043001;0;1100
610900;2010043002;0;1100
610900;2010043003;0;1100
610900;2010043004;0;1100
610900;2010043005;3;1100
610900;2010043006;4;1100
610900;2010043007;26;1100
610900;2010043008;66;1100
610900;2010043009;95;1100
610900;2010043010;214;1100
610900;2010043011;182;1100
610900;2010043012;172;1100
610900;2010043013;87;1100
610900;2010043014;86;1100
610900;2010043015;62;1100
610900;2010043016;70;1100
610900;2010043017;88;1100
610900;2010043018;68;1100
610900;2010043019;13;1100
610900;2010043020;0;1100
610900;2010043021;0;1100
610900;2010043022;0;1100
610900;2010043023;0;1100
610900;2006050100;0;1100
610900;2006050101;0;1100
610900;2006050102;0;1100
610900;2006050103;0;1100
610900;2006050104;1;1100
610900;2006050105;49;1100
610900;2006050106;158;1100
610900;2006050107;300;1100
610900;2006050108;474;1100
610900;2006050109;552;1100
610900;2006050110;570;1100
610900;2006050111;687;1100
610900;2006050112;738;1100
610900;2006050113;743;1100
610900;2006050114;690;1100
610900;2006050115;494;1100
610900;2006050116;393;1100
610900;2006050117;226;1100
610900;2006050118;63;1100
610900;2006050119;16;1100
610900;2006050120;0;1100
610900;2006050121;0;1100
610900;2006050122;0;1100
610900;2006050123;0;1100
610900;2006050200;0;1100
610900;2006050201;0;1100
610900;2006050202;0;1100
610900;2006050203;0;1100
610900;2006050204;0;1100
610900;2006050205;4;1100
610900;2006050206;22;1100
610900;2006050207;94;1100
610900;2006050208;303;1100
610900;2006050209;544;1100
610900;2006050210;497;1100
610900;2006050211;680;1100
610900;2006050212;782;1100
610900;2006050213;765;1100
610900;2006050214;677;1100
610900;2006050215;600;1100
610900;2006050216;484;1100
610900;2006050217;316;1100
610900;2006050218;149;1100
610900;2006050219;31;1100
610900;2006050220;0;1100
610900;2006050221;0;1100
610900;2006050222;0;1100
610900;2006050223;0;1100
610900;2006050300;0;1100
610900;2006050301;0;1100
610900;2006050302;0;1100
610900;2006050303;0;1100
610900;2006050304;2;1100
610900;2006050305;36;1100
610900;2006050306;131;1100
610900;2006050307;293;1100
610900;2006050308;432;1100
610900;2006050309;608;1100
610900;2006050310;704;1100
610900;2006050311;785;1100
610900;2006050312;790;1100
610900;2006050313;757;1100
610900;2006050314;687;1100
610900;2006050315;580;1100
610900;2006050316;447;1100
610900;2006050317;295;1100
610900;2006050318;140;1100
610900;2006050319;41;1100
610900;2006050320;1;1100
610900;2006050321;0;1100
610900;2006050322;0;1100
610900;2006050323;0;1100
610900;2006050400;0;1100
610900;2006050401;0;1100
610900;2006050402;0;1100
610900;2006050403;0;1100
610900;2006050404;4;1100
610900;2006050405;61;1100
610900;2006050406;175;1100
610900;2006050407;329;1100
610900;2006050408;480;1100
610900;2006050409;600;1100
610900;2006050410;696;1100
610900;2006050411;760;1100
610900;2006050412;782;1100
610900;2006050413;767;1100
610900;2006050414;684;1100
610900;2006050415;594;1100
610900;2006050416;455;1100
610900;2006050417;303;1100
610900;2006050418;151;1100
610900;2006050419;35;1100
610900;2006050420;1;1100
610900;2006050421;0;1100
610900;2006050422;0;1100
610900;2006050423;0;1100
610900;2006050500;0;1100
610900;2006050501;0;1100
610900;2006050502;0;1100
610900;2006050503;0;1100
610900;2006050504;3;1100
610900;2006050505;58;1100
610900;2006050506;181;1100
610900;2006050507;334;1100
610900;2006050508;482;1100
610900;2006050509;604;1100
610900;2006050510;695;1100
610900;2006050511;752;1100
610900;2006050512;774;1100
610900;2006050513;771;1100
610900;2006050514;708;1100
610900;2006050515;590;1100
610900;2006050516;447;1100
610900;2006050517;291;1100
610900;2006050518;145;1100
610900;2006050519;36;1100
610900;2006050520;1;1100
610900;2006050521;0;1100
610900;2006050522;0;1100
610900;2006050523;0;1100
610900;2006050600;0;1100
610900;2006050601;0;1100
610900;2006050602;0;1100
610900;2006050603;0;1100
610900;2006050604;3;1100
610900;2006050605;49;1100
610900;2006050606;153;1100
610900;2006050607;296;1100
610900;2006050608;439;1100
610900;2006050609;553;1100
610900;2006050610;641;1100
610900;2006050611;692;1100
610900;2006050612;707;1100
610900;2006050613;705;1100
610900;2006050614;635;1100
610900;2006050615;518;1100
610900;2006050616;377;1100
610900;2006050617;243;1100
610900;2006050618;121;1100
610900;2006050619;32;1100
610900;2006050620;1;1100
610900;2006050621;0;1100
610900;2006050622;0;1100
610900;2006050623;0;1100
610900;2006050700;0;1100
610900;2006050701;0;1100
610900;2006050702;0;1100
610900;2006050703;0;1100
610900;2006050704;3;1100
610900;2006050705;53;1100
610900;2006050706;158;1100
610900;2006050707;296;1100
610900;2006050708;430;1100
610900;2006050709;549;1100
610900;2006050710;637;1100
610900;2006050711;695;1100
610900;2006050712;727;1100
610900;2006050713;700;1100
610900;2006050714;629;1100
610900;2006050715;534;1100
610900;2006050716;412;1100
610900;2006050717;273;1100
610900;2006050718;139;1100
610900;2006050719;36;1100
610900;2006050720;2;1100
610900;2006050721;0;1100
610900;2006050722;0;1100
610900;2006050723;0;1100
610900;2006050800;0;1100
610900;2006050801;0;1100
610900;2006050802;0;1100
610900;2006050803;0;1100
610900;2006050804;4;1100
610900;2006050805;66;1100
610900;2006050806;190;1100
610900;2006050807;342;1100
610900;2006050808;494;1100
610900;2006050809;625;1100
610900;2006050810;711;1100
610900;2006050811;770;1100
610900;2006050812;791;1100
610900;2006050813;771;1100
610900;2006050814;708;1100
610900;2006050815;596;1100
610900;2006050816;459;1100
610900;2006050817;306;1100
610900;2006050818;167;1100
610900;2006050819;45;1100
610900;2006050820;2;1100
610900;2006050821;0;1100
610900;2006050822;0;1100
610900;2006050823;0;1100
610900;2006050900;0;1100
610900;2006050901;0;1100
610900;2006050902;0;1100
610900;2006050903;0;1100
610900;2006050904;6;1100
610900;2006050905;85;1100
610900;2006050906;225;1100
610900;2006050907;386;1100
610900;2006050908;541;1100
610900;2006050909;668;1100
610900;2006050910;758;1100
610900;2006050911;813;1100
610900;2006050912;830;1100
610900;2006050913;801;1100
610900;2006050914;733;1100
610900;2006050915;628;1100
610900;2006050916;489;1100
610900;2006050917;338;1100
610900;2006050918;183;1100
610900;2006050919;49;1100
610900;2006050920;3;1100
610900;2006050921;0;1100
610900;2006050922;0;1100
610900;2006050923;0;1100
610900;2006051000;0;1100
610900;2006051001;0;1100
610900;2006051002;0;1100
610900;2006051003;0;1100
610900;2006051004;6;1100
610900;2006051005;80;1100
610900;2006051006;211;1100
610900;2006051007;363;1100
610900;2006051008;513;1100
610900;2006051009;637;1100
610900;2006051010;716;1100
610900;2006051011;788;1100
610900;2006051012;618;1100
610900;2006051013;373;1100
610900;2006051014;377;1100
610900;2006051015;616;1100
610900;2006051016;238;1100
610900;2006051017;190;1100
610900;2006051018;75;1100
610900;2006051019;37;1100
610900;2006051020;2;1100
610900;2006051021;0;1100
610900;2006051022;0;1100
610900;2006051023;0;1100
610900;2006051100;0;1100
610900;2006051101;0;1100
610900;2006051102;0;1100
610900;2006051103;0;1100
610900;2006051104;8;1100
610900;2006051105;82;1100
610900;2006051106;213;1100
610900;2006051107;373;1100
610900;2006051108;523;1100
610900;2006051109;652;1100
610900;2006051110;735;1100
610900;2006051111;797;1100
610900;2006051112;816;1100
610900;2006051113;798;1100
610900;2006051114;732;1100
610900;2006051115;632;1100
610900;2006051116;492;1100
610900;2006051117;340;1100
610900;2006051118;185;1100
610900;2006051119;53;1100
610900;2006051120;3;1100
610900;2006051121;0;1100
610900;2006051122;0;1100
610900;2006051123;0;1100
610900;2006051200;0;1100
610900;2006051201;0;1100
610900;2006051202;0;1100
610900;2006051203;0;1100
610900;2006051204;7;1100
610900;2006051205;80;1100
610900;2006051206;228;1100
610900;2006051207;318;1100
610900;2006051208;478;1100
610900;2006051209;615;1100
610900;2006051210;710;1100
610900;2006051211;756;1100
610900;2006051212;804;1100
610900;2006051213;773;1100
610900;2006051214;710;1100
610900;2006051215;603;1100
610900;2006051216;474;1100
610900;2006051217;324;1100
610900;2006051218;171;1100
610900;2006051219;52;1100
610900;2006051220;3;1100
610900;2006051221;0;1100
610900;2006051222;0;1100
610900;2006051223;0;1100
610900;2006051300;0;1100
610900;2006051301;0;1100
610900;2006051302;0;1100
610900;2006051303;0;1100
610900;2006051304;4;1100
610900;2006051305;29;1100
610900;2006051306;113;1100
610900;2006051307;232;1100
610900;2006051308;233;1100
610900;2006051309;291;1100
610900;2006051310;228;1100
610900;2006051311;169;1100
610900;2006051312;238;1100
610900;2006051313;285;1100
610900;2006051314;112;1100
610900;2006051315;280;1100
610900;2006051316;138;1100
610900;2006051317;57;1100
610900;2006051318;28;1100
610900;2006051319;11;1100
610900;2006051320;3;1100
610900;2006051321;0;1100
610900;2006051322;0;1100
610900;2006051323;0;1100
610900;2006051400;0;1100
610900;2006051401;0;1100
610900;2006051402;0;1100
610900;2006051403;0;1100
610900;2006051404;10;1100
610900;2006051405;94;1100
610900;2006051406;245;1100
610900;2006051407;291;1100
610900;2006051408;373;1100
610900;2006051409;494;1100
610900;2006051410;589;1100
610900;2006051411;663;1100
610900;2006051412;626;1100
610900;2006051413;800;1100
610900;2006051414;691;1100
610900;2006051415;328;1100
610900;2006051416;391;1100
610900;2006051417;269;1100
610900;2006051418;161;1100
610900;2006051419;60;1100
610900;2006051420;4;1100
610900;2006051421;0;1100
610900;2006051422;0;1100
610900;2006051423;0;1100
610900;2006051500;0;1100
610900;2006051501;0;1100
610900;2006051502;0;1100
610900;2006051503;0;1100
610900;2006051504;14;1100
610900;2006051505;65;1100
610900;2006051506;96;1100
610900;2006051507;175;1100
610900;2006051508;197;1100
610900;2006051509;321;1100
610900;2006051510;394;1100
610900;2006051511;422;1100
610900;2006051512;307;1100
610900;2006051513;202;1100
610900;2006051514;154;1100
610900;2006051515;98;1100
610900;2006051516;106;1100
610900;2006051517;97;1100
610900;2006051518;68;1100
610900;2006051519;19;1100
610900;2006051520;0;1100
610900;2006051521;0;1100
610900;2006051522;0;1100
610900;2006051523;0;1100
610900;2006051600;0;1100
610900;2006051601;0;1100
610900;2006051602;0;1100
610900;2006051603;0;1100
610900;2006051604;1;1100
610900;2006051605;8;1100
610900;2006051606;30;1100
610900;2006051607;33;1100
610900;2006051608;52;1100
610900;2006051609;44;1100
610900;2006051610;75;1100
610900;2006051611;63;1100
610900;2006051612;99;1100
610900;2006051613;100;1100
610900;2006051614;67;1100
610900;2006051615;55;1100
610900;2006051616;41;1100
610900;2006051617;21;1100
610900;2006051618;11;1100
610900;2006051619;7;1100
610900;2006051620;1;1100
610900;2006051621;0;1100
610900;2006051622;0;1100
610900;2006051623;0;1100
610900;2006051700;0;1100
610900;2006051701;0;1100
610900;2006051702;0;1100
610900;2006051703;0;1100
610900;2006051704;3;1100
610900;2006051705;19;1100
610900;2006051706;40;1100
610900;2006051707;74;1100
610900;2006051708;144;1100
610900;2006051709;180;1100
610900;2006051710;243;1100
610900;2006051711;189;1100
610900;2006051712;194;1100
610900;2006051713;264;1100
610900;2006051714;171;1100
610900;2006051715;306;1100
610900;2006051716;175;1100
610900;2006051717;91;1100
610900;2006051718;74;1100
610900;2006051719;40;1100
610900;2006051720;4;1100
610900;2006051721;0;1100
610900;2006051722;0;1100
610900;2006051723;0;1100
610900;2006051800;0;1100
610900;2006051801;0;1100
610900;2006051802;0;1100
610900;2006051803;0;1100
610900;2006051804;1;1100
610900;2006051805;9;1100
610900;2006051806;19;1100
610900;2006051807;27;1100
610900;2006051808;28;1100
610900;2006051809;38;1100
610900;2006051810;64;1100
610900;2006051811;65;1100
610900;2006051812;171;1100
610900;2006051813;273;1100
610900;2006051814;466;1100
610900;2006051815;482;1100
610900;2006051816;307;1100
610900;2006051817;169;1100
610900;2006051818;83;1100
610900;2006051819;34;1100
610900;2006051820;3;1100
610900;2006051821;0;1100
610900;2006051822;0;1100
610900;2006051823;0;1100
610900;2006051900;0;1100
610900;2006051901;0;1100
610900;2006051902;0;1100
610900;2006051903;0;1100
610900;2006051904;4;1100
610900;2006051905;13;1100
610900;2006051906;28;1100
610900;2006051907;57;1100
610900;2006051908;149;1100
610900;2006051909;163;1100
610900;2006051910;358;1100
610900;2006051911;413;1100
610900;2006051912;289;1100
610900;2006051913;197;1100
610900;2006051914;125;1100
610900;2006051915;113;1100
610900;2006051916;79;1100
610900;2006051917;33;1100
610900;2006051918;11;1100
610900;2006051919;16;1100
610900;2006051920;1;1100
610900;2006051921;0;1100
610900;2006051922;0;1100
610900;2006051923;0;1100
610900;2006052000;0;1100
610900;2006052001;0;1100
610900;2006052002;0;1100
610900;2006052003;0;1100
610900;2006052004;1;1100
610900;2006052005;24;1100
610900;2006052006;54;1100
610900;2006052007;47;1100
610900;2006052008;67;1100
610900;2006052009;73;1100
610900;2006052010;131;1100
610900;2006052011;102;1100
610900;2006052012;111;1100
610900;2006052013;108;1100
610900;2006052014;133;1100
610900;2006052015;115;1100
610900;2006052016;57;1100
610900;2006052017;54;1100
610900;2006052018;41;1100
610900;2006052019;13;1100
